21-48-01.005000,----------
21-48-13.515000,[R]: 50 
21-48-13.519000,[R]: 1 
21-48-13.519000,S 1 	RSSI: 44
21-48-13.522000,[R]: 2 
21-48-13.522000,[R]: 50 
21-48-13.523000,[R]: 1 
21-48-13.524000,S 1 	RSSI: 44
21-48-13.524000,[R]: 2 
21-48-13.535000,[R]: 50 
21-48-13.536000,[R]: 1 
21-48-13.540000,S 1 	RSSI: 44
21-48-13.540000,[R]: 2 
21-48-13.541000,[R]: 50 
21-48-13.542000,[R]: 1 
21-48-13.542000,S 1 	RSSI: 44
21-48-13.545000,[R]: 2 
21-48-13.546000,[R]: 50 
21-48-13.547000,[R]: 1 
21-48-13.548000,S 1 	RSSI: 44
21-48-13.550000,[R]: 2 
21-48-13.551000,[R]: 50 
21-48-13.551000,[R]: 1 
21-48-13.552000,[R]: 2 
21-48-13.552000,[R]: 50 
21-48-13.566000,[R]: 1 
21-48-13.567000,S 1 	RSSI: 44
21-48-13.568000,[R]: 2 
21-48-13.568000,[R]: 50 
21-48-13.569000,[R]: 1 
21-48-13.569000,S 1 	RSSI: 44
21-48-13.570000,[R]: 2 
21-48-13.571000,[R]: 50 
21-48-13.572000,[R]: 1 
21-48-13.573000,S 1 	RSSI: 44
21-48-13.574000,[R]: 2 
21-48-13.574000,[R]: 50 
21-48-13.578000,[R]: 1 
21-48-13.581000,S 1 	RSSI: 44
21-48-13.582000,[R]: 2 
21-48-13.583000,[R]: 50 
21-48-13.583000,[R]: 1 
21-48-13.584000,S 1 	RSSI: 44
21-48-13.585000,[R]: 2 
21-48-13.589000,[R]: 50 
21-48-13.590000,[R]: 1 
21-48-13.591000,S 1 	RSSI: 44
21-48-13.591000,[R]: 2 
21-48-13.592000,[R]: 50 
21-48-13.596000,[R]: 1 
21-48-13.613000,S 1 	RSSI: 44
21-48-13.614000,[R]: 2 
21-48-13.615000,[R]: 50 
21-48-13.616000,[R]: 1 
21-48-13.616000,S 1 	RSSI: 44
21-48-13.617000,[R]: 2 
21-48-13.618000,[R]: 50 
21-48-13.618000,[R]: 1 
21-48-13.619000,S 1 	RSSI: 44
21-48-13.623000,[R]: 2 
21-48-13.624000,[R]: 50 
21-48-13.624000,[R]: 1 
21-48-13.625000,S 1 	RSSI: 44
21-48-13.626000,[R]: 2 
21-48-13.627000,[R]: 50 
21-48-13.627000,[R]: 1 
21-48-13.628000,S 1 	RSSI: 44
21-48-13.629000,[R]: 2 
21-48-13.629000,[R]: 50 
21-48-13.630000,[R]: 1 
21-48-13.640000,S 1 	RSSI: 44
21-48-13.644000,[R]: 2 
21-48-13.646000,[R]: 50 
21-48-13.646000,[R]: 1 
21-48-13.647000,S 1 	RSSI: 44
21-48-13.649000,[R]: 2 
21-48-13.649000,[R]: 50 
21-48-13.649000,[R]: 1 
21-48-13.650000,S 1 	RSSI: 44
21-48-13.650000,[R]: 2 
21-48-13.652000,[R]: 50 
21-48-13.652000,[R]: 1 
21-48-13.653000,S 1 	RSSI: 44
21-48-13.656000,[R]: 2 
21-48-13.657000,[R]: 50 
21-48-13.657000,[R]: 1 
21-48-13.666000,S 1 	RSSI: 44
21-48-13.666000,[R]: 2 
21-48-13.667000,[R]: 50 
21-48-13.668000,[R]: 1 
21-48-13.668000,S 1 	RSSI: 44
21-48-13.669000,[R]: 2 
21-48-13.670000,[R]: 50 
21-48-13.671000,[R]: 1 
21-48-13.672000,S 1 	RSSI: 44
21-48-13.673000,[R]: 2 
21-48-13.673000,[R]: 50 
21-48-13.678000,[R]: 1 
21-48-13.678000,S 1 	RSSI: 44
21-48-13.678000,[R]: 2 
21-48-13.679000,[R]: 50 
21-48-13.679000,[R]: 1 
21-48-13.680000,S 1 	RSSI: 44
21-48-13.680000,[R]: 2 
21-48-13.681000,[R]: 50 
21-48-13.681000,[R]: 1 
21-48-13.682000,S 1 	RSSI: 44
21-48-13.682000,[R]: 2 
21-48-13.683000,[R]: 50 
21-48-13.683000,[R]: 1 
21-48-13.684000,S 1 	RSSI: 44
21-48-13.684000,[R]: 2 
21-48-13.685000,[R]: 50 
21-48-13.685000,[R]: 1 
21-48-13.685000,S 1 	RSSI: 44
21-48-13.694000,[R]: 2 
21-48-13.695000,[R]: 50 
21-48-13.696000,[R]: 20 
21-48-13.696000,[R]: 1 
21-48-13.711000,S 1 	RSSI: 44
21-48-13.711000,[R]: 2 
21-48-13.713000,[R]: 50 
21-48-13.717000,[R]: 1 
21-48-13.717000,S 1 	RSSI: 44
21-48-13.718000,[R]: 2 
21-48-13.718000,[R]: 50 
21-48-13.719000,[R]: 1 
21-48-13.722000,S 1 	RSSI: 44
21-48-13.723000,[R]: 2 
21-48-13.724000,[R]: 50 
21-48-13.729000,[R]: 1 
21-48-13.730000,S 1 	RSSI: 44
21-48-13.731000,[R]: 2 
21-48-13.732000,[R]: 50 
21-48-13.733000,[R]: 1 
21-48-13.733000,S 1 	RSSI: 44
21-48-13.734000,[R]: 2 
21-48-13.734000,[R]: 50 
21-48-13.735000,[R]: 1 
21-48-13.735000,S 1 	RSSI: 44
21-48-13.735000,[R]: 2 
21-48-13.736000,[R]: 50 
21-48-13.742000,[R]: 1 
21-48-13.742000,S 1 	RSSI: 44
21-48-13.743000,[R]: 2 
21-48-13.744000,[R]: 50 
21-48-13.744000,[R]: 1 
21-48-13.744000,S 1 	RSSI: 44
21-48-13.745000,[R]: 2 
21-48-13.745000,[R]: 50 
21-48-13.746000,[R]: 1 
21-48-13.747000,S 1 	RSSI: 44
21-48-13.747000,[R]: 2 
21-48-13.748000,[R]: 50 
21-48-13.749000,[R]: 1 
21-48-13.764000,S 1 	RSSI: 44
21-48-13.764000,[R]: 2 
21-48-13.765000,[R]: 50 
21-48-13.766000,[R]: 1 
21-48-13.769000,S 1 	RSSI: 44
21-48-13.771000,[R]: 2 
21-48-13.774000,[R]: 50 
21-48-13.775000,[R]: 1 
21-48-13.776000,S 1 	RSSI: 44
21-48-13.776000,[R]: 2 
21-48-13.777000,[R]: 50 
21-48-13.777000,[R]: 1 
21-48-13.778000,S 1 	RSSI: 44
21-48-13.779000,[R]: 2 
21-48-13.780000,[R]: 50 
21-48-13.797000,[R]: 1 
21-48-13.797000,S 1 	RSSI: 44
21-48-13.798000,[R]: 2 
21-48-13.799000,[R]: 50 
21-48-13.800000,[R]: 1 
21-48-13.800000,S 1 	RSSI: 44
21-48-13.801000,[R]: 2 
21-48-13.802000,[R]: 50 
21-48-13.803000,[R]: 1 
21-48-13.809000,S 1 	RSSI: 44
21-48-13.810000,[R]: 2 
21-48-13.810000,[R]: 50 
21-48-13.811000,[R]: 1 
21-48-13.811000,S 1 	RSSI: 44
21-48-13.812000,[R]: 2 
21-48-13.813000,[R]: 50 
21-48-13.813000,[R]: 1 
21-48-13.814000,S 1 	RSSI: 44
21-48-13.817000,[R]: 2 
21-48-13.820000,[R]: 50 
21-48-13.823000,[R]: 1 
21-48-13.823000,S 1 	RSSI: 44
21-48-13.824000,[R]: 2 
21-48-13.824000,[R]: 50 
21-48-13.825000,[R]: 1 
21-48-13.825000,S 1 	RSSI: 44
21-48-13.828000,[R]: 2 
21-48-13.835000,[R]: 50 
21-48-13.835000,[R]: 1 
21-48-13.836000,S 1 	RSSI: 44
21-48-13.836000,[R]: 2 
21-48-13.836000,[R]: 50 
21-48-13.839000,[R]: 1 
21-48-13.840000,S 1 	RSSI: 44
21-48-13.841000,[R]: 2 
21-48-13.841000,[R]: 50 
21-48-13.842000,[R]: 1 
21-48-13.842000,S 1 	RSSI: 44
21-48-13.847000,[R]: 2 
21-48-13.850000,[R]: 50 
21-48-13.857000,[R]: 1 
21-48-13.858000,S 1 	RSSI: 44
21-48-13.859000,[R]: 2 
21-48-13.859000,[R]: 50 
21-48-13.860000,[R]: 1 
21-48-13.860000,S 1 	RSSI: 44
21-48-13.861000,[R]: 2 
21-48-13.862000,[R]: 50 
21-48-13.862000,[R]: 1 
21-48-13.883000,S 1 	RSSI: 44
21-48-13.884000,[R]: 2 
21-48-13.884000,[R]: 50 
21-48-13.889000,[R]: 1 
21-48-13.890000,S 1 	RSSI: 44
21-48-13.894000,[R]: 2 
21-48-13.894000,[R]: 50 
21-48-13.895000,[R]: 1 
21-48-13.896000,S 1 	RSSI: 44
21-48-13.896000,[R]: 20 
21-48-13.897000,[R]: 1 
21-48-13.897000,S 1 	RSSI: 44
21-48-13.898000,[R]: 2 
21-48-13.898000,[R]: 50 
21-48-13.899000,[R]: 1 
21-48-13.900000,S 1 	RSSI: 44
21-48-13.901000,[R]: 2 
21-48-13.901000,[R]: 50 
21-48-13.905000,[R]: 1 
21-48-13.905000,S 1 	RSSI: 44
21-48-13.906000,[R]: 2 
21-48-13.907000,[R]: 50 
21-48-13.907000,[R]: 1 
21-48-13.908000,S 1 	RSSI: 44
21-48-13.910000,[R]: 2 
21-48-13.912000,[R]: 50 
21-48-13.917000,[R]: 1 
21-48-13.918000,S 1 	RSSI: 44
21-48-13.919000,[R]: 2 
21-48-13.921000,[R]: 50 
21-48-13.923000,[R]: 1 
21-48-13.930000,S 1 	RSSI: 44
21-48-13.931000,[R]: 2 
21-48-13.932000,[R]: 50 
21-48-13.932000,[R]: 20 
21-48-13.933000,[R]: 1 
21-48-13.934000,S 1 	RSSI: 44
21-48-13.934000,[R]: 2 
21-48-13.935000,[R]: 50 
21-48-13.936000,[R]: 1 
21-48-13.936000,S 1 	RSSI: 44
21-48-13.937000,[R]: 2 
21-48-13.943000,[R]: 50 
21-48-13.944000,[R]: 1 
21-48-13.944000,S 1 	RSSI: 44
21-48-13.945000,[R]: 2 
21-48-13.945000,[R]: 50 
21-48-13.946000,[R]: 1 
21-48-13.949000,S 1 	RSSI: 44
21-48-13.950000,[R]: 2 
21-48-13.953000,[R]: 50 
21-48-13.954000,[R]: 1 
21-48-13.958000,S 1 	RSSI: 44
21-48-13.958000,[R]: 2 
21-48-13.959000,[R]: 50 
21-48-13.959000,[R]: 1 
21-48-13.960000,S 1 	RSSI: 44
21-48-13.961000,[R]: 2 
21-48-13.963000,[R]: 50 
21-48-13.963000,[R]: 20 
21-48-13.964000,[R]: 1 
21-48-13.964000,S 1 	RSSI: 44
21-48-13.965000,[R]: 2 
21-48-13.965000,[R]: 50 
21-48-13.966000,[R]: 1 
21-48-13.966000,S 1 	RSSI: 44
21-48-13.967000,[R]: 2 
21-48-13.968000,[R]: 50 
21-48-13.968000,[R]: 1 
21-48-13.982000,S 1 	RSSI: 44
21-48-13.982000,[R]: 2 
21-48-13.983000,[R]: 50 
21-48-13.984000,[R]: 1 
21-48-13.984000,S 1 	RSSI: 44
21-48-13.985000,[R]: 2 
21-48-13.985000,[R]: 50 
21-48-13.986000,[R]: 1 
21-48-13.994000,S 1 	RSSI: 44
21-48-13.995000,[R]: 2 
21-48-13.996000,[R]: 50 
21-48-13.996000,[R]: 1 
21-48-13.997000,S 1 	RSSI: 44
21-48-13.997000,[R]: 2 
21-48-13.998000,[R]: 50 
21-48-13.998000,[R]: 20 
21-48-13.998000,[R]: 1 
21-48-13.999000,[R]: 2 
21-48-13.999000,[R]: 50 
21-48-14.000000,[R]: 1 
21-48-14.001000,S 1 	RSSI: 44
21-48-14.001000,[R]: 2 
21-48-14.015000,[R]: 50 
21-48-14.016000,[R]: 1 
21-48-14.017000,S 1 	RSSI: 44
21-48-14.018000,[R]: 2 
21-48-14.022000,[R]: 50 
21-48-14.023000,[R]: 1 
21-48-14.026000,S 1 	RSSI: 44
21-48-14.027000,[R]: 2 
21-48-14.028000,[R]: 50 
21-48-14.028000,[R]: 1 
21-48-14.029000,S 1 	RSSI: 44
21-48-14.030000,[R]: 2 
21-48-14.031000,[R]: 50 
21-48-14.032000,[R]: 1 
21-48-14.039000,S 1 	RSSI: 44
21-48-14.044000,[R]: 2 
21-48-14.045000,[R]: 50 
21-48-14.046000,[R]: 20 
21-48-14.046000,[R]: 1 
21-48-14.047000,[R]: 2 
21-48-14.047000,[R]: 50 
21-48-14.048000,[R]: 1 
21-48-14.048000,S 1 	RSSI: 44
21-48-14.049000,[R]: 2 
21-48-14.050000,[R]: 50 
21-48-14.050000,[R]: 1 
21-48-14.056000,S 1 	RSSI: 44
21-48-14.057000,[R]: 2 
21-48-14.057000,[R]: 50 
21-48-14.058000,[R]: 1 
21-48-14.058000,S 1 	RSSI: 44
21-48-14.059000,[R]: 2 
21-48-14.060000,[R]: 50 
21-48-14.060000,[R]: 1 
21-48-14.061000,S 1 	RSSI: 44
21-48-14.070000,[R]: 2 
21-48-14.072000,[R]: 50 
21-48-14.073000,[R]: 1 
21-48-14.074000,S 1 	RSSI: 44
21-48-14.075000,[R]: 2 
21-48-14.076000,[R]: 50 
21-48-14.077000,[R]: 20 
21-48-14.083000,[R]: 1 
21-48-14.084000,S 1 	RSSI: 44
21-48-14.085000,[R]: 2 
21-48-14.085000,[R]: 50 
21-48-14.088000,[R]: 1 
21-48-14.089000,S 1 	RSSI: 44
21-48-14.090000,[R]: 2 
21-48-14.092000,[R]: 50 
21-48-14.092000,[R]: 1 
21-48-14.093000,S 1 	RSSI: 44
21-48-14.095000,[R]: 2 
21-48-14.098000,[R]: 50 
21-48-14.099000,[R]: 1 
21-48-14.099000,S 1 	RSSI: 44
21-48-14.105000,[R]: 2 
21-48-14.106000,[R]: 50 
21-48-14.106000,[R]: 1 
21-48-14.109000,S 1 	RSSI: 44
21-48-14.110000,[R]: 2 
21-48-14.110000,[R]: 50 
21-48-14.111000,[R]: 1 
21-48-14.112000,S 1 	RSSI: 44
21-48-14.112000,[R]: 2 
21-48-14.113000,[R]: 50 
21-48-14.113000,[R]: 20 
21-48-14.130000,[R]: 1 
21-48-14.131000,S 1 	RSSI: 44
21-48-14.131000,[R]: 2 
21-48-14.131000,[R]: 50 
21-48-14.132000,[R]: 1 
21-48-14.133000,S 1 	RSSI: 44
21-48-14.133000,[R]: 2 
21-48-14.134000,[R]: 50 
21-48-14.135000,[R]: 1 
21-48-14.136000,S 1 	RSSI: 44
21-48-14.136000,[R]: 2 
21-48-14.146000,[R]: 50 
21-48-14.147000,[R]: 1 
21-48-14.147000,S 1 	RSSI: 44
21-48-14.147000,[R]: 2 
21-48-14.148000,[R]: 50 
21-48-14.149000,[R]: 1 
21-48-14.149000,S 1 	RSSI: 44
21-48-14.151000,[R]: 2 
21-48-14.152000,[R]: 50 
21-48-14.152000,[R]: 1 
21-48-14.153000,S 1 	RSSI: 44
21-48-14.154000,[R]: 2 
21-48-14.157000,[R]: 50 
21-48-14.158000,[R]: 20 
21-48-14.158000,[R]: 1 
21-48-14.161000,[R]: 2 
21-48-14.166000,[R]: 50 
21-48-14.166000,[R]: 1 
21-48-14.167000,S 1 	RSSI: 44
21-48-14.168000,[R]: 2 
21-48-14.168000,[R]: 50 
21-48-14.169000,[R]: 1 
21-48-14.169000,S 1 	RSSI: 44
21-48-14.170000,[R]: 2 
21-48-14.171000,[R]: 50 
21-48-14.172000,[R]: 1 
21-48-14.179000,S 1 	RSSI: 44
21-48-14.180000,[R]: 2 
21-48-14.180000,[R]: 50 
21-48-14.181000,[R]: 1 
21-48-14.182000,S 1 	RSSI: 44
21-48-14.183000,[R]: 2 
21-48-14.184000,[R]: 50 
21-48-14.189000,[R]: 1 
21-48-14.189000,[R]: 2 
21-48-14.190000,[R]: 50 
21-48-14.191000,[R]: 20 
21-48-14.192000,[R]: 1 
21-48-14.193000,S 1 	RSSI: 44
21-48-14.194000,[R]: 2 
21-48-14.195000,[R]: 50 
21-48-14.199000,[R]: 1 
21-48-14.200000,S 1 	RSSI: 44
21-48-14.200000,[R]: 2 
21-48-14.201000,[R]: 50 
21-48-14.201000,[R]: 1 
21-48-14.202000,S 1 	RSSI: 44
21-48-14.202000,[R]: 2 
21-48-14.214000,[R]: 50 
21-48-14.215000,[R]: 1 
21-48-14.215000,S 1 	RSSI: 44
21-48-14.215000,[R]: 2 
21-48-14.216000,[R]: 50 
21-48-14.217000,[R]: 1 
21-48-14.217000,S 1 	RSSI: 44
21-48-14.218000,[R]: 2 
21-48-14.219000,[R]: 50 
21-48-14.226000,[R]: 1 
21-48-14.227000,S 1 	RSSI: 44
21-48-14.227000,[R]: 2 
21-48-14.228000,[R]: 50 
21-48-14.228000,[R]: 20 
21-48-14.229000,[R]: 1 
21-48-14.229000,S 1 	RSSI: 44
21-48-14.230000,[R]: 2 
21-48-14.231000,[R]: 50 
21-48-14.231000,[R]: 1 
21-48-14.232000,S 1 	RSSI: 44
21-48-14.233000,[R]: 2 
21-48-14.234000,[R]: 50 
21-48-14.234000,[R]: 1 
21-48-14.247000,S 1 	RSSI: 44
21-48-14.247000,[R]: 2 
21-48-14.247000,[R]: 50 
21-48-14.248000,[R]: 1 
21-48-14.248000,S 1 	RSSI: 44
21-48-14.249000,[R]: 2 
21-48-14.249000,[R]: 50 
21-48-14.249000,[R]: 1 
21-48-14.252000,S 1 	RSSI: 44
21-48-14.253000,[R]: 2 
21-48-14.253000,[R]: 50 
21-48-14.254000,[R]: 1 
21-48-14.254000,S 1 	RSSI: 44
21-48-14.258000,[R]: 2 
21-48-14.258000,[R]: 50 
21-48-14.259000,[R]: 20 
21-48-14.260000,[R]: 1 
21-48-14.260000,S 1 	RSSI: 44
21-48-14.260000,[R]: 2 
21-48-14.261000,[R]: 50 
21-48-14.261000,[R]: 1 
21-48-14.262000,S 1 	RSSI: 44
21-48-14.262000,[R]: 2 
21-48-14.263000,[R]: 50 
21-48-14.264000,[R]: 1 
21-48-14.265000,S 1 	RSSI: 44
21-48-14.265000,[R]: 2 
21-48-14.280000,[R]: 50 
21-48-14.280000,[R]: 1 
21-48-14.281000,S 1 	RSSI: 44
21-48-14.282000,[R]: 2 
21-48-14.283000,[R]: 50 
21-48-14.284000,[R]: 1 
21-48-14.285000,S 1 	RSSI: 44
21-48-14.285000,[R]: 2 
21-48-14.285000,[R]: 50 
21-48-14.286000,[R]: 1 
21-48-14.287000,[R]: 2 
21-48-14.292000,[R]: 50 
21-48-14.293000,[R]: 20 
21-48-14.293000,[R]: 1 
21-48-14.294000,S 1 	RSSI: 44
21-48-14.294000,[R]: 2 
21-48-14.295000,[R]: 50 
21-48-14.295000,[R]: 1 
21-48-14.296000,S 1 	RSSI: 44
21-48-14.296000,[R]: 2 
21-48-14.297000,[R]: 50 
21-48-14.300000,[R]: 1 
21-48-14.300000,S 1 	RSSI: 44
21-48-14.303000,[R]: 2 
21-48-14.304000,[R]: 50 
21-48-14.304000,[R]: 1 
21-48-14.305000,S 1 	RSSI: 44
21-48-14.306000,[R]: 2 
21-48-14.306000,[R]: 50 
21-48-14.307000,[R]: 1 
21-48-14.307000,S 1 	RSSI: 44
21-48-14.308000,[R]: 2 
21-48-14.308000,[R]: 50 
21-48-14.312000,[R]: 1 
21-48-14.314000,S 1 	RSSI: 44
21-48-14.316000,[R]: 2 
21-48-14.318000,[R]: 50 
21-48-14.334000,[R]: 20 
21-48-14.348000,[R]: 1 
21-48-14.351000,[R]: 2 
21-48-14.356000,[R]: 50 
21-48-14.358000,[R]: 1 
21-48-14.359000,S 1 	RSSI: 44
21-48-14.360000,[R]: 2 
21-48-14.366000,[R]: 50 
21-48-14.367000,[R]: 1 
21-48-14.367000,S 1 	RSSI: 44
21-48-14.368000,[R]: 2 
21-48-14.368000,[R]: 50 
21-48-14.369000,[R]: 1 
21-48-14.369000,S 1 	RSSI: 44
21-48-14.370000,[R]: 2 
21-48-14.371000,[R]: 50 
21-48-14.372000,[R]: 1 
21-48-14.373000,S 1 	RSSI: 44
21-48-14.373000,[R]: 2 
21-48-14.382000,[R]: 50 
21-48-14.382000,[R]: 1 
21-48-14.400000,S 1 	RSSI: 44
21-48-14.400000,[R]: 2 
21-48-14.401000,[R]: 50 
21-48-14.401000,[R]: 20 
21-48-14.402000,[R]: 1 
21-48-14.403000,S 1 	RSSI: 44
21-48-14.404000,[R]: 2 
21-48-14.404000,[R]: 50 
21-48-14.405000,[R]: 1 
21-48-14.406000,S 1 	RSSI: 44
21-48-14.406000,[R]: 2 
21-48-14.407000,[R]: 50 
21-48-14.407000,[R]: 1 
21-48-14.411000,S 1 	RSSI: 44
21-48-14.411000,[R]: 2 
21-48-14.412000,[R]: 50 
21-48-14.412000,[R]: 1 
21-48-14.413000,S 1 	RSSI: 44
21-48-14.417000,[R]: 2 
21-48-14.417000,[R]: 50 
21-48-14.418000,[R]: 1 
21-48-14.419000,S 1 	RSSI: 44
21-48-14.419000,[R]: 2 
21-48-14.422000,[R]: 50 
21-48-14.426000,[R]: 1 
21-48-14.427000,[R]: 2 
21-48-14.427000,[R]: 50 
21-48-14.428000,[R]: 20 
21-48-14.428000,[R]: 1 
21-48-14.428000,S 1 	RSSI: 44
21-48-14.429000,[R]: 2 
21-48-14.429000,[R]: 50 
21-48-14.431000,[R]: 1 
21-48-14.432000,S 1 	RSSI: 44
21-48-14.434000,[R]: 2 
21-48-14.442000,[R]: 50 
21-48-14.443000,[R]: 1 
21-48-14.444000,S 1 	RSSI: 44
21-48-14.444000,[R]: 2 
21-48-14.445000,[R]: 50 
21-48-14.446000,[R]: 1 
21-48-14.447000,S 1 	RSSI: 44
21-48-14.450000,[R]: 2 
21-48-14.464000,[R]: 50 
21-48-14.464000,[R]: 1 
21-48-14.465000,S 1 	RSSI: 44
21-48-14.466000,[R]: 2 
21-48-14.466000,[R]: 50 
21-48-14.467000,[R]: 1 
21-48-14.467000,S 1 	RSSI: 44
21-48-14.468000,[R]: 2 
21-48-14.468000,[R]: 50 
21-48-14.471000,[R]: 20 
21-48-14.471000,[R]: 1 
21-48-14.472000,S 1 	RSSI: 44
21-48-14.480000,[R]: 2 
21-48-14.482000,[R]: 50 
21-48-14.482000,[R]: 1 
21-48-14.490000,[R]: 2 
21-48-14.491000,[R]: 50 
21-48-14.492000,[R]: 1 
21-48-14.492000,[R]: 20 
21-48-14.493000,[R]: 1 
21-48-14.496000,[R]: 2 
21-48-14.496000,[R]: 50 
21-48-14.499000,[R]: 1 
21-48-14.505000,[R]: 2 
21-48-14.512000,[R]: 50 
21-48-14.513000,[R]: 1 
21-48-14.513000,[R]: 2 
21-48-14.513000,[R]: 50 
21-48-14.515000,[R]: 1 
21-48-14.522000,[R]: 2 
21-48-14.523000,[R]: 50 
21-48-14.525000,S 1 	RSSI: 44
21-48-14.527000,[R]: 1 
21-48-14.530000,[R]: 2 
21-48-14.534000,[R]: 50 
21-48-14.535000,S 1 	RSSI: 44
21-48-14.535000,[R]: 1 
21-48-14.539000,[R]: 2 
21-48-14.540000,[R]: 50 
21-48-14.547000,S 1 	RSSI: 44
21-48-14.551000,[R]: 1 
21-48-14.551000,[R]: 2 
21-48-14.551000,[R]: 50 
21-48-14.552000,S 1 	RSSI: 44
21-48-14.552000,[R]: 1 
21-48-14.555000,[R]: 2 
21-48-14.561000,[R]: 50 
21-48-14.562000,S 1 	RSSI: 44
21-48-14.563000,[R]: 1 
21-48-14.563000,[R]: 20 
21-48-14.564000,[R]: 1 
21-48-14.565000,S 1 	RSSI: 44
21-48-14.566000,[R]: 2 
21-48-14.566000,[R]: 50 
21-48-14.569000,[R]: 1 
21-48-14.577000,S 1 	RSSI: 44
21-48-14.577000,[R]: 2 
21-48-14.580000,[R]: 50 
21-48-14.581000,[R]: 1 
21-48-14.582000,S 1 	RSSI: 44
21-48-14.583000,[R]: 2 
21-48-14.583000,[R]: 50 
21-48-14.586000,[R]: 1 
21-48-14.594000,S 1 	RSSI: 44
21-48-14.595000,[R]: 2 
21-48-14.596000,[R]: 50 
21-48-14.597000,[R]: 1 
21-48-14.597000,S 1 	RSSI: 44
21-48-14.599000,[R]: 2 
21-48-14.605000,[R]: 50 
21-48-14.605000,[R]: 1 
21-48-14.606000,S 1 	RSSI: 44
21-48-14.608000,[R]: 2 
21-48-14.608000,[R]: 50 
21-48-14.613000,[R]: 1 
21-48-14.617000,S 1 	RSSI: 44
21-48-14.617000,[R]: 2 
21-48-14.618000,[R]: 50 
21-48-14.620000,[R]: 1 
21-48-14.623000,S 1 	RSSI: 44
21-48-14.625000,[R]: 2 
21-48-14.628000,[R]: 50 
21-48-14.629000,[R]: 1 
21-48-14.631000,S 1 	RSSI: 44
21-48-14.635000,[R]: 2 
21-48-14.636000,[R]: 50 
21-48-14.640000,[R]: 1 
21-48-14.641000,S 1 	RSSI: 44
21-48-14.641000,[R]: 2 
21-48-14.641000,[R]: 50 
21-48-14.644000,[R]: 1 
21-48-14.649000,S 1 	RSSI: 44
21-48-14.649000,[R]: 2 
21-48-14.651000,[R]: 50 
21-48-14.655000,[R]: 1 
21-48-14.662000,S 1 	RSSI: 44
21-48-14.663000,[R]: 2 
21-48-14.663000,[R]: 50 
21-48-14.664000,[R]: 20 
21-48-14.665000,[R]: 1 
21-48-14.666000,S 1 	RSSI: 44
21-48-14.666000,[R]: 2 
21-48-14.668000,[R]: 50 
21-48-14.669000,[R]: 1 
21-48-14.681000,S 1 	RSSI: 44
21-48-14.683000,[R]: 2 
21-48-14.683000,[R]: 50 
21-48-14.684000,[R]: 1 
21-48-14.684000,S 1 	RSSI: 44
21-48-14.685000,[R]: 2 
21-48-14.686000,[R]: 50 
21-48-14.686000,[R]: 1 
21-48-14.689000,S 1 	RSSI: 44
21-48-14.694000,[R]: 2 
21-48-14.694000,[R]: 50 
21-48-14.695000,[R]: 1 
21-48-14.696000,S 1 	RSSI: 44
21-48-14.699000,[R]: 2 
21-48-14.700000,[R]: 50 
21-48-14.707000,[R]: 1 
21-48-14.732000,S 1 	RSSI: 44
21-48-14.733000,[R]: 2 
21-48-14.733000,[R]: 50 
21-48-14.734000,[R]: 1 
21-48-14.734000,S 1 	RSSI: 44
21-48-14.734000,[R]: 2 
21-48-14.738000,[R]: 50 
21-48-14.739000,[R]: 1 
21-48-14.739000,S 1 	RSSI: 44
21-48-14.740000,[R]: 2 
21-48-14.740000,[R]: 50 
21-48-14.740000,[R]: 1 
21-48-14.741000,S 1 	RSSI: 44
21-48-14.741000,[R]: 2 
21-48-14.742000,[R]: 50 
21-48-14.744000,[R]: 1 
21-48-14.764000,S 1 	RSSI: 44
21-48-14.764000,[R]: 2 
21-48-14.765000,[R]: 50 
21-48-14.768000,[R]: 1 
21-48-14.769000,S 1 	RSSI: 44
21-48-14.769000,[R]: 2 
21-48-14.771000,[R]: 50 
21-48-14.771000,[R]: 1 
21-48-14.773000,S 1 	RSSI: 44
21-48-14.776000,[R]: 2 
21-48-14.776000,[R]: 50 
21-48-14.777000,[R]: 1 
21-48-14.777000,S 1 	RSSI: 44
21-48-14.778000,[R]: 2 
21-48-14.778000,[R]: 50 
21-48-14.779000,[R]: 1 
21-48-14.779000,S 1 	RSSI: 44
21-48-14.780000,[R]: 2 
21-48-14.780000,[R]: 50 
21-48-14.781000,[R]: 1 
21-48-14.785000,S 1 	RSSI: 44
21-48-14.786000,[R]: 2 
21-48-14.791000,[R]: 50 
21-48-14.795000,[R]: 1 
21-48-14.796000,S 1 	RSSI: 44
21-48-14.797000,[R]: 2 
21-48-14.798000,[R]: 50 
21-48-14.802000,[R]: 1 
21-48-14.802000,S 1 	RSSI: 44
21-48-14.805000,[R]: 2 
21-48-14.806000,[R]: 50 
21-48-14.825000,[R]: 1 
21-48-14.825000,S 1 	RSSI: 44
21-48-14.826000,[R]: 2 
21-48-14.826000,[R]: 50 
21-48-14.827000,[R]: 1 
21-48-14.831000,S 1 	RSSI: 44
21-48-14.831000,[R]: 2 
21-48-14.834000,[R]: 50 
21-48-14.835000,[R]: 1 
21-48-14.835000,S 1 	RSSI: 44
21-48-14.845000,[R]: 2 
21-48-14.846000,[R]: 50 
21-48-14.846000,[R]: 1 
21-48-14.847000,S 1 	RSSI: 44
21-48-14.848000,[R]: 2 
21-48-14.848000,[R]: 50 
21-48-14.849000,[R]: 1 
