23-18-15.625,"""Scanner enabled\r\n""" 
23-21-32.832,"6 50"""
23-21-32.847,"4 51"""
23-21-32.851,"3 57"""
23-21-32.852,"7 58"""
23-21-32.862, 0 0 0 0 0 0 0 0
23-21-32.863,0 0 0 0 0 0 0 0
23-21-32.863,0 44 0 44 0 58 44 0
23-21-32.864,0 44 0 0 0 0 44 0
23-21-32.865,0 0 0 0 0 0 0 0
23-21-32.869,0 44 0 44 0 0 44 0
23-21-32.871,0 0 0 0 0 0 0 0
23-21-32.871,"0 0 0 0 0 0 ""6 51"""
23-21-32.872,"1 46"""
23-21-32.873,"2 46"""
23-21-32.880,"4 51"""
23-21-32.891,"3 57"""
23-21-32.892,"8 51"""
23-21-32.893,"6 50"""
23-21-32.895,"1 46"""
23-21-32.903, 0 46 0 0 0 0 0 0
23-21-32.905,0 0 0 0 0 0 0 0
23-21-32.906,59 44 0 44 0 60 44 0
23-21-32.907,56 44 0 0 0 0 44 0
23-21-32.912,0 0 0 0 0 0 0 0
23-21-32.913,51 44 0 44 0 0 0 44
23-21-32.913,0 0 0 0 0 0 0 0
23-21-32.919,"45 44 0 ""4 51"""
23-21-32.925,"3 58"""
23-21-32.927,"8 51"""
23-21-32.929,"6 50"""
23-21-32.935,"1 46"""
23-21-32.937,"2 46"""
23-21-32.948, 0 0 0 0 0 0 0 0
23-21-32.951,46 0 0 0 0 0 0 0
23-21-32.955,57 44 0 44 0 0 0 44
23-21-32.958,56 44 0 0 0 0 0 44
23-21-32.960,0 0 0 0 0 0 0 0
23-21-32.961,51 44 58 44 0 0 0 44
23-21-32.977,0 0 0 0 0 0 0 0
23-21-32.978,"44 44 0 ""4 51"""
23-21-32.979,"3 58"""
23-21-32.980,"8 50"""
23-21-32.980,"2 46"""
23-21-32.981, 0 0 0 0 0 0 0 0
23-21-32.982,0 0 0 0 0 0 0 0
23-21-32.982,56 44 0 0 0 0 44 44
23-21-32.983,0 0 0 0 0 0 0 0
23-21-32.983,0 0 0 0 0 0 0 0
23-21-32.984,0 0 0 0 0 0 0 0
23-21-32.984,0 0 0 0 0 0 0 0
23-21-32.987,"45 44 0 0 0 0 0 0""1 46"""
23-21-32.988,"4 51"""
23-21-32.992,"3 59"""
23-21-32.993,"6 50"""
23-21-32.994,"2 46"""
23-21-33.009,"1 46"""
23-21-33.011,"4 51"""
23-21-33.021, 0 0 0 0 0 0 0 0
23-21-33.022,46 0 0 0 0 0 0 0
23-21-33.025,0 0 0 0 0 0 0 0
23-21-33.026,0 44 44 0 0 0 0 0
23-21-33.026,0 0 0 0 0 0 0 0
23-21-33.027,0 44 58 44 0 0 0 44
23-21-33.027,0 0 0 0 0 0 0 0
23-21-33.030,"0 0 0 0 0 0 0 ""6 51"""
23-21-33.043,"1 46"""
23-21-33.044,"4 51"""
23-21-33.048,"3 58"""
23-21-33.059, 0 0 0 0 0 51 0 0
23-21-33.060,0 0 0 0 0 0 0 0
23-21-33.061,0 44 0 0 0 0 0 0
23-21-33.062,0 0 44 0 0 0 0 0
23-21-33.062,0 0 0 0 0 0 0 0
23-21-33.063,0 0 0 0 0 0 0 0
23-21-33.063,0 0 0 0 0 0 0 0
23-21-33.064,0 0 0 0 0 0 0 0
23-21-33.065,"""2 46"""
23-21-33.065,"1 46"""
23-21-33.069,"4 51"""
23-21-33.077,"6 50"""
23-21-33.086,"8 51"""
23-21-33.087,"2 46"""
23-21-33.091,"1 46"""
23-21-33.101, 0 47 0 0 0 0 0 45
23-21-33.103,0 0 0 0 0 0 0 0
23-21-33.103,0 0 0 0 0 0 0 0
23-21-33.104,57 0 44 0 0 0 0 0
23-21-33.104,0 0 0 0 0 0 0 0
23-21-33.105,51 0 58 44 0 0 0 0
23-21-33.105,0 0 0 0 0 0 0 0
23-21-33.110,"0 0 0 0 0 0 0 ""4 51"""
23-21-33.114,"7 57"""
23-21-33.118,"6 50"""
23-21-33.119,"8 50"""
23-21-33.120,"2 46"""
23-21-33.123,"1 46"""
23-21-33.146, 0 47 0 0 0 0 0 0
23-21-33.149,0 0 0 0 0 0 0 0
23-21-33.151,0 0 0 0 0 0 0 0
23-21-33.154,56 0 0 0 0 0 0 44
23-21-33.163,0 0 0 0 0 0 0 0
23-21-33.164,51 0 0 44 0 0 44 44
23-21-33.165,45 44 0 0 0 0 0 44
23-21-33.166,"44 44 45 0 ""4 51"""
23-21-33.171,"7 58"""
23-21-33.172,"3 59"""
23-21-33.172,"6 50"""
23-21-33.173,"8 50"""
23-21-33.173,"2 46"""
23-21-33.174,"1 46"""
23-21-33.185, 0 47 0 0 0 0 0 0
23-21-33.186,0 0 0 0 0 0 0 0
23-21-33.186,0 0 0 0 0 0 0 0
23-21-33.187,0 0 44 0 0 0 44 44
23-21-33.187,0 0 0 0 0 0 0 0
23-21-33.187,0 0 58 44 0 0 44 44
23-21-33.188,45 44 44 0 0 0 0 44
23-21-33.188,"44 44 45 ""4 51"""
23-21-33.189,"1 46"""
23-21-33.201,"7 58"""
23-21-33.202,"2 46"""
23-21-33.202,"6 50"""
23-21-33.203,"8 51"""
23-21-33.203,"3 59"""
23-21-33.207,"4 51"""
23-21-33.209,"1 46"""
23-21-33.212,"7 58"""
23-21-33.222, 0 47 0 0 0 0 0 0
23-21-33.224,0 0 0 0 0 0 0 0
23-21-33.224,0 0 0 0 0 0 0 0
23-21-33.225,0 0 44 0 0 0 44 44
23-21-33.226,0 0 0 0 0 0 0 0
23-21-33.226,0 0 58 44 0 0 44 44
23-21-33.227,0 0 44 0 0 0 0 44
23-21-33.227,"0 0 0 0 0 0""6 50"""
23-21-33.228,"3 59"""
23-21-33.240,"4 51"""
23-21-33.242,"1 46"""
23-21-33.248,"6 50"""
23-21-33.259, 0 47 0 0 0 0 0 0
23-21-33.260,0 0 0 0 0 0 0 0
23-21-33.262,0 0 0 0 0 0 0 0
23-21-33.262,0 0 44 0 0 0 44 0
23-21-33.263,0 0 0 0 0 0 0 0
23-21-33.264,0 0 0 44 0 0 0 0
23-21-33.264,0 0 0 0 0 0 0 0
23-21-33.265,0 0 0 0 0 0 0 0
23-21-33.268,"4 51"""
23-21-33.278,"1 46"""
23-21-33.279,"6 50"""
23-21-33.279,"2 46"""
23-21-33.281,"7 58"""
23-21-33.285,"8 51"""
23-21-33.290,"3 59"""
23-21-33.301, 0 0 0 0 0 0 0 0
23-21-33.302,46 0 0 0 0 0 0 0
23-21-33.302,56 44 0 0 0 0 0 0
23-21-33.302,0 0 44 0 0 0 0 0
23-21-33.303,0 0 0 0 0 0 0 0
23-21-33.303,0 0 0 44 0 0 0 0
23-21-33.317,0 0 44 0 0 0 0 0
23-21-33.318,"0 44 45 0 0 0 0""1 46"""
23-21-33.321,"4 51"""
23-21-33.322,"2 46"""
23-21-33.322,"7 58"""
23-21-33.323,"6 50"""
23-21-33.325,"8 51"""
23-21-33.326,"3 59"""
23-21-33.331,"1 46"""
23-21-33.343, 0 0 0 0 0 0 46 44
23-21-33.343,0 0 0 0 0 0 0 0
23-21-33.348,0 44 0 0 0 0 0 0
23-21-33.349,56 0 0 0 0 0 44 44
23-21-33.350,0 0 0 0 0 0 0 0
23-21-33.351,51 0 0 44 0 0 44 44
23-21-33.351,0 0 44 0 0 0 0 44
23-21-33.352,"0 0 45 0 ""4 51"""
23-21-33.352,"2 46"""
23-21-33.353,"3 58"""
23-21-33.353,"6 50"""
23-21-33.354,"8 51"""
23-21-33.363,"1 46"""
23-21-33.367,"4 52"""
23-21-33.381, 0 0 0 0 0 0 0 44
23-21-33.388,0 0 0 0 0 0 0 0
23-21-33.389,0 0 0 0 0 0 0 0
23-21-33.392,56 0 0 0 0 0 0 44
23-21-33.392,0 0 0 0 0 0 0 0
23-21-33.393,51 0 0 44 0 0 0 44
23-21-33.393,0 0 0 0 0 0 0 0
23-21-33.394,"0 0 45 0 0 0 0 ""3 59"""
23-21-33.395,"7 58"""
23-21-33.395,"6 50"""
23-21-33.398,"8 51"""
23-21-33.398,"1 46"""
23-21-33.401,"4 51"""
23-21-33.408,"2 46"""
23-21-33.410,"3 58"""
23-21-33.420, 0 0 55 0 0 0 0 0
23-21-33.420,0 0 0 0 0 0 0 0
23-21-33.421,0 44 0 0 0 0 0 0
23-21-33.422,56 0 0 0 0 0 44 44
23-21-33.424,0 0 0 0 0 0 0 0
23-21-33.425,0 0 0 0 0 0 0 0
23-21-33.431,0 0 0 0 0 0 0 0
23-21-33.432,"0 0 0 0 0 0 0 0""4 51"""
23-21-33.432,"1 46"""
23-21-33.436,"6 50"""
23-21-33.441,"2 46"""
23-21-33.442,"7 58"""
23-21-33.444,"3 59"""
23-21-33.446,"8 50"""
23-21-33.464, 0 47 55 0 0 0 0 0
23-21-33.468,0 0 0 0 0 44 0 0
23-21-33.468,0 0 0 0 0 0 0 0
23-21-33.469,0 0 0 0 0 0 44 0
23-21-33.470,0 0 0 0 0 0 0 0
23-21-33.474,0 0 0 44 0 0 44 44
23-21-33.474,45 0 0 0 0 0 0 0
23-21-33.487,"44 0 45 0 0 0""2 46"""
23-21-33.487,"1 46"""
23-21-33.488,"4 52"""
23-21-33.488,"3 58"""
23-21-33.489,"6 50"""
23-21-33.491,"7 58"""
23-21-33.503, 0 0 0 0 0 0 0 0
23-21-33.503,0 0 0 44 0 0 44 44
23-21-33.506,56 0 0 0 0 0 0 0
23-21-33.509,0 0 0 0 0 0 44 44
23-21-33.510,0 0 0 0 0 0 0 0
23-21-33.511,0 44 0 44 0 0 44 44
23-21-33.511,0 0 0 0 0 0 0 44
23-21-33.512,"0 0 0 0 0 ""2 46"""
23-21-33.512,"1 46"""
23-21-33.513,"4 51"""
23-21-33.513,"3 58"""
23-21-33.514,"6 50"""
23-21-33.514,"8 50"""
23-21-33.515,"7 58"""
23-21-33.532,"2 46"""
23-21-33.533,"1 46"""
23-21-33.544, 0 0 0 0 0 0 44 44
23-21-33.545,0 0 0 0 0 0 44 44
23-21-33.545,0 0 0 0 0 0 0 0
23-21-33.546,56 44 0 0 0 0 44 44
23-21-33.550,0 0 0 0 0 0 0 0
23-21-33.555,51 44 0 44 0 0 44 44
23-21-33.555,0 0 0 0 0 0 0 44
23-21-33.558,"0 0 0 0""4 51"""
23-21-33.558,"6 50"""
23-21-33.559,"8 51"""
23-21-33.559,"3 58"""
23-21-33.560,"7 58"""
23-21-33.561,"2 46"""
23-21-33.583,"1 46"""
23-21-33.584,"4 51"""
23-21-33.585, 0 0 0 0 0 0 45 44
23-21-33.586,46 0 0 0 0 0 44 44
23-21-33.586,0 0 0 0 0 0 0 0
23-21-33.587,56 44 0 0 0 0 44 44
23-21-33.587,0 0 0 0 0 0 0 0
23-21-33.588,51 44 0 44 0 0 44 44
23-21-33.589,0 0 0 0 0 0 0 0
23-21-33.590,"0 0 0 0""6 50"""
23-21-33.591,"3 58"""
23-21-33.591,"2 46"""
23-21-33.600,"4 51"""
23-21-33.608,"6 50"""
23-21-33.609,"8 51"""
23-21-33.611,"3 58"""
23-21-33.621, 0 0 0 0 0 0 0 0
23-21-33.622,0 0 0 0 0 0 0 0
23-21-33.624,0 0 0 44 0 58 0 0
23-21-33.624,0 44 0 0 0 0 0 44
23-21-33.625,0 0 0 0 0 0 0 0
23-21-33.625,0 44 0 44 0 0 0 44
23-21-33.626,0 0 0 0 0 0 0 0
23-21-33.632,"0 44 0 0 0 0 0""4 51"""
23-21-33.640,"6 50"""
23-21-33.642,"1 46"""
23-21-33.648,"3 58"""
23-21-33.650,"2 46"""
23-21-33.661, 0 0 0 0 0 0 0 0
23-21-33.671,46 0 0 0 0 0 0 0
23-21-33.671,0 0 0 44 0 58 0 0
23-21-33.672,56 44 0 0 0 0 0 44
23-21-33.673,0 0 0 0 0 0 0 0
23-21-33.674,51 44 0 44 0 0 0 44
23-21-33.675,0 0 0 0 0 0 0 0
23-21-33.675,"0 0 0 0 0 0""3 58"""
23-21-33.676,"7 58"""
23-21-33.676,"4 51"""
23-21-33.677,"8 51"""
23-21-33.678,"1 46"""
23-21-33.678,"6 50"""
23-21-33.686,"2 46"""
23-21-33.705, 0 0 0 0 0 0 0 0
23-21-33.707,0 0 0 0 0 0 0 0
23-21-33.708,0 0 0 0 0 0 0 0
23-21-33.709,56 44 0 0 0 0 44 44
23-21-33.710,0 0 0 0 0 0 0 0
23-21-33.710,0 44 0 44 0 0 44 44
23-21-33.713,45 44 0 0 0 0 0 44
23-21-33.714,"45 44 0 0 ""1 46"""
23-21-33.714,"3 58"""
23-21-33.714,"7 58"""
23-21-33.715,"4 51"""
23-21-33.715,"8 51"""
23-21-33.716,"6 50"""
23-21-33.716,"2 46"""
23-21-33.730,"3 58"""
23-21-33.731,"1 46"""
23-21-33.744, 0 0 56 56 0 0 0 44
23-21-33.747,46 0 0 0 0 0 0 0
23-21-33.748,0 0 0 44 0 58 44 45
23-21-33.748,0 0 0 0 0 0 0 44
23-21-33.749,0 0 0 0 0 0 0 0
23-21-33.750,0 44 0 44 0 0 44 44
23-21-33.750,0 0 0 0 0 0 0 0
23-21-33.751,"0 44 0 0""4 51"""
23-21-33.751,"8 51"""
23-21-33.752,"2 46"""
23-21-33.752,"6 50"""
23-21-33.763,"3 58"""
23-21-33.764,"1 46"""
23-21-33.780, 0 0 0 0 0 0 0 44
23-21-33.785,0 0 0 0 0 0 0 0
23-21-33.786,0 0 0 44 0 58 0 45
23-21-33.786,0 0 0 0 0 0 0 0
23-21-33.793,0 0 0 0 0 0 0 0
23-21-33.796,0 0 0 44 0 0 0 44
23-21-33.797,0 0 0 0 0 0 0 0
23-21-33.798,"0 0 0 0 0 0 0 0""6 50"""
23-21-33.798,"1 46"""
23-21-33.799,"4 51"""
23-21-33.799,"3 59"""
23-21-33.807,"8 51"""
23-21-33.820,"2 46"""
23-21-33.820,"6 50"""
23-21-33.821,"1 46"""
23-21-33.822, 0 47 0 0 0 0 0 0
23-21-33.824,0 0 0 0 0 0 0 0
23-21-33.825,57 0 0 44 0 58 0 45
23-21-33.826,56 0 0 0 0 0 0 44
23-21-33.827,0 0 0 0 0 0 0 0
23-21-33.830,51 0 0 44 0 0 44 44
23-21-33.830,0 0 0 0 0 0 0 0
23-21-33.831,"0 0 0 0 0 ""3 59"""
23-21-33.831,"4 51"""
23-21-33.838,"6 50"""
23-21-33.855,"8 51"""
23-21-33.855,"2 46"""
23-21-33.855,"7 58"""
23-21-33.856,"1 46"""
23-21-33.864, 0 47 0 0 0 0 0 0
23-21-33.866,0 0 0 0 0 0 0 0
23-21-33.866,0 0 0 0 0 0 0 0
23-21-33.867,56 0 0 0 0 0 44 44
23-21-33.868,0 0 0 0 0 0 0 0
23-21-33.869,51 0 58 44 0 0 0 0
23-21-33.869,45 44 0 0 0 0 0 44
23-21-33.870,"45 44 0 0 0""3 59"""
23-21-33.870,"6 50"""
23-21-33.871,"8 51"""
23-21-33.872,"2 46"""
23-21-33.875,"7 58"""
23-21-33.876,"1 46"""
23-21-33.891,"3 59"""
23-21-33.911, 0 47 0 0 0 0 0 0
23-21-33.912,0 0 0 0 0 0 0 0
23-21-33.913,0 0 0 44 0 0 44 45
23-21-33.914,0 0 44 0 0 0 44 44
23-21-33.914,0 0 0 0 0 0 0 0
23-21-33.915,0 0 58 44 0 0 44 44
23-21-33.916,45 44 0 0 0 0 0 44
23-21-33.916,"45 44 0""4 51"""
23-21-33.917,"1 46"""
23-21-33.917,"2 46"""
23-21-33.918,"6 50"""
23-21-33.918,"8 51"""
23-21-33.919,"7 58"""
23-21-33.924,"3 59"""
23-21-33.928,"4 51"""
23-21-33.930,"1 46"""
23-21-33.943, 0 47 0 0 0 0 0 0
23-21-33.945,0 0 0 0 0 0 0 0
23-21-33.946,0 0 0 0 0 0 44 45
23-21-33.947,0 0 44 0 0 0 44 44
23-21-33.947,0 0 0 0 0 0 0 0
23-21-33.948,0 0 58 44 0 0 44 44
23-21-33.949,0 0 0 0 0 0 0 0
23-21-33.950,"0 44 0 0 0 ""6 50"""
23-21-33.951,"8 51"""
23-21-33.957,"3 59"""
23-21-33.959,"4 51"""
23-21-33.962,"1 46"""
23-21-33.967,"2 46"""
23-21-33.968,"6 50"""
23-21-33.968,"8 51"""
23-21-33.981, 0 0 0 0 0 0 0 0
23-21-33.981,46 0 0 0 0 0 0 0
23-21-33.982,0 0 0 0 0 0 44 45
23-21-33.984,0 0 44 0 0 0 0 44
23-21-33.984,0 0 0 0 0 0 0 0
23-21-33.985,0 0 58 44 0 0 0 44
23-21-33.985,0 0 0 0 0 0 0 0
23-21-33.986,"0 44 0 0 0 0 ""3 59"""
23-21-33.988,"4 51"""
23-21-33.998,"2 46"""
23-21-34.002,"7 58"""
23-21-34.019, 0 0 0 0 0 0 0 0
23-21-34.034,0 0 0 0 0 0 0 0
23-21-34.034,0 0 0 0 0 0 0 0
23-21-34.035,0 0 44 0 0 0 44 44
23-21-34.035,0 0 0 0 0 0 0 0
23-21-34.036,0 0 0 0 0 0 0 0
23-21-34.037,0 0 0 0 0 0 0 0
23-21-34.038,0 0 0 0 0 0 0 0
23-21-34.040,"""1 46"""
23-21-34.041,"4 51"""
23-21-34.041,"2 46"""
23-21-34.046,"7 58"""
23-21-34.047,"6 50"""
23-21-34.050,"1 46"""
23-21-34.061, 0 0 0 0 0 0 46 44
23-21-34.062,0 0 0 0 0 0 0 0
23-21-34.063,0 0 0 0 0 0 0 0
23-21-34.063,0 0 0 0 0 0 44 0
23-21-34.068,0 0 0 0 0 0 0 0
23-21-34.069,51 0 0 44 0 0 44 44
23-21-34.069,0 0 44 0 0 0 0 44
23-21-34.070,"0 0 0 0 0 0 ""2 46"""
23-21-34.074,"4 51"""
23-21-34.074,"7 58"""
23-21-34.074,"6 50"""
23-21-34.077,"8 51"""
23-21-34.083,"1 46"""
23-21-34.102, 0 0 0 0 0 0 46 44
23-21-34.103,0 0 0 0 0 44 0 0
23-21-34.104,0 0 0 0 0 0 0 0
23-21-34.104,0 0 0 0 0 0 44 44
23-21-34.105,0 0 0 0 0 0 0 0
23-21-34.106,51 0 0 44 0 0 44 44
23-21-34.107,0 0 0 0 0 0 0 44
23-21-34.119,"0 0 0 0 0 0""2 46"""
23-21-34.119,"4 51"""
23-21-34.120,"7 58"""
23-21-34.120,"6 50"""
23-21-34.121,"8 51"""
23-21-34.121,"1 46"""
23-21-34.140, 0 0 0 0 0 0 0 0
23-21-34.144,0 0 0 0 0 0 0 0
23-21-34.144,0 0 0 0 0 0 0 0
23-21-34.145,0 0 0 0 0 0 0 0
23-21-34.149,0 0 0 0 0 0 0 0
23-21-34.150,51 0 0 0 0 0 44 44
23-21-34.150,0 0 0 0 0 0 0 0
23-21-34.151,0 0 0 0 0 0 0 0
23-21-34.154,"""6 50"""
23-21-34.154,"1 46"""
23-21-34.155,"2 46"""
23-21-34.157,"3 58"""
23-21-34.158,"4 51"""
23-21-34.161,"7 58"""
23-21-34.165,"8 51"""
23-21-34.168,"6 50"""
23-21-34.169,"1 46"""
23-21-34.185, 0 0 56 0 0 0 0 0
23-21-34.185,0 0 0 0 0 0 0 0
23-21-34.186,0 0 0 0 0 0 0 0
23-21-34.187,56 44 44 0 0 0 44 0
23-21-34.188,0 0 0 0 0 0 0 0
23-21-34.193,51 44 58 44 0 0 44 44
23-21-34.194,45 44 44 0 0 0 0 0
23-21-34.194,"45 44 4""3 58"""
23-21-34.194,"4 51"""
23-21-34.213,"7 58"""
23-21-34.220,"8 51"""
23-21-34.221,"6 50"""
23-21-34.222,"1 46"""
23-21-34.222,"2 46"""
23-21-34.224,"3 59"""
23-21-34.226, 0 0 56 0 0 0 0 0
23-21-34.226,46 0 44 0 0 0 0 0
23-21-34.227,57 0 0 0 0 0 0 0
23-21-34.228,0 0 0 0 0 0 0 0
23-21-34.228,0 0 0 0 0 0 0 0
23-21-34.229,51 44 58 44 0 0 44 44
23-21-34.232,45 44 44 0 0 0 0 44
23-21-34.232,"45 44 4""7 58"""
23-21-34.233,"8 51"""
23-21-34.236,"6 50"""
23-21-34.237,"1 46"""
23-21-34.239,"2 46"""
23-21-34.244,"3 58"""
23-21-34.247,"4 51"""
23-21-34.265, 0 0 0 0 0 0 0 0
23-21-34.266,46 0 44 0 0 0 0 0
23-21-34.266,56 0 0 0 0 0 0 0
23-21-34.267,0 44 0 0 0 0 44 44
23-21-34.268,0 0 0 0 0 0 0 0
23-21-34.272,0 44 0 0 0 0 44 44
23-21-34.272,45 44 44 0 0 0 0 44
23-21-34.275,"45 44 48""1 46"""
23-21-34.276,"7 58"""
23-21-34.276,"8 51"""
23-21-34.278,"3 58"""
23-21-34.279,"6 50"""
23-21-34.279,"2 46"""
23-21-34.280,"4 51"""
23-21-34.290,"1 46"""
23-21-34.308, 0 0 0 0 0 0 0 0
23-21-34.309,46 0 44 0 0 0 0 0
23-21-34.309,0 0 0 0 0 0 0 0
23-21-34.309,0 44 0 0 0 0 44 44
23-21-34.309,0 0 0 0 0 0 0 0
23-21-34.310,0 0 0 0 0 0 0 0
23-21-34.311,0 0 0 0 0 0 0 0
23-21-34.312,"0 0 0 0 0 0 0 0""6 50"""
23-21-34.313,"2 46"""
23-21-34.313,"4 51"""
23-21-34.320,"7 58"""
23-21-34.324,"8 51"""
23-21-34.332,"6 50"""
23-21-34.341, 0 0 0 0 0 0 0 0
23-21-34.342,0 0 44 0 0 0 0 0
23-21-34.346,0 0 0 0 0 0 0 0
23-21-34.628,0 0 0 0 0 0 44 0
23-21-34.843,0 0 0 0 0 0 0 0
23-21-34.843,0 0 0 44 0 0 44 44
23-21-34.843,0 44 44 0 0 0 0 0
23-21-34.864,"0 44 45 0 0 0 ""2 46"""
23-21-35.179,"3 58"""
23-21-35.204,"4 51"""
23-21-35.204,"1 46"""
23-21-35.204,"7 58"""
23-21-35.205,"2 46"""
23-21-35.205,"3 58"""
23-21-35.206, 0 0 0 56 0 51 0 0
23-21-35.206,0 0 44 0 0 0 0 0
23-21-35.207,57 0 0 0 0 0 0 0
23-21-35.207,0 0 0 0 0 0 44 44
23-21-35.208,0 0 0 0 0 0 0 0
23-21-35.213,0 0 0 0 0 0 0 0
23-21-35.214,0 0 0 0 0 0 0 44
23-21-35.214,"0 0 0 0 0 0 0 ""1 46"""
23-21-35.215,"4 51"""
23-21-35.215,"7 58"""
23-21-35.215,"6 50"""
23-21-35.216,"8 51"""
23-21-35.216,"2 46"""
23-21-35.216,"3 59"""
23-21-35.217,"1 46"""
23-21-35.217, 0 0 0 0 0 0 45 44
23-21-35.219,0 0 44 0 0 0 0 0
23-21-35.220,0 0 0 0 0 0 0 0
23-21-35.221,56 0 0 0 0 0 44 44
23-21-35.221,0 0 0 0 0 0 0 0
23-21-35.225,51 0 0 44 0 0 44 44
23-21-35.225,0 44 0 0 0 0 0 44
23-21-35.226,"0 44 0 0 ""2 46"""
23-21-35.227,"4 51"""
23-21-35.227,"3 58"""
23-21-35.227,"6 50"""
23-21-35.228,"8 51"""
23-21-35.228,"1 46"""
23-21-35.229, 0 0 0 0 0 0 46 44
23-21-35.229,46 0 0 0 0 44 0 0
23-21-35.230,0 0 0 0 0 0 0 0
23-21-35.230,0 0 0 0 0 0 0 0
23-21-35.231,0 0 0 0 0 0 0 0
23-21-35.231,51 0 0 44 0 0 44 44
23-21-35.231,0 0 0 0 0 0 0 0
23-21-35.232,"0 44 0 0 0 0 ""2 46"""
23-21-35.232,"6 50"""
23-21-35.236,"1 46"""
23-21-35.237,"7 58"""
23-21-35.237, 0 0 0 0 0 0 0 44
23-21-35.238,0 0 0 0 0 0 0 0
23-21-35.238,0 0 0 0 0 0 0 0
23-21-35.238,0 0 0 0 0 0 0 0
23-21-35.242,0 0 0 0 0 0 0 0
23-21-35.242,51 0 0 0 0 0 44 0
23-21-35.242,45 0 0 0 0 0 0 44
23-21-35.243,"0 0 0 0 0 0 0 0""6 50"""
23-21-35.243,"1 46"""
23-21-35.244,"3 59"""
23-21-35.244,"2 46"""
23-21-35.244,"4 51"""
23-21-35.247,"8 50"""
23-21-35.248,"6 50"""
23-21-35.248,"1 46"""
23-21-35.249,"3 59"""
23-21-35.249, 0 0 0 0 0 0 0 0
23-21-35.259,0 0 0 0 0 0 0 0
23-21-35.259,0 0 0 44 0 58 0 0
23-21-35.260,56 44 0 0 0 0 44 0
23-21-35.260,0 0 0 0 0 0 0 0
23-21-35.260,51 44 0 44 0 0 44 44
23-21-35.261,0 0 0 0 0 0 0 0
23-21-35.261,"45 44 0 0 0""4 51"""
23-21-35.262,"8 51"""
23-21-35.263,"6 50"""
23-21-35.263,"1 46"""
23-21-35.264,"3 59"""
23-21-35.264,"2 46"""
23-21-35.265, 0 0 0 0 0 0 0 0
23-21-35.265,46 0 0 0 0 0 0 0
23-21-35.268,0 0 0 44 0 58 0 0
23-21-35.269,56 44 0 0 0 0 44 44
23-21-35.271,0 0 0 0 0 0 0 0
23-21-35.272,51 44 0 44 0 0 44 44
23-21-35.272,0 0 0 0 0 0 0 0
23-21-35.273,"45 44 0 0""3 59"""
23-21-35.274,"4 51"""
23-21-35.274,"8 51"""
23-21-35.275,"1 46"""
23-21-35.275,"6 50"""
23-21-35.276,"2 46"""
23-21-35.276, 0 0 0 0 0 0 0 0
23-21-35.279,48 0 0 0 0 0 0 0
23-21-35.280,0 0 0 0 0 0 0 0
23-21-35.280,0 0 0 0 0 0 0 0
23-21-35.281,0 0 0 0 0 0 0 0
23-21-35.284,0 44 0 44 0 0 44 44
23-21-35.284,0 0 0 0 0 0 0 0
23-21-35.285,"44 44 0 0 0 0 0 ""1 46"""
23-21-35.285,"4 51"""
23-21-35.286,"8 51"""
23-21-35.286,"3 59"""
23-21-35.287,"6 50"""
23-21-35.287,"2 46"""
23-21-35.290,"1 46"""
23-21-35.290,"4 51"""
23-21-35.291, 0 0 55 0 0 51 0 0
23-21-35.292,46 0 0 0 0 0 0 0
23-21-35.292,0 0 0 44 0 58 44 0
23-21-35.293,0 44 0 0 0 0 44 44
23-21-35.293,0 0 0 0 0 0 0 0
23-21-35.294,0 44 0 44 0 0 44 44
23-21-35.294,0 0 0 0 0 0 0 0
23-21-35.295,"0 0 0 0 ""3 59"""
23-21-35.295,"2 46"""
23-21-35.295,"6 50"""
23-21-35.296,"1 46"""
23-21-35.296,"4 51"""
23-21-35.296,"3 59"""
23-21-35.297, 0 0 0 56 0 53 0 0
23-21-35.297,0 0 0 0 0 0 0 0
23-21-35.298,56 0 0 44 0 58 0 0
23-21-35.298,0 44 0 0 0 0 0 0
23-21-35.298,0 0 0 0 0 0 0 0
23-21-35.303,0 0 0 0 0 0 0 0
23-21-35.303,0 0 0 0 0 0 0 0
23-21-35.303,"0 0 0 0 0 0 0 0""4 51"""
23-21-35.304,"7 58"""
23-21-35.305,"3 59"""
23-21-35.305,"2 46"""
23-21-35.306, 0 0 0 0 0 0 0 0
23-21-35.306,0 0 0 0 0 0 0 0
23-21-35.307,0 0 0 44 0 0 44 0
23-21-35.307,0 0 0 0 0 0 0 0
23-21-35.308,0 0 0 0 0 0 0 0
23-21-35.308,0 0 0 0 0 0 0 0
23-21-35.309,0 0 0 0 0 0 0 0
23-21-35.309,0 0 0 0 0 0 0 0
23-21-35.309,"""1 46"""
23-21-35.310,"3 59"""
23-21-35.310,"6 50"""
23-21-35.310,"8 50"""
23-21-35.314,"2 46"""
23-21-35.315,"1 46"""
23-21-35.315, 0 0 0 0 0 0 0 44
23-21-35.316,0 0 0 0 0 0 0 0
23-21-35.317,56 0 0 0 0 0 0 45
23-21-35.317,0 0 0 0 0 0 0 0
23-21-35.318,0 0 0 0 0 0 0 0
23-21-35.318,51 0 0 44 0 0 44 44
23-21-35.415,0 0 0 0 0 0 0 0
23-21-35.416,"0 44 0 0 0 0 0""3 59"""
23-21-35.417,"6 50"""
23-21-35.428,"8 50"""
23-21-35.431,"2 46"""
23-21-35.431,"1 46"""
