23-12-26.858000,"""Scanner enabled\r\n""" 
23-15-57.142000,46 0 0 44 0 44 0 0
23-15-57.143000,0 0 0 0 0 0 0 0
23-15-57.144000,0 0 44 0 44 44 0 0
23-15-57.144000,0 0 0 0 0 0 0 44
23-15-57.145000,0 0 44 44 44 0 0 0
23-15-57.145000,55 46 0 44 0 45 0 0
23-15-57.146000,"48 44 0""4 48"""
23-15-57.146000,"6 47"""
23-15-57.147000,"2 45"""
23-15-57.147000,"8 51"""
23-15-57.148000,"5 51"""
23-15-57.148000,"7 53"""
23-15-57.155000,"3 48"""
23-15-57.160000,"4 48"""
23-15-57.176000, 0 0 0 0 0 0 0 0
23-15-57.177000,0 0 0 0 0 0 0 0
23-15-57.180000,0 0 0 0 44 0 0 0
23-15-57.182000,0 0 44 0 44 44 0 0
23-15-57.185000,0 0 0 0 0 0 0 44
23-15-57.186000,0 0 0 0 0 0 0 0
23-15-57.186000,0 46 48 44 0 45 0 0
23-15-57.187000,"0 44 0 51 0 ""1 44"""
23-15-57.189000,"2 45"""
23-15-57.202000,"8 51"""
23-15-57.203000,"3 47"""
23-15-57.205000,"7 53"""
23-15-57.205000,"4 48"""
23-15-57.206000,"5 51"""
23-15-57.206000,"6 47"""
23-15-57.207000,"1 44"""
23-15-57.217000, 0 0 0 0 62 0 0 0
23-15-57.231000,0 0 0 0 0 0 0 0
23-15-57.232000,0 0 0 0 0 0 0 0
23-15-57.232000,58 44 44 0 0 0 0 0
23-15-57.233000,0 0 0 0 0 0 0 44
23-15-57.233000,49 44 44 44 44 0 0 0
23-15-57.234000,0 0 0 44 0 45 0 0
23-15-57.235000,"0 0 0 51 ""8 51"""
23-15-57.236000,"3 48"""
23-15-57.236000,"7 53"""
23-15-57.237000,"4 48"""
23-15-57.238000,"5 51"""
23-15-57.238000,"6 46"""
23-15-57.244000,"1 44"""
23-15-57.244000,"2 45"""
23-15-57.245000,"3 48"""
23-15-57.254000, 0 0 0 0 0 0 60 48
23-15-57.266000,0 0 0 0 44 0 0 0
23-15-57.267000,0 44 0 0 44 0 0 0
23-15-57.267000,0 0 0 0 0 0 0 0
23-15-57.268000,0 0 0 0 0 0 0 0
23-15-57.270000,49 44 44 44 44 0 0 0
23-15-57.272000,0 0 0 0 0 0 0 0
23-15-57.272000,"0 0 0 0 0 0""1 44"""
23-15-57.273000,"5 51"""
23-15-57.275000,"6 46"""
23-15-57.276000,"2 45"""
23-15-57.276000,"7 53"""
23-15-57.277000,"3 48"""
23-15-57.286000,"8 51"""
23-15-57.287000,"4 48"""
23-15-57.288000,"1 44"""
23-15-57.288000,"5 51"""
23-15-57.299000, 0 0 62 56 0 48 0 0
23-15-57.315000,0 0 0 0 44 0 0 0
23-15-57.316000,0 44 0 0 44 0 0 0
23-15-57.316000,0 44 44 0 44 0 0 0
23-15-57.317000,0 0 0 0 0 0 0 44
23-15-57.317000,0 44 44 44 44 0 0 0
23-15-57.318000,0 0 0 0 0 45 0 0
23-15-57.318000,"48 0 0""6 46"""
23-15-57.318000,"5 51"""
23-15-57.319000,"3 48"""
23-15-57.319000,"4 48"""
23-15-57.320000,"1 44"""
23-15-57.321000,"8 51"""
23-15-57.321000,"6 46"""
23-15-57.337000, 0 47 0 0 62 0 0 0
23-15-57.356000,0 0 0 0 0 0 0 0
23-15-57.357000,0 44 0 0 44 0 0 0
23-15-57.357000,0 44 44 0 44 44 0 0
23-15-57.358000,0 0 0 0 0 0 0 0
23-15-57.359000,49 44 44 44 0 0 0 0
23-15-57.359000,0 0 0 0 0 0 0 0
23-15-57.360000,"48 0 0 51""1 44"""
23-15-57.361000,"2 45"""
23-15-57.362000,"3 48"""
23-15-57.364000,"7 53"""
23-15-57.364000,"4 48"""
23-15-57.365000,"5 51"""
23-15-57.368000,"8 51"""
23-15-57.369000,"6 46"""
23-15-57.372000,"1 44"""
23-15-57.376000, 0 0 0 0 62 0 0 0
23-15-57.395000,0 0 0 0 0 0 0 0
23-15-57.396000,0 0 0 0 0 0 0 0
23-15-57.396000,58 44 44 0 0 0 0 0
23-15-57.397000,0 0 0 0 0 0 0 44
23-15-57.398000,49 44 44 44 44 0 0 0
23-15-57.398000,0 0 0 44 0 45 0 0
23-15-57.401000,"0 0 0 51 ""3 48"""
23-15-57.401000,"7 53"""
23-15-57.402000,"4 48"""
23-15-57.402000,"5 51"""
23-15-57.403000,"8 51"""
23-15-57.405000,"6 46"""
23-15-57.405000,"2 45"""
23-15-57.406000,"3 48"""
23-15-57.406000,"7 53"""
23-15-57.433000, 0 0 0 0 0 0 0 0
23-15-57.433000,0 0 0 0 44 0 0 0
23-15-57.434000,0 44 0 0 44 0 0 0
23-15-57.435000,0 0 0 0 0 0 0 0
23-15-57.435000,0 0 0 0 0 0 0 0
23-15-57.436000,49 44 44 44 44 0 0 0
23-15-57.441000,0 0 0 44 0 44 0 0
23-15-57.442000,"0 0 0 51 0 ""5 51"""
23-15-57.442000,"4 48"""
23-15-57.445000,"1 44"""
23-15-57.445000,"6 46"""
23-15-57.446000,"2 45"""
23-15-57.447000,"7 53"""
23-15-57.447000,"3 48"""
23-15-57.448000,"8 51"""
23-15-57.449000,"5 51"""
23-15-57.459000, 0 0 0 0 0 0 55 0
23-15-57.476000,46 0 0 0 44 0 0 0
23-15-57.476000,0 44 0 0 44 0 0 0
23-15-57.477000,0 44 44 0 44 44 0 0
23-15-57.478000,61 44 0 0 0 0 0 44
23-15-57.479000,0 44 44 44 44 0 0 0
23-15-57.480000,0 0 0 44 0 44 0 0
23-15-57.480000,"0 0""4 49"""
23-15-57.481000,"6 47"""
23-15-57.481000,"1 44"""
23-15-57.482000,"3 48"""
23-15-57.483000,"8 51"""
23-15-57.484000,"7 53"""
23-15-57.485000,"5 51"""
23-15-57.498000, 0 0 62 0 62 48 0 0
23-15-57.511000,0 0 0 0 0 0 0 0
23-15-57.512000,63 0 0 0 44 0 0 0
23-15-57.513000,58 0 44 0 44 44 0 0
23-15-57.514000,0 44 0 0 0 0 0 44
23-15-57.514000,0 0 44 44 44 0 0 0
23-15-57.515000,0 0 0 44 0 44 0 0
23-15-57.516000,"0 0 0""4 49"""
23-15-57.532000,"1 44"""
23-15-57.542000,"6 47"""
23-15-57.542000,"3 48"""
23-15-57.544000,"8 51"""
23-15-57.544000,"7 53"""
23-15-57.545000,"5 51"""
23-15-57.546000,"4 48"""
23-15-57.546000,"2 45"""
23-15-57.547000,"1 45"""
23-15-57.547000, 0 0 0 0 0 0 55 48
23-15-57.548000,0 0 44 44 44 44 0 0
23-15-57.548000,0 0 0 0 0 0 0 0
23-15-57.549000,0 0 44 0 44 0 0 0
23-15-57.549000,61 44 0 0 0 0 0 44
23-15-57.552000,0 44 44 44 44 0 0 0
23-15-57.553000,0 0 0 44 0 44 0 0
23-15-57.553000,"0 0 ""6 46"""
23-15-57.564000,"2 45"""
23-15-57.564000,"8 51"""
23-15-57.564000,"3 48"""
23-15-57.565000,"7 53"""
23-15-57.565000,"5 51"""
23-15-57.566000,"4 48"""
23-15-57.566000,"1 44"""
23-15-57.567000,"6 46"""
23-15-57.577000, 0 0 0 56 0 0 55 48
23-15-57.580000,0 0 0 0 0 0 0 0
23-15-57.581000,0 0 0 0 0 0 0 0
23-15-57.581000,0 44 44 0 44 0 0 0
23-15-57.582000,62 0 0 0 0 0 0 44
23-15-57.582000,0 44 44 44 44 0 0 0
23-15-57.585000,55 0 0 44 0 45 0 0
23-15-57.585000,"0 0 0 ""3 48"""
23-15-57.586000,"7 53"""
23-15-57.587000,"5 51"""
23-15-57.587000,"4 48"""
23-15-57.591000,"1 44"""
23-15-57.598000,"6 46"""
23-15-57.600000,"2 45"""
23-15-57.601000,"8 52"""
23-15-57.603000,"3 48"""
23-15-57.619000, 0 0 62 0 62 48 0 0
23-15-57.623000,0 0 44 0 44 0 0 0
23-15-57.623000,0 44 0 0 44 0 0 0
23-15-57.624000,0 44 44 0 44 44 0 0
23-15-57.629000,0 0 0 0 0 0 0 44
23-15-57.633000,49 44 44 44 44 0 0 0
23-15-57.635000,0 0 0 0 0 0 0 0
23-15-57.637000,"0 0 ""5 51"""
23-15-57.641000,"4 48"""
23-15-57.650000,"1 44"""
23-15-57.652000,"6 47"""
23-15-57.656000,"2 45"""
23-15-57.657000,"7 53"""
23-15-57.663000,"3 48"""
23-15-57.663000,"8 51"""
23-15-57.664000,"5 51"""
23-15-57.665000, 0 48 62 0 62 0 0 0
23-15-57.665000,0 0 0 0 44 0 0 0
23-15-57.666000,0 44 0 0 44 0 0 0
23-15-57.666000,0 0 0 0 0 0 0 0
23-15-57.667000,0 0 0 0 0 0 0 44
23-15-57.667000,0 44 44 44 44 0 0 0
23-15-57.667000,0 0 0 44 0 45 0 0
23-15-57.668000,"0 0 0 51""4 49"""
23-15-57.668000,"1 44"""
23-15-57.669000,"6 46"""
23-15-57.670000,"2 45"""
23-15-57.670000,"7 53"""
23-15-57.671000,"3 48"""
23-15-57.677000,"5 51"""
23-15-57.677000,"8 51"""
23-15-57.684000,"4 49"""
23-15-57.698000, 0 0 0 0 0 0 0 0
23-15-57.699000,46 0 0 0 44 0 0 0
23-15-57.700000,63 44 0 0 44 0 0 0
23-15-57.704000,58 44 44 0 44 44 0 0
23-15-57.705000,0 0 0 0 0 0 0 0
23-15-57.706000,0 44 44 44 44 0 0 0
23-15-57.706000,0 0 0 44 0 44 0 0
23-15-57.707000,"0 0 0""1 44"""
23-15-57.707000,"6 46"""
23-15-57.708000,"2 45"""
23-15-57.709000,"3 48"""
23-15-57.709000,"7 53"""
23-15-57.710000,"5 51"""
23-15-57.711000,"8 51"""
23-15-57.723000,"4 48"""
23-15-57.724000,"1 44"""
23-15-57.725000,"6 46"""
23-15-57.738000, 0 0 0 0 0 0 55 48
23-15-57.739000,46 0 0 0 0 0 0 44
23-15-57.746000,0 0 0 0 0 0 0 0
23-15-57.746000,0 44 44 0 44 0 0 0
23-15-57.747000,62 44 0 0 0 0 0 44
23-15-57.748000,0 44 44 44 44 0 0 0
23-15-57.748000,0 0 0 44 0 44 0 0
23-15-57.749000,"0 0 0""2 45"""
23-15-57.750000,"7 53"""
23-15-57.750000,"4 49"""
23-15-57.750000,"8 51"""
23-15-57.751000,"6 47"""
23-15-57.757000,"1 44"""
23-15-57.760000,"2 45"""
23-15-57.767000,"7 53"""
23-15-57.776000, 0 0 0 57 0 48 0 0
23-15-57.784000,46 0 0 0 0 0 46 44
23-15-57.784000,0 0 0 0 0 0 0 0
23-15-57.785000,0 0 0 0 0 0 0 0
23-15-57.785000,0 0 0 0 0 0 0 0
23-15-57.786000,0 0 0 44 0 0 0 0
23-15-57.788000,55 0 0 44 0 45 0 0
23-15-57.788000,"0 0 0 51 0 4""1 44"""
23-15-57.789000,"2 45"""
23-15-57.793000,"8 51"""
23-15-57.793000,"4 49"""
23-15-57.794000,"6 47"""
23-15-57.795000,"7 53"""
23-15-57.802000,"1 44"""
23-15-57.819000, 0 0 0 57 0 48 0 0
23-15-57.821000,0 0 0 0 0 0 0 0
23-15-57.822000,0 0 0 0 0 0 0 0
23-15-57.824000,0 0 0 0 0 44 0 0
23-15-57.825000,0 0 0 0 0 0 0 0
23-15-57.825000,0 0 0 44 0 0 0 0
23-15-57.829000,55 46 0 44 0 44 0 0
23-15-57.829000,"48 44 0 51 0 ""8 51"""
23-15-57.830000,"4 49"""
23-15-57.831000,"6 47"""
23-15-57.831000,"7 53"""
23-15-57.835000,"1 44"""
23-15-57.842000,"2 45"""
23-15-57.842000,"8 51"""
23-15-57.857000, 0 0 0 57 0 48 0 0
23-15-57.858000,46 0 0 44 0 44 0 0
23-15-57.859000,0 0 0 0 0 0 0 0
23-15-57.876000,58 0 44 0 0 0 0 0
23-15-57.877000,0 0 0 0 0 0 0 0
23-15-57.877000,0 0 0 44 0 0 0 0
23-15-57.877000,55 0 0 44 0 44 0 0
23-15-57.878000,"48 44 0 51""4 49"""
23-15-57.878000,"6 47"""
23-15-57.879000,"3 48"""
23-15-57.880000,"7 53"""
23-15-57.880000,"5 51"""
23-15-57.881000,"1 44"""
23-15-57.881000,"2 45"""
23-15-57.884000,"8 51"""
23-15-57.892000,"4 49"""
23-15-57.900000, 0 0 62 0 63 0 0 0
23-15-57.901000,46 0 0 44 0 44 0 0
23-15-57.902000,0 0 0 0 0 0 0 0
23-15-57.902000,58 44 44 0 44 0 0 0
23-15-57.903000,0 0 0 0 0 0 0 44
23-15-57.905000,49 44 44 44 44 0 0 0
23-15-57.905000,0 46 0 44 0 44 0 0
23-15-57.906000,"0 4""6 47"""
23-15-57.907000,"1 44"""
23-15-57.908000,"7 53"""
23-15-57.913000,"3 48"""
23-15-57.915000,"2 45"""
23-15-57.916000,"5 51"""
23-15-57.916000,"8 51"""
23-15-57.917000,"4 49"""
23-15-57.921000,"6 46"""
23-15-57.934000,"1 44"""
23-15-57.935000,"7 53"""
23-15-57.938000, 0 0 62 0 63 0 0 0
23-15-57.939000,46 0 44 0 0 0 0 0
23-15-57.941000,0 0 0 0 0 0 0 0
23-15-57.947000,58 44 44 0 45 0 0 0
23-15-57.947000,0 0 0 0 0 0 0 44
23-15-57.948000,49 44 44 44 44 0 0 0
23-15-57.948000,0 0 0 44 0 45 0 0
23-15-57.949000,"0 0 0""3 48"""
23-15-57.949000,"2 45"""
23-15-57.950000,"5 51"""
23-15-57.951000,"8 51"""
23-15-57.951000,"4 49"""
23-15-57.952000,"6 46"""
23-15-57.957000,"1 44"""
23-15-57.966000,"7 53"""
23-15-57.966000,"3 48"""
23-15-57.978000, 0 0 62 0 63 0 0 0
23-15-57.982000,46 0 44 0 44 0 0 0
23-15-57.983000,0 0 0 0 0 0 0 45
23-15-57.983000,58 44 44 0 44 0 0 0
23-15-57.984000,0 0 44 0 0 0 0 44
23-15-57.984000,49 44 44 44 44 0 0 0
23-15-57.986000,0 0 0 44 0 44 0 0
23-15-57.986000,"0 ""2 45"""
23-15-57.986000,"5 51"""
23-15-57.987000,"4 49"""
23-15-57.988000,"1 44"""
23-15-57.991000,"6 46"""
23-15-58.000000,"3 48"""
23-15-58.001000,"8 51"""
23-15-58.011000,"2 45"""
23-15-58.011000,"5 51"""
23-15-58.030000, 0 0 62 0 0 0 0 0
23-15-58.039000,46 0 44 0 44 0 0 0
23-15-58.039000,63 0 0 0 0 0 0 0
23-15-58.040000,58 0 44 0 44 0 0 0
23-15-58.040000,62 0 44 0 0 0 0 44
23-15-58.041000,49 0 44 44 44 0 0 0
23-15-58.042000,0 0 0 0 0 0 0 0
23-15-58.042000,"0 0 0 ""4 49"""
23-15-58.043000,"6 46"""
23-15-58.043000,"3 48"""
23-15-58.044000,"2 45"""
23-15-58.044000,"7 53"""
23-15-58.044000,"5 51"""
23-15-58.050000,"8 51"""
23-15-58.052000,"1 44"""
23-15-58.058000, 0 0 0 0 0 0 55 50
23-15-58.059000,0 0 44 0 44 0 0 0
23-15-58.059000,0 0 0 0 0 0 0 45
23-15-58.060000,0 44 44 0 44 44 0 0
23-15-58.061000,0 0 44 0 0 0 0 0
23-15-58.061000,0 44 44 0 44 0 0 0
23-15-58.062000,0 0 0 44 0 44 0 0
23-15-58.063000,"0 0 0 ""4 49"""
23-15-58.063000,"2 45"""
23-15-58.064000,"6 46"""
23-15-58.064000,"3 48"""
23-15-58.067000,"5 51"""
23-15-58.068000,"7 53"""
23-15-58.075000,"1 44"""
23-15-58.083000,"4 49"""
23-15-58.097000, 0 0 0 0 0 0 55 48
23-15-58.100000,46 0 0 0 0 0 46 44
23-15-58.100000,0 0 0 0 0 0 0 0
23-15-58.101000,0 0 0 0 44 44 0 0
23-15-58.102000,62 44 44 0 0 0 0 44
23-15-58.102000,0 0 0 0 0 0 0 0
23-15-58.105000,0 0 0 44 0 45 0 0
23-15-58.105000,"0 0 0 0 ""2 45"""
23-15-58.106000,"3 48"""
23-15-58.107000,"7 53"""
23-15-58.108000,"4 49"""
23-15-58.108000,"8 51"""
23-15-58.111000,"5 51"""
23-15-58.111000,"1 44"""
23-15-58.120000,"2 45"""
23-15-58.123000,"3 48"""
23-15-58.135000, 0 0 0 57 0 0 0 0
23-15-58.136000,46 0 0 0 0 0 46 44
23-15-58.138000,0 44 0 0 0 0 0 45
23-15-58.138000,0 0 0 0 0 0 0 0
23-15-58.151000,62 0 44 0 0 0 0 44
23-15-58.152000,0 0 0 0 0 0 0 0
23-15-58.153000,0 0 0 44 0 0 0 0
23-15-58.154000,"0 0 0 51 0 ""1 44"""
23-15-58.154000,"2 45"""
23-15-58.155000,"8 52"""
23-15-58.155000,"5 51"""
23-15-58.156000,"4 49"""
23-15-58.156000,"6 47"""
23-15-58.158000,"7 53"""
23-15-58.160000,"3 48"""
23-15-58.163000,"1 44"""
23-15-58.177000, 0 0 0 57 0 48 0 0
23-15-58.183000,0 0 0 0 0 0 0 0
23-15-58.183000,0 0 0 0 0 0 48 45
23-15-58.184000,0 0 0 0 44 44 0 0
23-15-58.185000,0 0 0 0 0 0 0 0
23-15-58.185000,0 0 0 44 44 0 0 0
23-15-58.188000,55 46 0 44 0 44 0 0
23-15-58.189000,"48 44 0 5""8 51"""
23-15-58.189000,"5 51"""
23-15-58.190000,"4 49"""
23-15-58.195000,"6 47"""
23-15-58.195000,"7 53"""
23-15-58.196000,"3 48"""
23-15-58.196000,"1 44"""
23-15-58.199000,"2 45"""
23-15-58.202000,"8 51"""
23-15-58.206000,"5 51"""
23-15-58.219000, 0 0 62 0 63 0 0 0
23-15-58.223000,46 0 0 44 0 44 0 0
23-15-58.224000,0 0 0 0 0 0 48 45
23-15-58.224000,58 44 0 0 44 0 0 0
23-15-58.225000,0 0 44 0 0 0 0 44
23-15-58.226000,0 0 0 44 44 0 0 0
23-15-58.227000,55 0 0 44 0 44 0 0
23-15-58.227000,"0 0 ""4 49"""
23-15-58.228000,"6 47"""
23-15-58.229000,"3 48"""
23-15-58.230000,"7 53"""
23-15-58.230000,"5 51"""
23-15-58.234000,"2 45"""
23-15-58.239000,"8 51"""
23-15-58.240000,"4 49"""
23-15-58.257000, 0 0 0 0 0 0 0 0
23-15-58.257000,46 0 44 0 44 0 0 0
23-15-58.258000,0 0 0 0 0 0 0 0
23-15-58.259000,58 44 0 0 44 0 0 0
23-15-58.261000,0 0 44 0 0 0 0 0
23-15-58.261000,49 44 0 44 44 0 0 0
23-15-58.262000,0 0 0 44 0 45 0 0
23-15-58.263000,"0 0 0 0 ""6 46"""
23-15-58.264000,"7 53"""
23-15-58.282000,"2 45"""
23-15-58.285000,"3 48"""
23-15-58.286000,"1 44"""
23-15-58.286000,"5 51"""
23-15-58.287000,"4 49"""
23-15-58.288000,"6 46"""
23-15-58.288000,"7 53"""
23-15-58.296000, 0 0 0 0 0 0 55 48
23-15-58.305000,0 0 44 0 0 0 46 44
23-15-58.305000,0 0 0 0 0 0 0 0
23-15-58.306000,0 44 0 0 44 0 0 0
23-15-58.307000,62 0 44 0 0 0 0 44
23-15-58.308000,0 44 0 44 44 0 0 0
23-15-58.308000,0 0 0 44 0 44 0 0
23-15-58.309000,"0 0 0 ""2 45"""
23-15-58.310000,"3 48"""
23-15-58.310000,"1 44"""
23-15-58.311000,"5 51"""
23-15-58.311000,"4 49"""
23-15-58.312000,"8 51"""
23-15-58.315000,"6 47"""
23-15-58.322000,"2 45"""
23-15-58.335000, 0 0 0 0 0 0 0 0
23-15-58.337000,46 0 0 44 0 44 0 0
23-15-58.338000,0 0 0 0 0 0 0 0
23-15-58.339000,0 0 0 0 44 0 0 0
23-15-58.340000,0 0 0 0 0 0 0 0
23-15-58.343000,0 0 0 44 44 0 0 0
23-15-58.343000,0 0 0 0 0 0 0 0
23-15-58.344000,"48 0 0 51 0 44 ""1 44"""
23-15-58.347000,"5 51"""
23-15-58.348000,"2 45"""
23-15-58.348000,"4 50"""
23-15-58.350000,"6 47"""
23-15-58.354000,"7 53"""
23-15-58.357000,"3 48"""
23-15-58.357000,"8 51"""
23-15-58.363000,"1 44"""
23-15-58.370000,"5 51"""
23-15-58.380000, 0 0 0 58 0 48 0 0
23-15-58.381000,46 0 0 44 0 44 0 0
23-15-58.382000,0 0 0 0 0 0 48 0
23-15-58.383000,0 0 0 0 44 0 0 0
23-15-58.384000,0 0 44 0 0 0 0 44
23-15-58.384000,0 0 0 44 44 0 0 0
23-15-58.389000,55 46 0 44 0 44 0 0
23-15-58.389000,"48 44 ""2 45"""
23-15-58.390000,"4 49"""
23-15-58.390000,"3 48"""
23-15-58.391000,"6 47"""
23-15-58.395000,"1 44"""
23-15-58.404000,"5 51"""
23-15-58.411000,"8 51"""
23-15-58.411000,"2 45"""
23-15-58.416000, 0 0 0 57 0 48 0 0
23-15-58.417000,46 0 0 44 0 44 0 0
23-15-58.418000,0 0 0 0 0 0 0 0
23-15-58.419000,58 0 0 0 44 0 0 0
23-15-58.436000,0 0 44 0 0 0 0 0
23-15-58.438000,0 0 0 44 44 0 0 0
23-15-58.438000,0 0 0 0 0 0 0 0
23-15-58.439000,"48 0 0 51 0""4 49"""
23-15-58.442000,"1 44"""
23-15-58.443000,"6 47"""
23-15-58.443000,"3 48"""
23-15-58.447000,"5 51"""
23-15-58.447000,"7 53"""
23-15-58.448000,"8 51"""
23-15-58.449000,"2 45"""
23-15-58.449000,"4 49"""
23-15-58.450000,"1 44"""
23-15-58.457000, 0 0 0 0 0 0 0 48
23-15-58.458000,0 0 0 44 0 44 0 0
23-15-58.459000,0 0 0 0 0 0 0 0
23-15-58.459000,58 0 0 0 44 0 0 0
23-15-58.460000,62 0 44 0 0 0 0 44
23-15-58.460000,0 0 0 0 0 0 0 0
23-15-58.461000,55 46 0 44 0 44 0 0
23-15-58.461000,"0 44 0 51""3 48"""
23-15-58.467000,"7 53"""
23-15-58.468000,"4 49"""
23-15-58.469000,"8 51"""
23-15-58.469000,"5 51"""
23-15-58.470000,"6 46"""
23-15-58.476000,"1 44"""
23-15-58.483000,"3 48"""
23-15-58.496000, 0 0 0 0 0 0 55 49
23-15-58.503000,0 0 0 0 0 0 0 44
23-15-58.506000,63 0 0 0 0 0 48 45
23-15-58.506000,0 0 0 0 0 0 0 0
23-15-58.507000,62 0 44 0 0 0 0 44
23-15-58.507000,0 44 0 44 44 0 0 0
23-15-58.508000,0 0 0 0 0 0 0 0
23-15-58.508000,"0 44 0 51""2 45"""
23-15-58.509000,"8 51"""
23-15-58.509000,"5 51"""
23-15-58.510000,"4 49"""
23-15-58.511000,"1 44"""
23-15-58.511000,"6 46"""
23-15-58.516000,"7 53"""
23-15-58.517000,"3 48"""
23-15-58.521000,"2 45"""
23-15-58.538000, 0 0 0 61 0 0 0 48
23-15-58.539000,46 0 0 0 0 0 46 44
23-15-58.540000,63 44 0 0 0 0 48 45
23-15-58.540000,0 0 0 0 44 0 0 0
23-15-58.544000,0 44 44 0 0 0 0 0
23-15-58.544000,0 0 0 44 44 0 0 0
23-15-58.544000,55 0 0 44 0 44 0 0
23-15-58.545000,"0 0 ""1 44"""
23-15-58.546000,"5 51"""
23-15-58.546000,"2 45"""
23-15-58.546000,"4 49"""
23-15-58.547000,"6 47"""
23-15-58.556000,"3 48"""
23-15-58.556000,"7 53"""
23-15-58.558000,"8 51"""
23-15-58.563000,"1 44"""
23-15-58.565000,"5 51"""
23-15-58.579000, 0 0 0 57 0 48 0 0
23-15-58.580000,46 0 0 44 0 44 0 0
23-15-58.580000,63 44 0 0 0 0 0 0
23-15-58.582000,0 0 0 0 44 0 0 0
23-15-58.583000,0 0 44 0 0 0 0 44
23-15-58.584000,0 0 0 44 44 0 0 0
23-15-58.584000,55 0 0 44 0 44 0 0
23-15-58.585000,"48 44 ""2 45"""
23-15-58.585000,"4 49"""
23-15-58.589000,"6 47"""
23-15-58.590000,"3 48"""
23-15-58.590000,"5 51"""
23-15-58.591000,"7 53"""
23-15-58.597000,"1 44"""
23-15-58.601000,"8 51"""
23-15-58.616000, 0 0 0 57 63 48 0 0
23-15-58.623000,0 0 0 0 0 0 0 0
23-15-58.623000,0 0 0 0 0 0 0 0
23-15-58.624000,0 0 0 0 0 0 0 0
23-15-58.625000,0 0 44 0 0 0 0 0
23-15-58.628000,49 44 0 0 44 0 0 0
23-15-58.629000,55 46 0 44 0 44 0 0
23-15-58.630000,"48 0 0 0 0""6 47"""
23-15-58.630000,"1 44"""
23-15-58.630000,"3 48"""
23-15-58.633000,"7 53"""
23-15-58.634000,"5 51"""
23-15-58.634000,"8 52"""
23-15-58.635000,"4 49"""
23-15-58.635000,"2 45"""
23-15-58.641000,"6 46"""
23-15-58.656000, 0 0 0 0 0 0 0 0
23-15-58.657000,46 0 0 0 44 0 0 0
23-15-58.658000,0 0 0 0 0 0 0 0
23-15-58.667000,58 0 0 0 44 0 0 0
23-15-58.668000,0 0 44 0 0 0 0 44
23-15-58.669000,49 44 0 44 44 0 0 0
23-15-58.669000,0 0 0 44 0 44 0 0
23-15-58.671000,"0 44 0 0 ""7 53"""
23-15-58.671000,"2 45"""
23-15-58.672000,"5 51"""
23-15-58.672000,"4 49"""
23-15-58.673000,"6 46"""
23-15-58.685000,"7 53"""
23-15-58.697000, 0 0 0 0 0 0 0 0
23-15-58.698000,0 0 0 0 0 0 0 0
23-15-58.698000,0 0 0 0 0 0 0 0
23-15-58.699000,0 44 0 0 44 44 0 0
23-15-58.699000,0 0 0 0 0 0 0 0
23-15-58.700000,0 44 0 0 44 0 0 0
23-15-58.700000,0 0 0 44 0 44 0 0
23-15-58.701000,"0 0 0 0 0 0 0 ""2 45"""
23-15-58.701000,"5 51"""
23-15-58.702000,"4 49"""
23-15-58.714000,"3 48"""
23-15-58.714000,"1 44"""
23-15-58.715000,"6 47"""
23-15-58.715000,"7 53"""
23-15-58.717000,"8 51"""
23-15-58.721000,"2 45"""
23-15-58.729000,"5 51"""
23-15-58.739000, 0 0 0 57 0 0 55 0
23-15-58.739000,46 0 0 0 0 0 46 0
23-15-58.740000,0 44 0 0 0 0 48 0
23-15-58.760000,0 0 0 0 44 44 0 0
23-15-58.761000,0 44 44 0 0 0 0 44
23-15-58.761000,0 0 0 0 44 0 0 0
23-15-58.762000,55 0 0 44 0 44 0 0
23-15-58.762000,"48 0 0""2 46"""
23-15-58.763000,"4 49"""
23-15-58.763000,"3 48"""
23-15-58.763000,"1 44"""
23-15-58.764000,"8 51"""
23-15-58.764000,"7 53"""
23-15-58.765000,"5 51"""
23-15-58.775000, 0 0 0 58 0 48 0 0
23-15-58.776000,46 0 0 44 0 0 0 0
23-15-58.779000,0 0 0 0 0 0 0 0
23-15-58.779000,0 0 0 0 44 44 0 0
23-15-58.780000,0 44 44 0 0 0 0 44
23-15-58.780000,0 0 0 0 0 0 0 0
23-15-58.781000,55 0 0 44 0 0 0 0
23-15-58.781000,"48 44 0 51""2 45"""
23-15-58.782000,"4 49"""
23-15-58.782000,"3 48"""
23-15-58.783000,"8 51"""
23-15-58.785000,"5 51"""
23-15-58.794000,"7 53"""
23-15-58.800000,"2 45"""
23-15-58.801000,"4 49"""
23-15-58.815000, 0 0 0 0 0 0 0 0
23-15-58.816000,0 0 0 44 0 0 0 0
23-15-58.821000,0 0 0 0 0 0 0 0
23-15-58.825000,0 0 0 0 44 44 0 0
23-15-58.826000,0 0 44 0 0 0 0 44
23-15-58.827000,0 0 0 0 0 0 0 0
23-15-58.831000,0 46 0 44 0 0 0 0
23-15-58.833000,"0 44 0 51 0 0 ""1 44"""
23-15-58.835000,"3 48"""
23-15-58.838000,"8 51"""
23-15-58.839000,"7 53"""
23-15-58.846000,"4 49"""
23-15-58.848000,"5 51"""
23-15-58.850000,"6 47"""
23-15-58.850000,"2 45"""
23-15-58.852000,"1 44"""
23-15-58.856000,"3 48"""
23-15-58.857000, 0 0 0 0 0 0 0 0
23-15-58.859000,46 0 0 44 44 0 0 0
