22-41-32.858000,-------------------------- 
22-44-43.684000,[R]: 20 
22-44-43.685000,[R]: 1 
22-44-43.691000,[R]: 2 
22-44-43.692000,[R]: 50 
22-44-43.708000,S 4 	RSSI: 44
22-44-43.709000,[R]: 3 
22-44-43.724000,[R]: 4 
22-44-43.751000,S 1 	RSSI: 59
22-44-43.756000,[R]: 5 
22-44-43.757000,S 7 	RSSI: 44
22-44-43.763000,[R]: 6 
22-44-43.763000,[R]: 7 
22-44-43.774000,S 3 	RSSI: 44
22-44-43.774000,[R]: 8 
22-44-43.775000,[R]: 1 
22-44-43.775000,[R]: 2 
22-44-43.776000,[R]: 50 
22-44-43.790000,[R]: 3 
22-44-43.801000,[R]: 4 
22-44-43.802000,S 1 	RSSI: 58
22-44-43.802000,[R]: 5 
22-44-43.803000,[R]: 6 
22-44-43.804000,S 5 	RSSI: 44
22-44-43.805000,[R]: 7 
22-44-43.806000,S 3 	RSSI: 44
22-44-43.807000,[R]: 8 
22-44-43.809000,[R]: 1 
22-44-43.826000,[R]: 2 
22-44-43.830000,[R]: 50 
22-44-43.831000,[R]: 3 
22-44-43.832000,[R]: 20 
22-44-43.838000,[R]: 1 
22-44-43.841000,S 1 	RSSI: 58
22-44-43.841000,[R]: 2 
22-44-43.842000,[R]: 50 
22-44-43.842000,[R]: 3 
22-44-43.843000,S 3 	RSSI: 44
22-44-43.856000,[R]: 4 
22-44-43.857000,[R]: 5 
22-44-43.858000,S 5 	RSSI: 44
22-44-43.858000,[R]: 6 
22-44-43.859000,[R]: 7 
22-44-43.859000,[R]: 8 
22-44-43.868000,[R]: 1 
22-44-43.876000,S 1 	RSSI: 58
22-44-43.882000,[R]: 2 
22-44-43.909000,[R]: 50 
22-44-43.910000,[R]: 3 
22-44-43.911000,[R]: 4 
22-44-43.911000,[R]: 5 
22-44-43.912000,S 5 	RSSI: 44
22-44-43.913000,[R]: 6 
22-44-43.931000,[R]: 7 
22-44-43.950000,[R]: 8 
22-44-43.950000,[R]: 1 
22-44-43.955000,S 1 	RSSI: 58
22-44-43.987000,[R]: 2 
22-44-43.988000,[R]: 50 
22-44-43.989000,S 6 	RSSI: 44
22-44-43.989000,[R]: 3 
22-44-43.991000,[R]: 4 
22-44-44.024000,[R]: 5 
22-44-44.025000,[R]: 6 
22-44-44.025000,[R]: 7 
22-44-44.026000,[R]: 8 
22-44-44.026000,[R]: 1 
22-44-44.027000,S 6 	RSSI: 44
22-44-44.031000,[R]: 2 
22-44-44.032000,[R]: 50 
22-44-44.037000,[R]: 3 
22-44-44.064000,S 8 	RSSI: 44
22-44-44.064000,[R]: 4 
22-44-44.066000,[R]: 5 
22-44-44.066000,[R]: 20 
22-44-44.067000,[R]: 1 
22-44-44.068000,[R]: 2 
22-44-44.069000,[R]: 50 
22-44-44.070000,[R]: 3 
22-44-44.070000,[R]: 4 
22-44-44.096000,S 1 	RSSI: 58
22-44-44.098000,[R]: 5 
22-44-44.099000,[R]: 6 
22-44-44.099000,S 6 	RSSI: 44
22-44-44.100000,[R]: 7 
22-44-44.107000,[R]: 8 
22-44-44.108000,S 8 	RSSI: 44
22-44-44.119000,[R]: 1 
22-44-44.120000,S 7 	RSSI: 44
22-44-44.122000,[R]: 2 
22-44-44.124000,[R]: 50 
22-44-44.127000,[R]: 3 
22-44-44.137000,[R]: 4 
22-44-44.137000,S 1 	RSSI: 58
22-44-44.140000,[R]: 5 
22-44-44.140000,[R]: 6 
22-44-44.155000,[R]: 7 
22-44-44.186000,[R]: 8 
22-44-44.187000,[R]: 1 
22-44-44.188000,S 7 	RSSI: 44
22-44-44.206000,[R]: 2 
22-44-44.228000,[R]: 50 
22-44-44.229000,[R]: 3 
22-44-44.230000,[R]: 4 
22-44-44.231000,S 1 	RSSI: 58
22-44-44.231000,[R]: 5 
22-44-44.232000,[R]: 6 
22-44-44.232000,[R]: 7 
22-44-44.233000,S 4 	RSSI: 44
22-44-44.234000,[R]: 8 
22-44-44.265000,[R]: 1 
22-44-44.266000,[R]: 2 
22-44-44.266000,[R]: 50 
22-44-44.296000,[R]: 3 
22-44-44.297000,[R]: 4 
22-44-44.297000,[R]: 5 
22-44-44.301000,[R]: 20 
22-44-44.312000,[R]: 1 
22-44-44.328000,[R]: 2 
22-44-44.329000,[R]: 50 
22-44-44.330000,[R]: 3 
22-44-44.330000,[R]: 4 
22-44-44.337000,S 4 	RSSI: 44
22-44-44.337000,[R]: 5 
22-44-44.338000,[R]: 6 
22-44-44.338000,[R]: 7 
22-44-44.339000,S 7 	RSSI: 44
22-44-44.340000,[R]: 8 
22-44-44.340000,[R]: 1 
22-44-44.341000,[R]: 2 
22-44-44.370000,[R]: 50 
22-44-44.370000,[R]: 3 
22-44-44.371000,[R]: 4 
22-44-44.372000,[R]: 5 
22-44-44.372000,[R]: 6 
22-44-44.374000,[R]: 7 
22-44-44.376000,S 7 	RSSI: 44
22-44-44.378000,[R]: 8 
22-44-44.379000,[R]: 1 
22-44-44.380000,[R]: 2 
22-44-44.380000,[R]: 50 
22-44-44.381000,[R]: 3 
22-44-44.402000,[R]: 4 
22-44-44.407000,[R]: 5 
22-44-44.407000,[R]: 6 
22-44-44.408000,[R]: 7 
22-44-44.409000,S 7 	RSSI: 44
22-44-44.417000,[R]: 8 
22-44-44.421000,[R]: 1 
22-44-44.456000,[R]: 2 
22-44-44.457000,[R]: 50 
22-44-44.457000,[R]: 3 
22-44-44.469000,[R]: 4 
22-44-44.470000,[R]: 5 
22-44-44.498000,[R]: 6 
22-44-44.498000,[R]: 7 
22-44-44.499000,[R]: 8 
22-44-44.500000,[R]: 1 
22-44-44.504000,[R]: 2 
22-44-44.504000,[R]: 50 
22-44-44.534000,S 5 	RSSI: 47
22-44-44.536000,[R]: 3 
22-44-44.537000,[R]: 4 
22-44-44.537000,[R]: 5 
22-44-44.538000,[R]: 6 
22-44-44.539000,[R]: 7 
22-44-44.540000,[R]: 20 
22-44-44.540000,[R]: 1 
22-44-44.558000,S 3 	RSSI: 44
22-44-44.559000,[R]: 2 
22-44-44.572000,[R]: 50 
22-44-44.573000,[R]: 3 
22-44-44.573000,S 5 	RSSI: 51
22-44-44.574000,[R]: 4 
22-44-44.584000,[R]: 5 
22-44-44.585000,[R]: 6 
22-44-44.586000,[R]: 7 
22-44-44.586000,[R]: 8 
22-44-44.587000,[R]: 1 
22-44-44.587000,S 1 	RSSI: 57
22-44-44.590000,S 3 	RSSI: 44
22-44-44.597000,[R]: 2 
22-44-44.608000,[R]: 50 
22-44-44.609000,[R]: 3 
22-44-44.609000,S 5 	RSSI: 55
22-44-44.622000,[R]: 4 
22-44-44.627000,[R]: 5 
22-44-44.630000,[R]: 6 
22-44-44.632000,[R]: 7 
22-44-44.669000,[R]: 8 
22-44-44.670000,[R]: 1 
22-44-44.671000,S 1 	RSSI: 57
22-44-44.683000,[R]: 2 
22-44-44.684000,[R]: 50 
22-44-44.685000,[R]: 3 
22-44-44.720000,S 5 	RSSI: 44
22-44-44.721000,[R]: 4 
22-44-44.721000,[R]: 5 
22-44-44.721000,[R]: 6 
22-44-44.722000,S 3 	RSSI: 44
22-44-44.723000,[R]: 7 
22-44-44.723000,[R]: 8 
22-44-44.753000,[R]: 1 
22-44-44.764000,S 1 	RSSI: 57
22-44-44.773000,[R]: 2 
22-44-44.773000,[R]: 50 
22-44-44.774000,[R]: 3 
22-44-44.774000,S 5 	RSSI: 44
22-44-44.776000,[R]: 4 
22-44-44.776000,[R]: 5 
22-44-44.780000,[R]: 20 
22-44-44.781000,[R]: 1 
22-44-44.782000,S 1 	RSSI: 57
22-44-44.804000,[R]: 2 
22-44-44.805000,[R]: 50 
22-44-44.805000,[R]: 3 
22-44-44.806000,S 3 	RSSI: 44
22-44-44.807000,[R]: 4 
22-44-44.807000,S 6 	RSSI: 44
22-44-44.808000,[R]: 5 
22-44-44.808000,[R]: 6 
22-44-44.809000,S 8 	RSSI: 44
22-44-44.813000,[R]: 7 
22-44-44.840000,[R]: 8 
22-44-44.840000,[R]: 1 
22-44-44.841000,S 1 	RSSI: 58
22-44-44.842000,[R]: 2 
22-44-44.842000,[R]: 50 
22-44-44.843000,[R]: 3 
22-44-44.843000,[R]: 4 
22-44-44.845000,S 6 	RSSI: 44
22-44-44.846000,[R]: 5 
22-44-44.846000,S 4 	RSSI: 44
22-44-44.847000,[R]: 6 
22-44-44.847000,[R]: 7 
22-44-44.848000,[R]: 8 
22-44-44.872000,S 7 	RSSI: 44
22-44-44.873000,[R]: 1 
22-44-44.874000,S 1 	RSSI: 58
22-44-44.875000,[R]: 2 
22-44-44.896000,[R]: 50 
22-44-44.896000,[R]: 3 
22-44-44.901000,[R]: 20 
22-44-44.905000,[R]: 1 
22-44-44.906000,S 1 	RSSI: 57
22-44-44.906000,[R]: 2 
22-44-44.907000,[R]: 50 
22-44-44.907000,[R]: 3 
22-44-44.908000,[R]: 4 
22-44-44.909000,S 4 	RSSI: 44
22-44-44.910000,[R]: 5 
22-44-44.938000,[R]: 6 
22-44-44.939000,[R]: 7 
22-44-44.940000,S 7 	RSSI: 44
22-44-44.941000,[R]: 8 
22-44-44.941000,[R]: 1 
22-44-44.942000,S 1 	RSSI: 57
22-44-44.943000,[R]: 2 
22-44-44.964000,[R]: 50 
22-44-44.971000,[R]: 3 
22-44-44.974000,[R]: 4 
22-44-44.974000,S 4 	RSSI: 44
22-44-44.996000,[R]: 5 
22-44-45.006000,[R]: 6 
22-44-45.007000,[R]: 7 
22-44-45.008000,S 7 	RSSI: 44
22-44-45.009000,[R]: 8 
22-44-45.009000,[R]: 1 
22-44-45.013000,[R]: 2 
22-44-45.014000,[R]: 50 
22-44-45.025000,[R]: 3 
22-44-45.028000,[R]: 4 
22-44-45.030000,S 4 	RSSI: 44
22-44-45.031000,[R]: 5 
22-44-45.031000,[R]: 6 
22-44-45.032000,[R]: 7 
22-44-45.035000,S 7 	RSSI: 44
22-44-45.042000,[R]: 8 
22-44-45.048000,[R]: 1 
22-44-45.051000,S 1 	RSSI: 58
22-44-45.059000,[R]: 2 
22-44-45.063000,[R]: 50 
22-44-45.065000,[R]: 3 
22-44-45.066000,[R]: 4 
22-44-45.070000,[R]: 5 
22-44-45.080000,[R]: 20 
22-44-45.087000,[R]: 1 
22-44-45.107000,S 1 	RSSI: 58
22-44-45.108000,S 3 	RSSI: 44
22-44-45.109000,[R]: 2 
22-44-45.117000,[R]: 50 
22-44-45.117000,[R]: 3 
22-44-45.120000,[R]: 4 
22-44-45.120000,[R]: 5 
22-44-45.131000,S 5 	RSSI: 51
22-44-45.132000,[R]: 6 
22-44-45.134000,[R]: 7 
22-44-45.136000,[R]: 8 
22-44-45.138000,[R]: 1 
22-44-45.150000,S 3 	RSSI: 44
22-44-45.151000,[R]: 2 
22-44-45.152000,[R]: 50 
22-44-45.153000,[R]: 3 
22-44-45.154000,[R]: 4 
22-44-45.154000,[R]: 5 
22-44-45.155000,S 5 	RSSI: 56
22-44-45.164000,S 8 	RSSI: 44
22-44-45.182000,[R]: 6 
22-44-45.186000,[R]: 7 
22-44-45.186000,[R]: 8 
22-44-45.187000,S 6 	RSSI: 44
22-44-45.189000,[R]: 1 
22-44-45.191000,S 1 	RSSI: 58
22-44-45.218000,[R]: 2 
22-44-45.219000,[R]: 50 
22-44-45.219000,[R]: 3 
22-44-45.226000,[R]: 20 
22-44-45.226000,[R]: 1 
22-44-45.229000,S 1 	RSSI: 58
22-44-45.230000,[R]: 2 
22-44-45.231000,[R]: 50 
22-44-45.286000,[R]: 3 
22-44-45.287000,[R]: 4 
22-44-45.287000,S 4 	RSSI: 44
22-44-45.288000,[R]: 5 
22-44-45.289000,S 7 	RSSI: 44
22-44-45.290000,[R]: 6 
22-44-45.290000,[R]: 7 
22-44-45.296000,[R]: 8 
22-44-45.301000,[R]: 1 
22-44-45.302000,S 1 	RSSI: 58
22-44-45.302000,[R]: 2 
22-44-45.303000,[R]: 50 
22-44-45.303000,[R]: 3 
22-44-45.304000,[R]: 4 
22-44-45.305000,S 4 	RSSI: 44
22-44-45.305000,[R]: 5 
22-44-45.306000,S 7 	RSSI: 44
22-44-45.306000,[R]: 6 
22-44-45.307000,[R]: 7 
22-44-45.308000,[R]: 8 
22-44-45.308000,[R]: 1 
22-44-45.316000,S 1 	RSSI: 58
22-44-45.321000,[R]: 2 
22-44-45.327000,[R]: 50 
22-44-45.329000,[R]: 3 
22-44-45.341000,[R]: 4 
22-44-45.342000,S 4 	RSSI: 44
22-44-45.343000,[R]: 5 
22-44-45.343000,S 7 	RSSI: 44
22-44-45.344000,[R]: 6 
22-44-45.345000,[R]: 7 
22-44-45.345000,[R]: 8 
22-44-45.359000,[R]: 1 
22-44-45.365000,S 1 	RSSI: 58
22-44-45.366000,[R]: 2 
22-44-45.367000,[R]: 50 
22-44-45.367000,[R]: 3 
22-44-45.395000,[R]: 4 
22-44-45.395000,[R]: 5 
22-44-45.396000,[R]: 20 
22-44-45.397000,[R]: 1 
22-44-45.408000,[R]: 2 
22-44-45.409000,[R]: 50 
22-44-45.409000,[R]: 3 
22-44-45.410000,S 5 	RSSI: 44
22-44-45.410000,[R]: 4 
22-44-45.422000,[R]: 5 
22-44-45.422000,[R]: 6 
22-44-45.435000,[R]: 7 
22-44-45.435000,[R]: 8 
22-44-45.436000,[R]: 1 
22-44-45.446000,S 3 	RSSI: 44
22-44-45.447000,[R]: 2 
22-44-45.449000,[R]: 50 
22-44-45.450000,S 6 	RSSI: 44
22-44-45.452000,[R]: 3 
22-44-45.453000,[R]: 4 
22-44-45.453000,S 8 	RSSI: 44
22-44-45.474000,[R]: 5 
22-44-45.475000,[R]: 6 
22-44-45.476000,[R]: 7 
22-44-45.482000,[R]: 8 
22-44-45.483000,[R]: 1 
22-44-45.484000,S 3 	RSSI: 44
22-44-45.485000,S 1 	RSSI: 58
22-44-45.485000,[R]: 2 
22-44-45.491000,[R]: 50 
22-44-45.492000,[R]: 3 
22-44-45.492000,[R]: 20 
22-44-45.502000,[R]: 1 
22-44-45.503000,[R]: 2 
22-44-45.504000,[R]: 50 
22-44-45.526000,S 4 	RSSI: 44
22-44-45.526000,[R]: 3 
22-44-45.528000,[R]: 4 
22-44-45.529000,[R]: 5 
22-44-45.533000,S 7 	RSSI: 44
22-44-45.533000,[R]: 6 
22-44-45.534000,S 1 	RSSI: 60
22-44-45.534000,[R]: 7 
22-44-45.543000,[R]: 8 
22-44-45.547000,[R]: 1 
22-44-45.548000,[R]: 2 
22-44-45.552000,[R]: 50 
22-44-45.562000,[R]: 3 
22-44-45.563000,[R]: 4 
22-44-45.564000,[R]: 5 
22-44-45.564000,S 7 	RSSI: 44
22-44-45.568000,[R]: 6 
22-44-45.573000,S 1 	RSSI: 59
22-44-45.574000,[R]: 7 
22-44-45.575000,[R]: 8 
22-44-45.575000,[R]: 1 
22-44-45.576000,[R]: 2 
22-44-45.576000,[R]: 50 
22-44-45.581000,[R]: 3 
22-44-45.582000,[R]: 4 
22-44-45.583000,[R]: 5 
22-44-45.584000,S 7 	RSSI: 44
22-44-45.585000,[R]: 6 
22-44-45.585000,S 1 	RSSI: 59
22-44-45.596000,[R]: 7 
22-44-45.603000,[R]: 8 
22-44-45.619000,[R]: 1 
22-44-45.619000,[R]: 2 
22-44-45.620000,[R]: 50 
22-44-45.620000,[R]: 3 
22-44-45.621000,[R]: 4 
22-44-45.621000,[R]: 5 
22-44-45.623000,S 7 	RSSI: 44
22-44-45.624000,[R]: 20 
22-44-45.625000,[R]: 1 
22-44-45.625000,S 1 	RSSI: 59
22-44-45.626000,[R]: 2 
22-44-45.626000,[R]: 50 
22-44-45.627000,[R]: 3 
22-44-45.628000,S 5 	RSSI: 44
22-44-45.629000,[R]: 4 
22-44-45.630000,[R]: 5 
22-44-45.638000,[R]: 6 
22-44-45.642000,[R]: 7 
22-44-45.642000,[R]: 8 
22-44-45.651000,[R]: 1 
22-44-45.651000,S 1 	RSSI: 59
22-44-45.654000,[R]: 2 
22-44-45.654000,[R]: 50 
22-44-45.655000,[R]: 3 
22-44-45.655000,S 5 	RSSI: 44
22-44-45.656000,[R]: 4 
22-44-45.656000,[R]: 5 
22-44-45.663000,[R]: 6 
22-44-45.663000,[R]: 7 
22-44-45.664000,[R]: 8 
22-44-45.665000,[R]: 1 
22-44-45.665000,S 1 	RSSI: 59
22-44-45.666000,[R]: 2 
22-44-45.666000,[R]: 50 
22-44-45.685000,[R]: 3 
22-44-45.686000,[R]: 4 
22-44-45.686000,S 1 	RSSI: 59
22-44-45.687000,[R]: 5 
22-44-45.688000,[R]: 6 
22-44-45.689000,S 3 	RSSI: 44
22-44-45.702000,[R]: 7 
22-44-45.702000,[R]: 8 
22-44-45.703000,[R]: 1 
22-44-45.704000,S 6 	RSSI: 44
22-44-45.704000,[R]: 2 
22-44-45.711000,[R]: 50 
22-44-45.714000,[R]: 3 
22-44-45.714000,S 8 	RSSI: 44
22-44-45.715000,[R]: 4 
22-44-45.716000,S 1 	RSSI: 59
22-44-45.723000,[R]: 5 
22-44-45.723000,S 4 	RSSI: 44
22-44-45.724000,[R]: 6 
22-44-45.725000,[R]: 7 
22-44-45.741000,[R]: 8 
22-44-45.741000,S 7 	RSSI: 44
22-44-45.742000,[R]: 1 
22-44-45.742000,[R]: 2 
22-44-45.750000,[R]: 50 
22-44-45.761000,[R]: 3 
22-44-45.802000,[R]: 4 
22-44-45.802000,S 1 	RSSI: 59
22-44-45.803000,[R]: 5 
22-44-45.803000,S 4 	RSSI: 44
22-44-45.820000,[R]: 6 
22-44-45.821000,[R]: 7 
22-44-45.821000,[R]: 8 
22-44-45.825000,[R]: 1 
22-44-45.826000,[R]: 2 
22-44-45.842000,[R]: 50 
22-44-45.842000,[R]: 3 
22-44-45.849000,[R]: 4 
22-44-45.852000,S 1 	RSSI: 58
22-44-45.858000,[R]: 5 
22-44-45.859000,[R]: 6 
22-44-45.859000,[R]: 7 
22-44-45.871000,[R]: 8 
22-44-45.874000,[R]: 20 
22-44-45.874000,[R]: 1 
22-44-45.887000,S 1 	RSSI: 58
22-44-45.888000,[R]: 2 
22-44-45.888000,[R]: 50 
22-44-45.933000,[R]: 3 
22-44-45.933000,[R]: 4 
22-44-45.934000,S 4 	RSSI: 44
22-44-45.934000,[R]: 5 
22-44-45.935000,[R]: 6 
22-44-45.935000,[R]: 7 
22-44-45.935000,S 7 	RSSI: 44
22-44-45.936000,[R]: 8 
22-44-45.936000,[R]: 1 
22-44-45.937000,S 1 	RSSI: 58
22-44-45.937000,[R]: 2 
22-44-45.937000,[R]: 50 
22-44-45.938000,[R]: 3 
22-44-45.938000,[R]: 4 
22-44-45.939000,[R]: 5 
22-44-45.939000,[R]: 6 
22-44-45.940000,[R]: 7 
22-44-45.953000,S 7 	RSSI: 44
22-44-45.954000,[R]: 8 
22-44-45.975000,[R]: 1 
22-44-45.976000,S 1 	RSSI: 58
22-44-45.977000,[R]: 2 
22-44-45.993000,[R]: 50 
22-44-45.993000,[R]: 3 
22-44-46.022000,S 5 	RSSI: 44
22-44-46.033000,[R]: 4 
22-44-46.042000,[R]: 5 
22-44-46.048000,[R]: 6 
22-44-46.053000,[R]: 7 
22-44-46.054000,[R]: 8 
22-44-46.056000,S 5 	RSSI: 44
22-44-46.056000,[R]: 1 
22-44-46.079000,S 1 	RSSI: 58
22-44-46.081000,[R]: 2 
22-44-46.091000,[R]: 50 
22-44-46.095000,[R]: 3 
22-44-46.096000,[R]: 4 
22-44-46.096000,[R]: 5 
22-44-46.103000,[R]: 20 
22-44-46.124000,[R]: 1 
22-44-46.129000,S 1 	RSSI: 58
22-44-46.169000,[R]: 2 
22-44-46.182000,[R]: 50 
22-44-46.205000,[R]: 3 
22-44-46.216000,[R]: 4 
22-44-46.216000,[R]: 5 
22-44-46.217000,S 5 	RSSI: 44
22-44-46.218000,[R]: 6 
22-44-46.218000,[R]: 7 
22-44-46.219000,[R]: 8 
22-44-46.219000,[R]: 1 
22-44-46.221000,S 1 	RSSI: 58
22-44-46.222000,[R]: 2 
22-44-46.223000,[R]: 50 
22-44-46.224000,[R]: 3 
22-44-46.225000,[R]: 4 
22-44-46.258000,S 6 	RSSI: 44
22-44-46.258000,[R]: 5 
22-44-46.297000,[R]: 6 
22-44-46.298000,S 8 	RSSI: 44
22-44-46.303000,[R]: 7 
22-44-46.303000,[R]: 8 
22-44-46.304000,S 3 	RSSI: 44
22-44-46.304000,[R]: 1 
22-44-46.305000,S 1 	RSSI: 59
22-44-46.305000,[R]: 2 
22-44-46.319000,[R]: 50 
22-44-46.322000,[R]: 3 
22-44-46.323000,[R]: 20 
22-44-46.327000,[R]: 1 
22-44-46.336000,S 1 	RSSI: 57
22-44-46.337000,[R]: 2 
22-44-46.340000,[R]: 50 
22-44-46.342000,[R]: 3 
22-44-46.342000,[R]: 4 
22-44-46.348000,S 4 	RSSI: 44
22-44-46.349000,[R]: 5 
22-44-46.354000,[R]: 6 
22-44-46.374000,[R]: 7 
22-44-46.376000,S 7 	RSSI: 44
22-44-46.383000,[R]: 8 
22-44-46.383000,[R]: 1 
22-44-46.386000,S 1 	RSSI: 57
22-44-46.388000,[R]: 2 
22-44-46.389000,[R]: 50 
22-44-46.390000,[R]: 3 
22-44-46.422000,[R]: 4 
22-44-46.456000,S 4 	RSSI: 44
22-44-46.457000,[R]: 5 
22-44-46.458000,[R]: 6 
22-44-46.458000,[R]: 7 
22-44-46.462000,S 7 	RSSI: 44
22-44-46.463000,[R]: 8 
22-44-46.482000,[R]: 1 
22-44-46.484000,S 1 	RSSI: 57
22-44-46.485000,[R]: 2 
22-44-46.496000,[R]: 50 
22-44-46.497000,[R]: 3 
22-44-46.498000,[R]: 4 
22-44-46.498000,S 4 	RSSI: 44
22-44-46.499000,[R]: 5 
22-44-46.499000,[R]: 6 
22-44-46.500000,[R]: 7 
22-44-46.506000,S 7 	RSSI: 44
22-44-46.507000,[R]: 8 
22-44-46.536000,[R]: 1 
22-44-46.537000,S 1 	RSSI: 57
22-44-46.537000,[R]: 2 
22-44-46.538000,[R]: 50 
22-44-46.538000,[R]: 3 
22-44-46.540000,[R]: 4 
22-44-46.571000,[R]: 5 
22-44-46.572000,[R]: 20 
22-44-46.573000,[R]: 1 
22-44-46.573000,[R]: 2 
22-44-46.574000,[R]: 50 
22-44-46.574000,[R]: 3 
22-44-46.575000,S 5 	RSSI: 44
22-44-46.575000,[R]: 4 
22-44-46.576000,S 1 	RSSI: 57
22-44-46.576000,[R]: 5 
22-44-46.612000,[R]: 6 
22-44-46.613000,[R]: 7 
22-44-46.613000,[R]: 8 
22-44-46.614000,[R]: 1 
22-44-46.614000,[R]: 2 
22-44-46.614000,[R]: 50 
22-44-46.619000,[R]: 3 
22-44-46.657000,S 5 	RSSI: 44
22-44-46.657000,[R]: 4 
22-44-46.658000,S 1 	RSSI: 57
22-44-46.667000,[R]: 5 
22-44-46.699000,[R]: 6 
22-44-46.700000,[R]: 7 
22-44-46.701000,[R]: 8 
22-44-46.702000,S 6 	RSSI: 44
22-44-46.702000,[R]: 1 
22-44-46.703000,[R]: 2 
22-44-46.704000,[R]: 50 
22-44-46.704000,S 8 	RSSI: 44
22-44-46.704000,[R]: 3 
22-44-46.705000,[R]: 4 
22-44-46.743000,S 1 	RSSI: 57
22-44-46.743000,[R]: 5 
22-44-46.744000,[R]: 6 
22-44-46.776000,S 3 	RSSI: 44
22-44-46.780000,[R]: 7 
22-44-46.781000,S 4 	RSSI: 44
22-44-46.781000,[R]: 8 
22-44-46.782000,[R]: 1 
22-44-46.805000,[R]: 2 
22-44-46.805000,[R]: 50 
22-44-46.806000,[R]: 3 
22-44-46.807000,[R]: 4 
22-44-46.807000,S 1 	RSSI: 57
22-44-46.816000,[R]: 5 
22-44-46.816000,[R]: 6 
22-44-46.817000,S 3 	RSSI: 44
22-44-46.818000,S 7 	RSSI: 44
22-44-46.818000,[R]: 7 
22-44-46.819000,S 4 	RSSI: 44
22-44-46.824000,[R]: 8 
22-44-46.847000,[R]: 1 
22-44-46.858000,[R]: 2 
22-44-46.859000,[R]: 50 
22-44-46.864000,[R]: 3 
22-44-46.865000,[R]: 4 
22-44-46.865000,S 1 	RSSI: 57
22-44-46.866000,[R]: 5 
22-44-46.868000,[R]: 6 
22-44-46.870000,S 7 	RSSI: 44
22-44-46.870000,[R]: 7 
22-44-46.874000,S 4 	RSSI: 44
22-44-46.889000,[R]: 8 
22-44-46.889000,[R]: 1 
22-44-46.906000,[R]: 2 
22-44-46.907000,[R]: 50 
22-44-46.920000,[R]: 3 
22-44-46.939000,[R]: 4 
22-44-46.940000,S 1 	RSSI: 57
22-44-46.941000,[R]: 5 
22-44-46.941000,[R]: 6 
22-44-46.942000,S 7 	RSSI: 44
22-44-46.942000,[R]: 7 
22-44-46.945000,[R]: 8 
22-44-46.979000,[R]: 20 
22-44-46.980000,[R]: 1 
22-44-46.981000,S 1 	RSSI: 57
22-44-46.982000,[R]: 2 
22-44-46.982000,[R]: 50 
22-44-46.983000,[R]: 3 
22-44-46.984000,S 5 	RSSI: 44
22-44-46.992000,[R]: 4 
22-44-46.993000,[R]: 5 
22-44-47.022000,[R]: 6 
22-44-47.022000,[R]: 7 
22-44-47.024000,[R]: 8 
22-44-47.025000,[R]: 1 
22-44-47.053000,S 1 	RSSI: 57
22-44-47.053000,[R]: 2 
22-44-47.054000,[R]: 50 
22-44-47.054000,[R]: 3 
22-44-47.063000,S 5 	RSSI: 44
22-44-47.063000,[R]: 4 
22-44-47.104000,[R]: 5 
22-44-47.105000,[R]: 6 
22-44-47.106000,[R]: 7 
22-44-47.106000,[R]: 8 
22-44-47.107000,[R]: 1 
22-44-47.124000,S 1 	RSSI: 57
22-44-47.146000,[R]: 2 
22-44-47.146000,[R]: 50 
22-44-47.147000,[R]: 3 
22-44-47.148000,S 5 	RSSI: 44
22-44-47.148000,[R]: 4 
22-44-47.182000,[R]: 5 
22-44-47.182000,[R]: 6 
22-44-47.183000,[R]: 7 
22-44-47.184000,[R]: 8 
22-44-47.184000,[R]: 1 
22-44-47.185000,S 1 	RSSI: 58
22-44-47.204000,[R]: 2 
22-44-47.215000,[R]: 50 
22-44-47.215000,[R]: 3 
22-44-47.216000,S 5 	RSSI: 44
22-44-47.216000,[R]: 4 
22-44-47.217000,[R]: 5 
22-44-47.218000,[R]: 20 
22-44-47.219000,[R]: 1 
22-44-47.220000,S 1 	RSSI: 57
22-44-47.220000,[R]: 2 
22-44-47.221000,[R]: 50 
22-44-47.221000,[R]: 3 
22-44-47.222000,[R]: 4 
22-44-47.223000,S 6 	RSSI: 44
22-44-47.265000,[R]: 5 
22-44-47.266000,[R]: 6 
22-44-47.271000,S 8 	RSSI: 44
22-44-47.274000,[R]: 7 
22-44-47.278000,[R]: 8 
22-44-47.303000,[R]: 1 
22-44-47.303000,S 1 	RSSI: 58
22-44-47.304000,[R]: 2 
22-44-47.304000,[R]: 50 
22-44-47.305000,[R]: 3 
22-44-47.306000,[R]: 4 
22-44-47.309000,S 6 	RSSI: 44
22-44-47.338000,[R]: 5 
22-44-47.338000,[R]: 6 
22-44-47.339000,S 8 	RSSI: 44
22-44-47.340000,[R]: 7 
22-44-47.340000,S 3 	RSSI: 44
22-44-47.341000,[R]: 8 
22-44-47.341000,S 4 	RSSI: 44
22-44-47.350000,[R]: 1 
22-44-47.351000,S 1 	RSSI: 58
22-44-47.359000,[R]: 2 
22-44-47.369000,[R]: 50 
22-44-47.373000,[R]: 3 
22-44-47.376000,S 7 	RSSI: 44
22-44-47.379000,[R]: 20 
22-44-47.379000,[R]: 1 
22-44-47.382000,S 1 	RSSI: 58
22-44-47.388000,[R]: 2 
22-44-47.389000,[R]: 50 
22-44-47.401000,[R]: 3 
22-44-47.404000,S 5 	RSSI: 44
22-44-47.405000,[R]: 4 
