09-46-23.294000,------------------------------------
09-46-29.071000,[R]: 10 
09-46-29.079000,[R]: 10 
09-46-29.086000,[R]: 10 
09-46-29.093000,[R]: 10 
09-46-29.100000,[R]: 10 
09-46-29.108000,[R]: 10 
09-46-29.115000,[R]: 10 
09-46-29.122000,[R]: 10 
09-46-29.129000,[R]: 10 
09-46-29.136000,[R]: 10 
09-46-29.144000,[R]: 10 
09-46-29.151000,[R]: 10 
09-46-29.158000,[R]: 10 
09-46-29.165000,[R]: 10 
09-46-29.173000,[R]: 10 
09-46-29.180000,[R]: 10 
09-46-29.188000,[R]: 10 
09-46-29.195000,[R]: 10 
09-46-29.202000,[R]: 10 
09-46-29.210000,[R]: 10 
09-46-29.217000,[R]: 10 
09-46-29.224000,[R]: 10 
09-46-29.231000,[R]: 10 
09-46-29.239000,[R]: 10 
09-46-29.246000,[R]: 10 
09-46-29.253000,[R]: 10 
09-46-29.260000,[R]: 10 
09-46-29.267000,[R]: 10 
09-46-29.274000,[R]: 10 
09-46-29.282000,[R]: 10 
09-46-29.288000,[R]: 10 
09-46-29.295000,[R]: 10 
09-46-29.302000,[R]: 10 
09-46-29.310000,[R]: 10 
09-46-29.317000,[R]: 10 
09-46-29.324000,[R]: 10 
09-46-29.332000,[R]: 10 
09-46-29.339000,[R]: 10 
09-46-29.346000,[R]: 10 
09-46-29.353000,[R]: 10 
09-46-29.362000,[R]: 10 
09-46-29.368000,[R]: 10 
09-46-29.375000,[R]: 10 
09-46-29.382000,[R]: 10 
09-46-29.389000,[R]: 10 
09-46-29.397000,[R]: 10 
09-46-29.404000,[R]: 10 
09-46-29.411000,[R]: 10 
09-46-29.418000,[R]: 10 
09-46-29.425000,[R]: 10 
09-46-29.433000,[R]: 10 
09-46-29.440000,[R]: 10 
09-46-29.447000,[R]: 10 
09-46-29.454000,[R]: 10 
09-46-29.462000,[R]: 10 
09-46-29.469000,[R]: 10 
09-46-29.476000,[R]: 10 
09-46-29.484000,[R]: 10 
09-46-29.491000,[R]: 10 
09-46-29.498000,[R]: 10 
09-46-29.505000,[R]: 10 
09-46-29.513000,[R]: 10 
09-46-29.520000,[R]: 10 
09-46-29.527000,[R]: 10 
09-46-29.534000,[R]: 10 
09-46-29.542000,[R]: 10 
09-46-29.550000,[R]: 10 
09-46-29.557000,[R]: 10 
09-46-29.564000,[R]: 10 
09-46-29.571000,[R]: 10 
09-46-29.578000,[R]: 10 
09-46-29.586000,[R]: 10 
09-46-29.593000,[R]: 10 
09-46-29.600000,[R]: 10 
09-46-29.607000,[R]: 10 
09-46-29.615000,[R]: 10 
09-46-29.622000,[R]: 10 
09-46-29.629000,[R]: 10 
09-46-29.636000,[R]: 10 
09-46-29.643000,[R]: 10 
09-46-29.651000,[R]: 10 
09-46-29.658000,[R]: 10 
09-46-29.664000,[R]: 10 
09-46-29.672000,[R]: 10 
09-46-29.679000,[R]: 10 
09-46-29.686000,[R]: 10 
09-46-29.694000,[R]: 10 
09-46-29.700000,[R]: 10 
09-46-29.708000,[R]: 10 
09-46-29.715000,[R]: 10 
09-46-29.722000,[R]: 10 
09-46-29.729000,[R]: 10 
09-46-29.737000,[R]: 10 
09-46-29.744000,[R]: 10 
09-46-29.751000,[R]: 10 
09-46-29.758000,[R]: 10 
09-46-29.766000,[R]: 10 
09-46-29.773000,[R]: 10 
09-46-29.780000,[R]: 10 
09-46-29.787000,[R]: 10 
09-46-29.794000,[R]: 10 
09-46-29.802000,[R]: 10 
09-46-29.809000,[R]: 10 
09-46-29.816000,[R]: 10 
09-46-29.823000,[R]: 10 
09-46-29.831000,[R]: 10 
09-46-29.838000,[R]: 10 
09-46-29.845000,[R]: 10 
09-46-29.852000,[R]: 10 
09-46-29.860000,[R]: 10 
09-46-29.867000,[R]: 10 
09-46-29.874000,[R]: 10 
09-46-29.881000,[R]: 10 
09-46-29.889000,[R]: 10 
09-46-29.896000,[R]: 10 
09-46-29.903000,[R]: 10 
09-46-29.910000,[R]: 10 
09-46-29.918000,[R]: 10 
09-46-29.925000,[R]: 10 
09-46-29.933000,[R]: 10 
09-46-29.940000,[R]: 10 
09-46-29.947000,[R]: 10 
09-46-29.955000,[R]: 10 
09-46-29.962000,[R]: 10 
09-46-29.969000,[R]: 10 
09-46-29.976000,[R]: 10 
09-46-29.983000,[R]: 10 
09-46-29.991000,[R]: 10 
09-46-29.998000,[R]: 10 
09-46-30.005000,[R]: 10 
09-46-30.012000,[R]: 10 
09-46-30.020000,[R]: 10 
09-46-30.027000,[R]: 10 
09-46-30.033000,[R]: 10 
09-46-30.040000,[R]: 10 
09-46-30.047000,[R]: 10 
09-46-30.055000,[R]: 10 
09-46-30.062000,[R]: 10 
09-46-30.069000,[R]: 10 
09-46-30.076000,[R]: 10 
09-46-30.084000,[R]: 10 
09-46-30.091000,[R]: 10 
09-46-30.098000,[R]: 10 
09-46-30.105000,[R]: 10 
09-46-30.112000,[R]: 10 
09-46-30.120000,[R]: 10 
09-46-30.127000,[R]: 10 
09-46-30.134000,[R]: 10 
09-46-30.142000,[R]: 10 
09-46-30.149000,[R]: 10 
09-46-30.156000,[R]: 10 
09-46-30.163000,[R]: 10 
09-46-30.170000,[R]: 10 
09-46-30.178000,[R]: 10 
09-46-30.185000,[R]: 10 
09-46-30.193000,[R]: 10 
09-46-30.200000,[R]: 10 
09-46-30.207000,[R]: 10 
09-46-30.214000,[R]: 10 
09-46-30.221000,[R]: 10 
09-46-30.229000,[R]: 10 
09-46-30.236000,[R]: 10 
09-46-30.243000,[R]: 10 
09-46-30.250000,[R]: 10 
09-46-30.258000,[R]: 10 
09-46-30.265000,[R]: 10 
09-46-30.272000,[R]: 10 
09-46-30.279000,[R]: 10 
09-46-30.298000,[R]: 10 
09-46-30.313000,[R]: 10 
09-46-30.347000,[R]: 10 
09-46-30.349000,[R]: 10 
09-46-30.350000,[R]: 10 
09-46-30.351000,[R]: 10 
09-46-30.371000,[R]: 10 
09-46-30.372000,[R]: 10 
09-46-30.372000,[R]: 10 
09-46-30.372000,[R]: 10 
09-46-30.373000,[R]: 10 
09-46-30.373000,[R]: 20 
09-46-30.374000,[R]: 10 
09-46-30.374000,[R]: 1 
09-46-30.375000,[R]: 20 
09-46-30.375000,[R]: 10 
09-46-30.376000,[R]: 1 
09-46-30.381000,[R]: 10 
09-46-30.385000,[R]: 2 
09-46-30.386000,[R]: 50 
09-46-30.389000,[R]: 10 
09-46-30.391000,[R]: 1 
09-46-30.396000,[R]: 20 
09-46-30.397000,[R]: 10 
09-46-30.398000,[R]: 1 
09-46-30.403000,[R]: 10 
09-46-30.406000,[R]: 2 
09-46-30.407000,[R]: 50 
09-46-30.410000,[R]: 10 
09-46-30.413000,[R]: 1 
09-46-30.418000,[R]: 20 
09-46-30.419000,[R]: 10 
09-46-30.420000,[R]: 1 
09-46-30.425000,[R]: 20 
09-46-30.429000,[R]: 10 
09-46-30.430000,[R]: 1 
09-46-30.431000,[R]: 10 
09-46-30.434000,[R]: 2 
09-46-30.435000,[R]: 50 
09-46-30.438000,[R]: 10 
09-46-30.441000,[R]: 1 
09-46-30.443000,[R]: 20 
09-46-30.446000,[R]: 10 
09-46-30.449000,[R]: 1 
09-46-30.453000,[R]: 20 
09-46-30.454000,[R]: 10 
09-46-30.456000,[R]: 1 
09-46-30.461000,[R]: 10 
09-46-30.468000,[R]: 2 
09-46-30.469000,[R]: 50 
09-46-30.470000,[R]: 10 
09-46-30.471000,[R]: 1 
09-46-30.472000,[R]: 20 
09-46-30.475000,[R]: 10 
09-46-30.481000,[R]: 1 
09-46-30.482000,[R]: 10 
09-46-30.485000,[R]: 2 
09-46-30.495000,[R]: 50 
09-46-30.497000,[R]: 10 
09-46-30.498000,[R]: 1 
09-46-30.499000,[R]: 20 
09-46-30.500000,[R]: 10 
09-46-30.501000,[R]: 1 
09-46-30.502000,[R]: 20 
09-46-30.504000,[R]: 10 
09-46-30.512000,[R]: 1 
09-46-30.513000,[R]: 10 
09-46-30.514000,[R]: 2 
09-46-30.516000,[R]: 50 
09-46-30.519000,[R]: 10 
09-46-30.522000,[R]: 1 
09-46-30.523000,[R]: 20 
09-46-30.526000,[R]: 10 
09-46-30.528000,[R]: 1 
09-46-30.533000,[R]: 20 
09-46-30.535000,[R]: 10 
09-46-30.536000,[R]: 1 
09-46-30.541000,[R]: 10 
09-46-30.545000,[R]: 2 
09-46-30.545000,[R]: 50 
09-46-30.548000,[R]: 10 
09-46-30.552000,[R]: 1 
09-46-30.552000,[R]: 20 
09-46-30.555000,[R]: 10 
09-46-30.557000,[R]: 1 
09-46-30.562000,[R]: 10 
09-46-30.566000,[R]: 2 
09-46-30.567000,[R]: 50 
09-46-30.570000,[R]: 10 
09-46-30.572000,[R]: 1 
09-46-30.573000,[R]: 20 
09-46-30.577000,[R]: 10 
09-46-30.579000,[R]: 1 
09-46-30.584000,[R]: 20 
09-46-30.587000,[R]: 10 
09-46-30.588000,[R]: 1 
09-46-30.591000,[R]: 10 
09-46-30.595000,[R]: 2 
09-46-30.597000,[R]: 50 
09-46-30.599000,[R]: 10 
09-46-30.601000,[R]: 1 
09-46-30.603000,[R]: 20 
09-46-30.607000,[R]: 10 
09-46-30.608000,[R]: 1 
09-46-30.614000,[R]: 20 
09-46-30.614000,[R]: 10 
09-46-30.616000,[R]: 1 
09-46-30.621000,[R]: 10 
09-46-30.624000,[R]: 2 
09-46-30.624000,[R]: 50 
09-46-30.628000,[R]: 10 
09-46-30.631000,[R]: 1 
09-46-30.633000,[R]: 20 
09-46-30.635000,[R]: 10 
09-46-30.638000,[R]: 1 
09-46-30.643000,[R]: 10 
09-46-30.645000,[R]: 2 
09-46-30.652000,[R]: 50 
09-46-30.652000,[R]: 10 
09-46-30.653000,[R]: 1 
09-46-30.654000,[R]: 20 
09-46-30.657000,[R]: 10 
09-46-30.659000,[R]: 1 
09-46-30.665000,[R]: 20 
09-46-30.666000,[R]: 10 
09-46-30.666000,[R]: 1 
09-46-30.671000,[R]: 10 
09-46-30.674000,[R]: 2 
09-46-30.678000,[R]: 50 
09-46-30.679000,[R]: 10 
09-46-30.681000,[R]: 1 
09-46-30.686000,[R]: 10 
09-46-30.689000,[R]: 2 
09-46-30.689000,[R]: 50 
09-46-30.695000,[R]: 20 
09-46-30.695000,[R]: 10 
09-46-30.715000,[R]: 1 
09-46-30.716000,[R]: 10 
09-46-30.716000,[R]: 2 
09-46-30.717000,[R]: 50 
09-46-30.717000,[R]: 10 
09-46-30.718000,[R]: 1 
09-46-30.718000,[R]: 20 
09-46-30.719000,[R]: 10 
09-46-30.721000,[R]: 1 
09-46-30.723000,[R]: 10 
09-46-30.726000,[R]: 2 
09-46-30.726000,[R]: 50 
09-46-30.731000,[R]: 10 
09-46-30.733000,[R]: 1 
09-46-30.734000,[R]: 20 
09-46-30.740000,[R]: 10 
09-46-30.740000,[R]: 1 
09-46-30.743000,[R]: 20 
09-46-30.745000,[R]: 10 
09-46-30.747000,[R]: 1 
09-46-30.752000,[R]: 10 
09-46-30.755000,[R]: 2 
09-46-30.756000,[R]: 50 
09-46-30.763000,[R]: 10 
09-46-30.764000,[R]: 1 
09-46-30.765000,[R]: 20 
09-46-30.767000,[R]: 10 
09-46-30.773000,[R]: 1 
09-46-30.774000,[R]: 20 
09-46-30.775000,[R]: 10 
09-46-30.776000,[R]: 1 
09-46-30.782000,[R]: 10 
09-46-30.786000,[R]: 2 
09-46-30.788000,[R]: 50 
09-46-30.789000,[R]: 10 
09-46-30.791000,[R]: 1 
09-46-30.793000,[R]: 20 
09-46-30.796000,[R]: 10 
09-46-30.797000,[R]: 1 
09-46-30.804000,[R]: 10 
09-46-30.805000,[R]: 2 
09-46-30.806000,[R]: 50 
09-46-30.809000,[R]: 10 
09-46-30.813000,[R]: 1 
09-46-30.813000,[R]: 20 
09-46-30.817000,[R]: 10 
09-46-30.819000,[R]: 1 
09-46-30.823000,[R]: 20 
09-46-30.824000,[R]: 10 
09-46-30.826000,[R]: 1 
09-46-30.832000,[R]: 10 
09-46-31.065000,[R]: 2 
09-46-31.065000,[R]: 50 
09-46-31.066000,[R]: 10 
09-46-31.066000,[R]: 1 
09-46-31.071000,[R]: 20 
09-46-31.072000,[R]: 10 
09-46-31.074000,[R]: 1 
09-46-31.075000,[R]: 20 
09-46-31.079000,[R]: 10 
09-46-31.085000,[R]: 1 
09-46-31.086000,[R]: 10 
09-46-31.088000,[R]: 2 
09-46-31.088000,[R]: 50 
09-46-31.089000,[R]: 10 
09-46-31.090000,[R]: 1 
09-46-31.091000,[R]: 20 
09-46-31.091000,[R]: 10 
09-46-31.092000,[R]: 1 
09-46-31.104000,[R]: 10 
09-46-31.104000,[R]: 2 
09-46-31.105000,[R]: 50 
09-46-31.106000,[R]: 10 
09-46-31.106000,[R]: 1 
09-46-31.107000,[R]: 20 
09-46-31.108000,[R]: 10 
09-46-31.108000,[R]: 1 
09-46-31.115000,[R]: 20 
09-46-31.115000,[R]: 10 
09-46-31.116000,[R]: 1 
09-46-31.116000,[R]: 10 
09-46-31.117000,[R]: 2 
09-46-31.117000,[R]: 50 
09-46-31.118000,[R]: 10 
09-46-31.118000,[R]: 1 
09-46-31.118000,[R]: 20 
09-46-31.119000,[R]: 10 
09-46-31.120000,[R]: 1 
09-46-31.120000,[R]: 20 
09-46-31.121000,[R]: 10 
09-46-31.122000,[R]: 1 
09-46-31.122000,[R]: 10 
09-46-31.128000,[R]: 2 
09-46-31.129000,[R]: 50 
09-46-31.130000,[R]: 10 
09-46-31.132000,[R]: 1 
09-46-31.133000,[R]: 20 
09-46-31.133000,[R]: 10 
09-46-31.135000,[R]: 1 
09-46-31.135000,[R]: 10 
09-46-31.135000,[R]: 2 
09-46-31.148000,[R]: 50 
09-46-31.148000,[R]: 10 
09-46-31.149000,[R]: 1 
09-46-31.149000,[R]: 20 
09-46-31.150000,[R]: 10 
09-46-31.151000,[R]: 1 
09-46-31.152000,[R]: 20 
09-46-31.153000,[R]: 10 
09-46-31.153000,[R]: 1 
09-46-31.154000,[R]: 10 
09-46-31.154000,[R]: 2 
09-46-31.155000,[R]: 50 
09-46-31.155000,[R]: 10 
09-46-31.156000,[R]: 1 
09-46-31.156000,[R]: 20 
09-46-31.157000,[R]: 10 
09-46-31.157000,[R]: 1 
09-46-31.157000,[R]: 20 
09-46-31.158000,[R]: 10 
09-46-31.158000,[R]: 1 
09-46-31.159000,[R]: 10 
09-46-31.159000,[R]: 2 
09-46-31.160000,[R]: 50 
09-46-31.166000,[R]: 10 
09-46-31.166000,[R]: 1 
09-46-31.167000,[R]: 20 
09-46-31.167000,[R]: 10 
09-46-31.168000,[R]: 1 
09-46-31.168000,[R]: 10 
09-46-31.169000,[R]: 2 
09-46-31.169000,[R]: 50 
09-46-31.170000,[R]: 10 
09-46-31.171000,[R]: 1 
09-46-31.171000,[R]: 20 
09-46-31.171000,[R]: 10 
09-46-31.172000,[R]: 1 
09-46-31.177000,[R]: 20 
09-46-31.182000,[R]: 10 
09-46-31.184000,[R]: 1 
09-46-31.186000,[R]: 10 
09-46-31.190000,[R]: 2 
09-46-31.193000,[R]: 50 
09-46-31.194000,[R]: 10 
09-46-31.200000,[R]: 1 
09-46-31.200000,[R]: 20 
09-46-31.201000,[R]: 10 
09-46-31.202000,[R]: 1 
09-46-31.205000,[R]: 20 
09-46-31.205000,[R]: 10 
09-46-31.206000,[R]: 1 
09-46-31.206000,[R]: 10 
09-46-31.207000,[R]: 2 
09-46-31.207000,[R]: 50 
09-46-31.212000,[R]: 10 
09-46-31.212000,[R]: 1 
09-46-31.213000,[R]: 20 
09-46-31.214000,[R]: 10 
09-46-31.214000,[R]: 1 
09-46-31.214000,[R]: 10 
09-46-31.215000,[R]: 2 
09-46-31.215000,[R]: 50 
09-46-31.216000,[R]: 10 
09-46-31.216000,[R]: 1 
09-46-31.217000,[R]: 20 
09-46-31.217000,[R]: 10 
09-46-31.220000,[R]: 1 
09-46-31.222000,[R]: 20 
09-46-31.222000,[R]: 10 
09-46-31.223000,[R]: 1 
09-46-31.224000,[R]: 10 
09-46-31.224000,[R]: 2 
09-46-31.225000,[R]: 50 
09-46-31.226000,[R]: 10 
09-46-31.226000,[R]: 1 
09-46-31.227000,[R]: 20 
09-46-31.228000,[R]: 10 
09-46-31.229000,[R]: 1 
09-46-31.229000,[R]: 20 
09-46-31.233000,[R]: 10 
09-46-31.233000,[R]: 1 
09-46-31.234000,[R]: 10 
09-46-31.235000,[R]: 2 
09-46-31.235000,[R]: 50 
09-46-31.236000,[R]: 10 
09-46-31.236000,[R]: 1 
09-46-31.237000,[R]: 20 
09-46-31.238000,[R]: 10 
09-46-31.238000,[R]: 1 
09-46-31.239000,[R]: 10 
09-46-31.240000,[R]: 2 
09-46-31.244000,[R]: 50 
09-46-31.244000,[R]: 10 
09-46-31.245000,[R]: 1 
09-46-31.245000,[R]: 20 
09-46-31.247000,[R]: 10 
09-46-31.247000,[R]: 1 
09-46-31.248000,[R]: 20 
09-46-31.248000,[R]: 10 
09-46-31.249000,[R]: 1 
09-46-31.249000,[R]: 10 
09-46-31.250000,[R]: 2 
09-46-31.250000,[R]: 50 
09-46-31.250000,[R]: 10 
09-46-31.251000,[R]: 1 
09-46-31.251000,[R]: 20 
09-46-31.254000,[R]: 10 
09-46-31.254000,[R]: 1 
09-46-31.255000,[R]: 20 
09-46-31.255000,[R]: 10 
09-46-31.257000,[R]: 1 
09-46-31.261000,[R]: 10 
09-46-31.263000,[R]: 2 
09-46-31.265000,[R]: 50 
09-46-31.268000,[R]: 10 
09-46-31.270000,[R]: 1 
09-46-31.272000,[R]: 20 
09-46-31.275000,[R]: 10 
09-46-31.278000,[R]: 1 
09-46-31.282000,[R]: 10 
09-46-31.285000,[R]: 2 
09-46-31.287000,[R]: 50 
09-46-31.289000,[R]: 10 
09-46-31.293000,[R]: 1 
09-46-31.295000,[R]: 20 
09-46-31.297000,[R]: 10 
09-46-31.299000,[R]: 1 
09-46-31.302000,[R]: 20 
09-46-31.304000,[R]: 10 
09-46-31.306000,[R]: 1 
09-46-31.311000,[R]: 10 
09-46-31.314000,[R]: 2 
09-46-31.316000,[R]: 50 
09-46-31.318000,[R]: 10 
09-46-31.321000,[R]: 1 
09-46-31.322000,[R]: 20 
09-46-31.326000,[R]: 10 
09-46-31.328000,[R]: 1 
09-46-31.334000,[R]: 20 
09-46-31.338000,[R]: 10 
09-46-31.338000,[R]: 1 
09-46-31.341000,[R]: 10 
09-46-31.344000,[R]: 2 
09-46-31.347000,[R]: 50 
09-46-31.348000,[R]: 10 
09-46-31.350000,[R]: 1 
09-46-31.352000,[R]: 20 
09-46-31.355000,[R]: 10 
09-46-31.357000,[R]: 1 
09-46-31.362000,[R]: 10 
09-46-31.365000,[R]: 2 
09-46-31.367000,[R]: 50 
09-46-31.370000,[R]: 10 
09-46-31.372000,[R]: 1 
09-46-31.373000,[R]: 20 
09-46-31.377000,[R]: 10 
09-46-31.379000,[R]: 1 
09-46-31.382000,[R]: 20 
09-46-31.384000,[R]: 10 
09-46-31.386000,[R]: 1 
09-46-31.391000,[R]: 10 
09-46-31.395000,[R]: 2 
09-46-31.395000,[R]: 50 
09-46-31.398000,[R]: 10 
09-46-31.401000,[R]: 1 
09-46-31.403000,[R]: 20 
09-46-31.406000,[R]: 10 
09-46-31.408000,[R]: 1 
09-46-31.414000,[R]: 20 
09-46-31.416000,[R]: 10 
09-46-31.416000,[R]: 1 
09-46-31.421000,[R]: 10 
09-46-31.426000,[R]: 2 
09-46-31.436000,[R]: 50 
09-46-31.436000,[R]: 10 
09-46-31.437000,[R]: 1 
09-46-31.437000,[R]: 20 
09-46-31.438000,[R]: 10 
09-46-31.441000,[R]: 1 
09-46-31.443000,[R]: 10 
09-46-31.446000,[R]: 2 
09-46-31.446000,[R]: 50 
09-46-31.450000,[R]: 10 
09-46-31.453000,[R]: 1 
09-46-31.454000,[R]: 20 
09-46-31.457000,[R]: 10 
09-46-31.460000,[R]: 1 
09-46-31.463000,[R]: 20 
09-46-31.465000,[R]: 10 
09-46-31.467000,[R]: 1 
09-46-31.472000,[R]: 10 
09-46-31.475000,[R]: 2 
09-46-31.475000,[R]: 50 
09-46-31.479000,[R]: 10 
09-46-31.481000,[R]: 1 
09-46-31.483000,[R]: 20 
09-46-31.487000,[R]: 10 
09-46-31.490000,[R]: 1 
09-46-31.494000,[R]: 20 
09-46-31.495000,[R]: 10 
09-46-31.496000,[R]: 1 
09-46-31.501000,[R]: 10 
09-46-31.504000,[R]: 2 
09-46-31.505000,[R]: 50 
09-46-31.509000,[R]: 10 
09-46-31.512000,[R]: 1 
09-46-31.513000,[R]: 20 
09-46-31.516000,[R]: 10 
09-46-31.518000,[R]: 1 
09-46-31.523000,[R]: 10 
09-46-31.526000,[R]: 2 
09-46-31.527000,[R]: 50 
09-46-31.530000,[R]: 10 
09-46-31.533000,[R]: 1 
09-46-31.534000,[R]: 20 
09-46-31.538000,[R]: 10 
09-46-31.540000,[R]: 1 
09-46-31.543000,[R]: 20 
09-46-31.545000,[R]: 10 
09-46-31.547000,[R]: 1 
09-46-31.551000,[R]: 10 
09-46-31.554000,[R]: 2 
09-46-31.554000,[R]: 50 
09-46-31.558000,[R]: 10 
09-46-31.560000,[R]: 1 
09-46-31.562000,[R]: 20 
09-46-31.566000,[R]: 10 
09-46-31.570000,[R]: 1 
09-46-31.573000,[R]: 20 
09-46-31.574000,[R]: 10 
09-46-31.575000,[R]: 1 
09-46-31.581000,[R]: 10 
09-46-31.583000,[R]: 2 
09-46-31.584000,[R]: 50 
09-46-31.587000,[R]: 10 
09-46-31.590000,[R]: 1 
09-46-31.592000,[R]: 20 
09-46-31.595000,[R]: 10 
09-46-31.599000,[R]: 1 
09-46-31.602000,[R]: 10 
09-46-31.605000,[R]: 2 
09-46-31.605000,[R]: 50 
09-46-31.609000,[R]: 10 
09-46-31.612000,[R]: 1 
09-46-31.615000,[R]: 20 
09-46-31.616000,[R]: 10 
09-46-31.619000,[R]: 1 
09-46-31.622000,[R]: 20 
09-46-31.627000,[R]: 10 
09-46-31.628000,[R]: 1 
09-46-31.631000,[R]: 10 
09-46-31.634000,[R]: 2 
09-46-31.645000,[R]: 50 
09-46-31.645000,[R]: 10 
09-46-31.646000,[R]: 1 
09-46-31.646000,[R]: 20 
09-46-31.647000,[R]: 10 
09-46-31.648000,[R]: 1 
09-46-31.654000,[R]: 20 
09-46-31.655000,[R]: 10 
09-46-31.655000,[R]: 1 
09-46-31.660000,[R]: 10 
09-46-31.665000,[R]: 2 
09-46-31.666000,[R]: 50 
09-46-31.668000,[R]: 10 
09-46-31.670000,[R]: 1 
09-46-31.672000,[R]: 20 
09-46-31.677000,[R]: 10 
09-46-31.678000,[R]: 1 
09-46-31.682000,[R]: 10 
09-46-31.685000,[R]: 2 
09-46-31.686000,[R]: 50 
09-46-31.689000,[R]: 10 
09-46-31.692000,[R]: 1 
09-46-31.693000,[R]: 20 
09-46-31.698000,[R]: 10 
09-46-31.699000,[R]: 1 
09-46-31.702000,[R]: 20 
09-46-31.705000,[R]: 10 
09-46-31.707000,[R]: 1 
09-46-31.711000,[R]: 10 
09-46-31.715000,[R]: 2 
09-46-31.715000,[R]: 50 
09-46-31.719000,[R]: 10 
09-46-31.721000,[R]: 1 
09-46-31.723000,[R]: 20 
09-46-31.727000,[R]: 10 
09-46-31.729000,[R]: 1 
09-46-31.734000,[R]: 20 
09-46-31.735000,[R]: 10 
09-46-31.736000,[R]: 1 
09-46-31.740000,[R]: 10 
09-46-31.743000,[R]: 2 
09-46-31.744000,[R]: 50 
09-46-31.748000,[R]: 10 
09-46-31.750000,[R]: 1 
09-46-31.752000,[R]: 20 
09-46-31.755000,[R]: 10 
09-46-31.757000,[R]: 1 
09-46-31.762000,[R]: 10 
09-46-31.765000,[R]: 2 
09-46-31.765000,[R]: 50 
09-46-31.769000,[R]: 10 
09-46-31.772000,[R]: 1 
09-46-31.772000,[R]: 20 
09-46-31.776000,[R]: 10 
09-46-31.779000,[R]: 1 
09-46-31.782000,[R]: 20 
09-46-31.787000,[R]: 10 
09-46-31.787000,[R]: 1 
09-46-31.791000,[R]: 10 
09-46-31.794000,[R]: 2 
09-46-31.795000,[R]: 50 
09-46-31.799000,[R]: 10 
09-46-31.800000,[R]: 1 
09-46-31.802000,[R]: 20 
09-46-31.805000,[R]: 10 
09-46-31.808000,[R]: 1 
09-46-31.814000,[R]: 20 
09-46-31.814000,[R]: 10 
09-46-31.816000,[R]: 1 
09-46-31.821000,[R]: 10 
09-46-31.823000,[R]: 2 
09-46-31.825000,[R]: 50 
09-46-31.828000,[R]: 10 
09-46-31.831000,[R]: 1 
09-46-31.833000,[R]: 20 
09-46-31.836000,[R]: 10 
09-46-31.838000,[R]: 1 
09-46-31.843000,[R]: 10 
09-46-31.846000,[R]: 2 
09-46-31.846000,[R]: 50 
09-46-31.850000,[R]: 10 
09-46-31.853000,[R]: 1 
09-46-31.853000,[R]: 20 
09-46-31.858000,[R]: 10 
09-46-31.860000,[R]: 1 
09-46-31.863000,[R]: 20 
09-46-31.865000,[R]: 10 
09-46-31.867000,[R]: 1 
09-46-31.872000,[R]: 10 
09-46-31.875000,[R]: 2 
09-46-31.875000,[R]: 50 
09-46-31.879000,[R]: 10 
09-46-31.881000,[R]: 1 
09-46-31.883000,[R]: 20 
09-46-31.886000,[R]: 10 
09-46-31.889000,[R]: 1 
09-46-31.894000,[R]: 20 
09-46-31.895000,[R]: 10 
09-46-31.896000,[R]: 1 
09-46-31.901000,[R]: 10 
09-46-31.904000,[R]: 2 
09-46-31.905000,[R]: 50 
09-46-31.909000,[R]: 10 
09-46-31.911000,[R]: 1 
09-46-31.913000,[R]: 20 
09-46-31.916000,[R]: 10 
09-46-31.918000,[R]: 1 
09-46-31.923000,[R]: 10 
09-46-31.927000,[R]: 2 
09-46-31.928000,[R]: 50 
09-46-31.929000,[R]: 10 
09-46-31.932000,[R]: 1 
09-46-31.933000,[R]: 20 
09-46-31.937000,[R]: 10 
09-46-31.939000,[R]: 1 
09-46-31.944000,[R]: 10 
09-46-31.949000,[R]: 2 
09-46-31.949000,[R]: 50 
09-46-31.951000,[R]: 10 
09-46-31.954000,[R]: 1 
09-46-31.958000,[R]: 10 
09-46-31.961000,[R]: 2 
09-46-31.962000,[R]: 50 
09-46-31.963000,[R]: 20 
09-46-31.968000,[R]: 10 
09-46-31.971000,[R]: 1 
09-46-31.973000,[R]: 20 
09-46-31.973000,[R]: 10 
09-46-31.975000,[R]: 1 
09-46-31.980000,[R]: 10 
09-46-31.983000,[R]: 2 
09-46-31.989000,[R]: 50 
09-46-31.990000,[R]: 10 
09-46-31.990000,[R]: 1 
09-46-31.992000,[R]: 20 
09-46-31.995000,[R]: 10 
09-46-31.997000,[R]: 1 
09-46-32.002000,[R]: 10 
09-46-32.005000,[R]: 2 
09-46-32.006000,[R]: 50 
09-46-32.009000,[R]: 10 
09-46-32.012000,[R]: 1 
09-46-32.013000,[R]: 20 
09-46-32.018000,[R]: 10 
09-46-32.021000,[R]: 1 
09-46-32.022000,[R]: 20 
09-46-32.024000,[R]: 10 
09-46-32.026000,[R]: 1 
09-46-32.031000,[R]: 10 
09-46-32.038000,[R]: 2 
09-46-32.039000,[R]: 50 
09-46-32.043000,[R]: 10 
09-46-32.045000,[R]: 1 
09-46-32.050000,[R]: 20 
09-46-32.050000,[R]: 10 
09-46-32.051000,[R]: 1 
09-46-32.053000,[R]: 20 
09-46-32.054000,[R]: 10 
09-46-32.055000,[R]: 1 
09-46-32.060000,[R]: 10 
09-46-32.063000,[R]: 2 
09-46-32.064000,[R]: 50 
09-46-32.068000,[R]: 10 
09-46-32.073000,[R]: 1 
09-46-32.073000,[R]: 20 
09-46-32.075000,[R]: 10 
