23-03-18.495000,------------------------------------------ 
23-08-05.126000,[R]: 4 
23-08-05.126000,[R]: 5 
23-08-05.127000,[R]: 6 
23-08-05.128000,[R]: 7 
23-08-05.128000,[R]: 8 
23-08-05.129000,[R]: 1 
23-08-05.130000,[R]: 50 
23-08-05.130000,[R]: 2 
23-08-05.131000,[R]: 3 
23-08-05.132000,[R]: 4 
23-08-05.133000,[R]: 5 
23-08-05.137000,[R]: 6 
23-08-05.139000,[R]: 7 
23-08-05.140000,[R]: 8 
23-08-05.141000,[R]: 1 
23-08-05.141000,[R]: 50 
23-08-05.145000,[R]: 2 
23-08-05.146000,[R]: 3 
23-08-05.149000,[R]: 4 
23-08-05.150000,[R]: 5 
23-08-05.150000,[R]: 20 
23-08-05.151000,[R]: 1 
23-08-05.152000,[R]: 50 
23-08-05.152000,[R]: 2 
23-08-05.153000,[R]: 3 
23-08-05.155000,[R]: 4 
23-08-05.155000,S 6 	RSSI: 51
23-08-05.157000,[R]: 5 
23-08-05.158000,S 7 	RSSI: 46
23-08-05.159000,[R]: 6 
23-08-05.160000,[R]: 7 
23-08-05.161000,[R]: 8 
23-08-05.161000,S 4 	RSSI: 46
23-08-05.162000,[R]: 1 
23-08-05.167000,[R]: 50 
23-08-05.168000,S 5 	RSSI: 61
23-08-05.168000,[R]: 2 
23-08-05.169000,[R]: 3 
23-08-05.169000,[R]: 4 
23-08-05.170000,S 3 	RSSI: 56
23-08-05.170000,[R]: 5 
23-08-05.171000,[R]: 6 
23-08-05.174000,S 5 	RSSI: 63
23-08-05.175000,[R]: 7 
23-08-05.175000,[R]: 8 
23-08-05.186000,[R]: 1 
23-08-05.186000,[R]: 50 
23-08-05.187000,[R]: 2 
23-08-05.188000,[R]: 3 
23-08-05.189000,[R]: 20 
23-08-05.189000,[R]: 1 
23-08-05.190000,[R]: 50 
23-08-05.190000,S 3 	RSSI: 56
23-08-05.191000,[R]: 2 
23-08-05.191000,[R]: 3 
23-08-05.192000,[R]: 4 
23-08-05.193000,[R]: 5 
23-08-05.197000,[R]: 6 
23-08-05.198000,[R]: 7 
23-08-05.198000,[R]: 8 
23-08-05.199000,[R]: 1 
23-08-05.199000,[R]: 50 
23-08-05.200000,[R]: 2 
23-08-05.201000,[R]: 3 
23-08-05.202000,[R]: 4 
23-08-05.203000,[R]: 5 
23-08-05.203000,[R]: 6 
23-08-05.204000,[R]: 7 
23-08-05.209000,[R]: 8 
23-08-05.211000,[R]: 1 
23-08-05.212000,[R]: 50 
23-08-05.215000,[R]: 2 
23-08-05.216000,[R]: 3 
23-08-05.216000,[R]: 4 
23-08-05.219000,[R]: 5 
23-08-05.220000,[R]: 6 
23-08-05.221000,[R]: 7 
23-08-05.222000,[R]: 8 
23-08-05.222000,[R]: 1 
23-08-05.223000,[R]: 50 
23-08-05.224000,[R]: 2 
23-08-05.224000,[R]: 3 
23-08-05.224000,S 8 	RSSI: 58
23-08-05.225000,[R]: 4 
23-08-05.225000,[R]: 5 
23-08-05.226000,[R]: 20 
23-08-05.238000,[R]: 1 
23-08-05.238000,[R]: 50 
23-08-05.241000,[R]: 2 
23-08-05.242000,S 6 	RSSI: 53
23-08-05.244000,[R]: 3 
23-08-05.244000,S 7 	RSSI: 46
23-08-05.245000,[R]: 4 
23-08-05.248000,[R]: 5 
23-08-05.248000,[R]: 6 
23-08-05.249000,[R]: 7 
23-08-05.250000,[R]: 8 
23-08-05.250000,[R]: 1 
23-08-05.251000,[R]: 50 
23-08-05.252000,[R]: 2 
23-08-05.252000,S 6 	RSSI: 51
23-08-05.258000,[R]: 3 
23-08-05.259000,S 7 	RSSI: 46
23-08-05.263000,[R]: 4 
23-08-05.263000,[R]: 5 
23-08-05.264000,S 4 	RSSI: 46
23-08-05.264000,[R]: 6 
23-08-05.274000,S 5 	RSSI: 62
23-08-05.275000,[R]: 7 
23-08-05.275000,[R]: 8 
23-08-05.276000,[R]: 1 
23-08-05.277000,[R]: 50 
23-08-05.278000,[R]: 2 
23-08-05.279000,[R]: 3 
23-08-05.279000,[R]: 20 
23-08-05.280000,[R]: 1 
23-08-05.281000,[R]: 50 
23-08-05.281000,S 3 	RSSI: 56
23-08-05.282000,[R]: 2 
23-08-05.289000,[R]: 3 
23-08-05.291000,[R]: 4 
23-08-05.292000,[R]: 5 
23-08-05.292000,[R]: 6 
23-08-05.305000,[R]: 7 
23-08-05.306000,[R]: 8 
23-08-05.306000,[R]: 1 
23-08-05.307000,[R]: 50 
23-08-05.308000,S 3 	RSSI: 56
23-08-05.308000,[R]: 2 
23-08-05.309000,[R]: 3 
23-08-05.309000,[R]: 4 
23-08-05.310000,[R]: 5 
23-08-05.311000,[R]: 6 
23-08-05.311000,[R]: 7 
23-08-05.312000,[R]: 8 
23-08-05.318000,S 2 	RSSI: 69
23-08-05.318000,[R]: 1 
23-08-05.319000,[R]: 50 
23-08-05.319000,[R]: 2 
23-08-05.320000,[R]: 3 
23-08-05.322000,[R]: 4 
23-08-05.323000,[R]: 5 
23-08-05.323000,[R]: 6 
23-08-05.324000,S 3 	RSSI: 56
23-08-05.324000,[R]: 7 
23-08-05.325000,[R]: 8 
23-08-05.325000,[R]: 1 
23-08-05.326000,[R]: 50 
23-08-05.326000,[R]: 2 
23-08-05.333000,[R]: 3 
23-08-05.334000,S 8 	RSSI: 60
23-08-05.335000,[R]: 4 
23-08-05.335000,[R]: 5 
23-08-05.336000,[R]: 6 
23-08-05.336000,[R]: 7 
23-08-05.337000,S 6 	RSSI: 51
23-08-05.339000,[R]: 8 
23-08-05.340000,S 7 	RSSI: 46
23-08-05.343000,[R]: 1 
23-08-05.346000,[R]: 50 
23-08-05.347000,[R]: 2 
23-08-05.347000,[R]: 3 
23-08-05.348000,[R]: 4 
23-08-05.348000,[R]: 5 
23-08-05.349000,[R]: 6 
23-08-05.350000,[R]: 7 
23-08-05.355000,S 6 	RSSI: 51
23-08-05.355000,[R]: 8 
23-08-05.356000,S 7 	RSSI: 46
23-08-05.357000,[R]: 1 
23-08-05.357000,[R]: 50 
23-08-05.357000,S 4 	RSSI: 46
23-08-05.358000,[R]: 2 
23-08-05.359000,[R]: 3 
23-08-05.360000,[R]: 4 
23-08-05.362000,[R]: 5 
23-08-05.363000,[R]: 6 
23-08-05.368000,[R]: 7 
23-08-05.368000,[R]: 8 
23-08-05.369000,[R]: 20 
23-08-05.370000,[R]: 1 
23-08-05.370000,[R]: 50 
23-08-05.371000,S 5 	RSSI: 60
23-08-05.372000,[R]: 2 
23-08-05.373000,[R]: 3 
23-08-05.373000,[R]: 4 
23-08-05.374000,S 4 	RSSI: 46
23-08-05.381000,[R]: 5 
23-08-05.381000,[R]: 6 
23-08-05.382000,S 2 	RSSI: 69
23-08-05.382000,[R]: 7 
23-08-05.383000,S 3 	RSSI: 58
23-08-05.384000,[R]: 8 
23-08-05.384000,[R]: 1 
23-08-05.385000,[R]: 50 
23-08-05.385000,[R]: 2 
23-08-05.386000,[R]: 3 
23-08-05.386000,S 2 	RSSI: 67
23-08-05.387000,[R]: 4 
23-08-05.387000,[R]: 5 
23-08-05.387000,[R]: 6 
23-08-05.390000,[R]: 7 
23-08-05.393000,S 6 	RSSI: 51
23-08-05.394000,[R]: 8 
23-08-05.395000,[R]: 1 
23-08-05.395000,[R]: 50 
23-08-05.396000,[R]: 2 
23-08-05.397000,[R]: 3 
23-08-05.398000,S 2 	RSSI: 68
23-08-05.398000,S 4 	RSSI: 46
23-08-05.400000,[R]: 4 
23-08-05.401000,[R]: 5 
23-08-05.401000,[R]: 6 
23-08-05.402000,[R]: 7 
23-08-05.402000,[R]: 8 
23-08-05.403000,[R]: 1 
23-08-05.403000,[R]: 50 
23-08-05.404000,[R]: 2 
23-08-05.404000,[R]: 3 
23-08-05.405000,S 2 	RSSI: 68
23-08-05.405000,[R]: 4 
23-08-05.406000,[R]: 5 
23-08-05.406000,[R]: 6 
23-08-05.407000,[R]: 7 
23-08-05.407000,[R]: 8 
23-08-05.408000,S 4 	RSSI: 46
23-08-05.408000,[R]: 1 
23-08-05.418000,[R]: 50 
23-08-05.419000,S 5 	RSSI: 60
23-08-05.420000,[R]: 2 
23-08-05.420000,[R]: 3 
23-08-05.421000,S 2 	RSSI: 68
23-08-05.421000,[R]: 4 
23-08-05.422000,[R]: 5 
23-08-05.423000,[R]: 6 
23-08-05.423000,[R]: 20 
23-08-05.429000,[R]: 1 
23-08-05.429000,[R]: 50 
23-08-05.430000,[R]: 2 
23-08-05.430000,S 2 	RSSI: 68
23-08-05.431000,[R]: 3 
23-08-05.431000,[R]: 4 
23-08-05.432000,S 4 	RSSI: 46
23-08-05.433000,[R]: 5 
23-08-05.433000,S 5 	RSSI: 64
23-08-05.434000,[R]: 6 
23-08-05.434000,[R]: 7 
23-08-05.435000,[R]: 8 
23-08-05.439000,[R]: 1 
23-08-05.440000,[R]: 50 
23-08-05.440000,[R]: 2 
23-08-05.441000,[R]: 3 
23-08-05.441000,[R]: 4 
23-08-05.442000,[R]: 5 
23-08-05.443000,S 5 	RSSI: 60
23-08-05.443000,[R]: 6 
23-08-05.444000,[R]: 7 
23-08-05.445000,[R]: 8 
23-08-05.445000,[R]: 1 
23-08-05.459000,[R]: 50 
23-08-05.459000,[R]: 2 
23-08-05.460000,[R]: 3 
23-08-05.462000,[R]: 4 
23-08-05.462000,[R]: 5 
23-08-05.463000,[R]: 6 
23-08-05.463000,S 3 	RSSI: 56
23-08-05.464000,[R]: 7 
23-08-05.464000,[R]: 8 
23-08-05.465000,[R]: 1 
23-08-05.466000,[R]: 50 
23-08-05.466000,[R]: 2 
23-08-05.467000,[R]: 3 
23-08-05.472000,S 8 	RSSI: 58
23-08-05.472000,[R]: 4 
23-08-05.473000,[R]: 5 
23-08-05.473000,[R]: 20 
23-08-05.474000,[R]: 1 
23-08-05.475000,[R]: 50 
23-08-05.475000,[R]: 2 
23-08-05.476000,S 6 	RSSI: 51
23-08-05.476000,[R]: 3 
23-08-05.478000,S 7 	RSSI: 46
23-08-05.481000,[R]: 4 
23-08-05.481000,[R]: 5 
23-08-05.482000,[R]: 6 
23-08-05.483000,[R]: 7 
23-08-05.483000,[R]: 8 
23-08-05.484000,[R]: 1 
23-08-05.485000,[R]: 50 
23-08-05.486000,[R]: 2 
23-08-05.486000,S 6 	RSSI: 51
23-08-05.488000,[R]: 3 
23-08-05.488000,S 7 	RSSI: 46
23-08-05.489000,[R]: 4 
23-08-05.489000,[R]: 5 
23-08-05.499000,S 4 	RSSI: 46
23-08-05.499000,[R]: 6 
23-08-05.500000,S 5 	RSSI: 60
23-08-05.501000,[R]: 7 
23-08-05.502000,[R]: 8 
23-08-05.502000,[R]: 1 
23-08-05.505000,[R]: 50 
23-08-05.514000,[R]: 2 
23-08-05.515000,[R]: 3 
23-08-05.515000,[R]: 20 
23-08-05.516000,[R]: 1 
23-08-05.517000,[R]: 50 
23-08-05.517000,[R]: 2 
23-08-05.521000,[R]: 3 
23-08-05.522000,S 5 	RSSI: 60
23-08-05.522000,[R]: 4 
23-08-05.522000,S 4 	RSSI: 46
23-08-05.523000,[R]: 5 
23-08-05.523000,[R]: 6 
23-08-05.524000,[R]: 7 
23-08-05.524000,[R]: 8 
23-08-05.526000,[R]: 1 
23-08-05.530000,[R]: 50 
23-08-05.535000,[R]: 2 
23-08-05.539000,[R]: 3 
23-08-05.545000,S 5 	RSSI: 61
23-08-05.546000,[R]: 4 
23-08-05.546000,[R]: 5 
23-08-05.557000,[R]: 6 
23-08-05.558000,[R]: 7 
23-08-05.558000,[R]: 8 
23-08-05.559000,[R]: 1 
23-08-05.560000,[R]: 50 
23-08-05.561000,[R]: 2 
23-08-05.561000,[R]: 3 
23-08-05.562000,S 5 	RSSI: 61
23-08-05.567000,[R]: 4 
23-08-05.569000,[R]: 5 
23-08-05.570000,[R]: 6 
23-08-05.570000,[R]: 7 
23-08-05.571000,[R]: 8 
23-08-05.572000,[R]: 1 
23-08-05.572000,[R]: 50 
23-08-05.573000,[R]: 2 
23-08-05.573000,[R]: 3 
23-08-05.574000,[R]: 4 
23-08-05.575000,[R]: 5 
23-08-05.575000,[R]: 20 
23-08-05.584000,[R]: 1 
23-08-05.585000,[R]: 50 
23-08-05.586000,[R]: 2 
23-08-05.587000,[R]: 3 
23-08-05.587000,[R]: 4 
23-08-05.588000,[R]: 5 
23-08-05.588000,[R]: 6 
23-08-05.589000,[R]: 7 
23-08-05.590000,[R]: 8 
23-08-05.590000,[R]: 1 
23-08-05.591000,[R]: 50 
23-08-05.591000,S 3 	RSSI: 56
23-08-05.591000,[R]: 2 
23-08-05.592000,[R]: 3 
23-08-05.592000,[R]: 4 
23-08-05.597000,S 8 	RSSI: 58
23-08-05.598000,[R]: 5 
23-08-05.598000,[R]: 6 
23-08-05.598000,[R]: 7 
23-08-05.599000,[R]: 8 
23-08-05.599000,[R]: 1 
23-08-05.601000,[R]: 50 
23-08-05.601000,S 7 	RSSI: 46
23-08-05.602000,[R]: 2 
23-08-05.603000,S 6 	RSSI: 51
23-08-05.603000,[R]: 3 
23-08-05.603000,[R]: 4 
23-08-05.604000,[R]: 5 
23-08-05.604000,[R]: 6 
23-08-05.605000,[R]: 7 
23-08-05.605000,[R]: 8 
23-08-05.608000,[R]: 1 
23-08-05.609000,[R]: 50 
23-08-05.609000,[R]: 2 
23-08-05.610000,S 6 	RSSI: 51
23-08-05.612000,[R]: 3 
23-08-05.613000,S 4 	RSSI: 46
23-08-05.614000,[R]: 4 
23-08-05.614000,S 5 	RSSI: 61
23-08-05.615000,[R]: 5 
23-08-05.615000,[R]: 6 
23-08-05.615000,[R]: 7 
23-08-05.616000,[R]: 8 
23-08-05.619000,[R]: 1 
23-08-05.619000,[R]: 50 
23-08-05.620000,S 2 	RSSI: 66
23-08-05.620000,[R]: 2 
23-08-05.621000,[R]: 3 
23-08-05.621000,[R]: 4 
23-08-05.621000,S 5 	RSSI: 63
23-08-05.622000,[R]: 5 
23-08-05.622000,[R]: 6 
23-08-05.623000,[R]: 7 
23-08-05.624000,[R]: 8 
23-08-05.624000,S 2 	RSSI: 66
23-08-05.625000,[R]: 1 
23-08-05.625000,[R]: 50 
23-08-05.625000,[R]: 2 
23-08-05.626000,[R]: 3 
23-08-05.636000,[R]: 4 
23-08-05.636000,[R]: 5 
23-08-05.637000,[R]: 6 
23-08-05.638000,[R]: 7 
23-08-05.638000,[R]: 8 
23-08-05.639000,S 2 	RSSI: 66
23-08-05.640000,[R]: 1 
23-08-05.640000,[R]: 50 
23-08-05.646000,S 6 	RSSI: 51
23-08-05.647000,[R]: 2 
23-08-05.647000,[R]: 3 
23-08-05.648000,[R]: 4 
23-08-05.649000,S 8 	RSSI: 58
23-08-05.650000,[R]: 5 
23-08-05.650000,[R]: 6 
23-08-05.651000,[R]: 7 
23-08-05.652000,[R]: 8 
23-08-05.653000,[R]: 1 
23-08-05.654000,[R]: 50 
23-08-05.671000,[R]: 20 
23-08-05.672000,[R]: 1 
23-08-05.672000,[R]: 50 
23-08-05.673000,[R]: 2 
23-08-05.674000,S 2 	RSSI: 67
23-08-05.679000,[R]: 3 
23-08-05.679000,S 5 	RSSI: 60
23-08-05.680000,[R]: 4 
23-08-05.680000,S 4 	RSSI: 46
23-08-05.681000,[R]: 5 
23-08-05.682000,[R]: 6 
23-08-05.683000,[R]: 7 
23-08-05.683000,[R]: 8 
23-08-05.700000,[R]: 1 
23-08-05.701000,[R]: 50 
23-08-05.701000,[R]: 2 
23-08-05.702000,S 2 	RSSI: 66
23-08-05.703000,[R]: 3 
23-08-05.707000,S 5 	RSSI: 61
23-08-05.708000,[R]: 4 
23-08-05.709000,S 4 	RSSI: 46
23-08-05.722000,[R]: 5 
23-08-05.723000,[R]: 6 
23-08-05.723000,[R]: 7 
23-08-05.724000,[R]: 8 
23-08-05.724000,[R]: 1 
23-08-05.725000,[R]: 50 
23-08-05.726000,[R]: 2 
23-08-05.729000,[R]: 3 
23-08-05.730000,S 5 	RSSI: 60
23-08-05.733000,[R]: 4 
23-08-05.734000,[R]: 5 
23-08-05.734000,[R]: 6 
23-08-05.734000,[R]: 7 
23-08-05.735000,[R]: 8 
23-08-05.736000,[R]: 1 
23-08-05.737000,[R]: 50 
23-08-05.739000,[R]: 2 
23-08-05.740000,[R]: 3 
23-08-05.754000,S 5 	RSSI: 61
23-08-05.755000,[R]: 4 
23-08-05.756000,[R]: 5 
23-08-05.756000,[R]: 20 
23-08-05.757000,[R]: 1 
23-08-05.758000,[R]: 50 
23-08-05.759000,[R]: 2 
23-08-05.762000,[R]: 3 
23-08-05.762000,[R]: 4 
23-08-05.770000,[R]: 5 
23-08-05.772000,[R]: 6 
23-08-05.773000,[R]: 7 
23-08-05.773000,[R]: 8 
23-08-05.774000,[R]: 1 
23-08-05.774000,[R]: 50 
23-08-05.774000,[R]: 2 
23-08-05.778000,[R]: 3 
23-08-05.778000,[R]: 4 
23-08-05.796000,[R]: 5 
23-08-05.798000,[R]: 6 
23-08-05.802000,[R]: 7 
23-08-05.808000,[R]: 8 
23-08-05.825000,[R]: 1 
23-08-05.833000,[R]: 50 
23-08-05.836000,[R]: 2 
23-08-05.837000,[R]: 3 
23-08-05.840000,[R]: 4 
23-08-05.843000,[R]: 5 
23-08-05.847000,[R]: 6 
23-08-05.849000,[R]: 7 
23-08-05.856000,S 3 	RSSI: 56
23-08-05.859000,[R]: 8 
23-08-05.867000,[R]: 1 
23-08-05.869000,[R]: 50 
23-08-05.871000,[R]: 2 
23-08-05.874000,S 6 	RSSI: 52
23-08-05.878000,[R]: 3 
23-08-05.882000,S 7 	RSSI: 46
23-08-05.883000,[R]: 4 
23-08-05.884000,[R]: 5 
23-08-05.890000,[R]: 20 
23-08-05.892000,[R]: 1 
23-08-05.892000,[R]: 50 
23-08-05.896000,S 4 	RSSI: 46
23-08-05.896000,[R]: 2 
23-08-05.896000,[R]: 3 
23-08-05.897000,[R]: 4 
23-08-05.897000,[R]: 5 
23-08-05.901000,[R]: 6 
23-08-05.901000,[R]: 7 
23-08-05.902000,S 5 	RSSI: 61
23-08-05.902000,[R]: 8 
23-08-05.903000,[R]: 1 
23-08-05.903000,[R]: 50 
23-08-05.904000,[R]: 2 
23-08-05.904000,[R]: 3 
23-08-05.905000,[R]: 4 
23-08-05.905000,[R]: 5 
23-08-05.906000,[R]: 6 
23-08-05.912000,[R]: 7 
23-08-05.912000,S 5 	RSSI: 60
23-08-05.913000,[R]: 8 
23-08-05.913000,[R]: 1 
23-08-05.914000,[R]: 50 
23-08-05.915000,[R]: 2 
23-08-05.917000,[R]: 3 
23-08-05.917000,[R]: 20 
23-08-05.918000,[R]: 1 
23-08-05.919000,[R]: 50 
23-08-05.920000,[R]: 2 
23-08-05.924000,[R]: 3 
23-08-05.925000,[R]: 4 
23-08-05.925000,[R]: 5 
23-08-05.926000,[R]: 6 
23-08-05.927000,[R]: 7 
23-08-05.931000,[R]: 8 
23-08-05.931000,[R]: 1 
23-08-05.932000,[R]: 50 
23-08-05.935000,[R]: 2 
23-08-05.936000,[R]: 3 
23-08-05.936000,[R]: 4 
23-08-05.937000,[R]: 5 
23-08-05.938000,[R]: 6 
23-08-05.938000,[R]: 7 
23-08-05.941000,[R]: 8 
23-08-05.942000,[R]: 1 
23-08-05.942000,[R]: 50 
23-08-05.942000,[R]: 2 
23-08-05.953000,[R]: 3 
23-08-05.954000,[R]: 4 
23-08-05.954000,[R]: 5 
23-08-05.957000,[R]: 6 
23-08-05.958000,[R]: 7 
23-08-05.958000,[R]: 8 
23-08-05.959000,[R]: 1 
23-08-05.960000,[R]: 50 
23-08-05.965000,[R]: 2 
23-08-05.965000,[R]: 3 
23-08-05.966000,[R]: 4 
23-08-05.966000,[R]: 5 
23-08-05.967000,[R]: 20 
23-08-05.968000,[R]: 1 
23-08-05.968000,[R]: 50 
23-08-05.969000,[R]: 2 
23-08-05.970000,[R]: 3 
23-08-05.972000,[R]: 4 
23-08-05.979000,S 6 	RSSI: 51
23-08-05.980000,[R]: 5 
23-08-05.981000,S 7 	RSSI: 46
23-08-05.982000,[R]: 6 
23-08-05.982000,S 4 	RSSI: 46
23-08-05.983000,[R]: 7 
23-08-05.986000,S 5 	RSSI: 61
23-08-05.986000,[R]: 8 
23-08-05.987000,[R]: 1 
23-08-05.987000,[R]: 50 
23-08-05.990000,[R]: 2 
23-08-05.991000,[R]: 3 
23-08-05.991000,S 2 	RSSI: 67
23-08-05.992000,[R]: 4 
23-08-05.993000,[R]: 5 
23-08-06.003000,[R]: 6 
23-08-06.003000,[R]: 7 
23-08-06.004000,[R]: 8 
23-08-06.004000,[R]: 1 
23-08-06.005000,[R]: 50 
23-08-06.005000,[R]: 2 
23-08-06.006000,[R]: 3 
23-08-06.006000,[R]: 20 
23-08-06.007000,[R]: 1 
23-08-06.007000,[R]: 50 
23-08-06.008000,[R]: 2 
23-08-06.008000,[R]: 3 
23-08-06.024000,[R]: 4 
23-08-06.025000,[R]: 5 
23-08-06.025000,[R]: 6 
23-08-06.026000,[R]: 7 
23-08-06.027000,[R]: 8 
23-08-06.028000,S 2 	RSSI: 66
23-08-06.028000,[R]: 1 
23-08-06.029000,[R]: 50 
23-08-06.029000,[R]: 2 
23-08-06.030000,[R]: 3 
23-08-06.030000,[R]: 4 
23-08-06.031000,[R]: 5 
23-08-06.032000,[R]: 6 
23-08-06.032000,[R]: 7 
23-08-06.034000,[R]: 8 
23-08-06.035000,[R]: 1 
23-08-06.068000,[R]: 50 
23-08-06.068000,S 8 	RSSI: 58
23-08-06.069000,[R]: 2 
23-08-06.070000,[R]: 3 
23-08-06.070000,[R]: 20 
23-08-06.071000,[R]: 1 
23-08-06.071000,[R]: 50 
23-08-06.072000,S 3 	RSSI: 56
23-08-06.073000,[R]: 2 
23-08-06.073000,S 4 	RSSI: 46
23-08-06.074000,[R]: 3 
23-08-06.074000,[R]: 4 
23-08-06.075000,[R]: 5 
23-08-06.076000,S 7 	RSSI: 46
23-08-06.078000,[R]: 6 
23-08-06.078000,[R]: 7 
23-08-06.079000,[R]: 8 
23-08-06.098000,S 2 	RSSI: 66
23-08-06.098000,[R]: 1 
23-08-06.099000,[R]: 50 
23-08-06.100000,[R]: 2 
23-08-06.100000,S 4 	RSSI: 46
23-08-06.101000,[R]: 3 
23-08-06.101000,[R]: 4 
23-08-06.102000,[R]: 5 
23-08-06.103000,[R]: 6 
23-08-06.105000,[R]: 7 
23-08-06.106000,[R]: 8 
23-08-06.106000,S 2 	RSSI: 67
23-08-06.107000,[R]: 1 
23-08-06.107000,[R]: 50 
23-08-06.108000,S 5 	RSSI: 61
23-08-06.124000,[R]: 2 
23-08-06.125000,S 4 	RSSI: 46
23-08-06.126000,[R]: 3 
23-08-06.131000,[R]: 20 
23-08-06.131000,[R]: 1 
23-08-06.132000,[R]: 50 
23-08-06.132000,[R]: 2 
23-08-06.133000,[R]: 3 
23-08-06.133000,[R]: 4 
23-08-06.135000,[R]: 5 
23-08-06.136000,[R]: 6 
23-08-06.136000,[R]: 7 
23-08-06.137000,[R]: 8 
23-08-06.137000,[R]: 1 
23-08-06.138000,[R]: 50 
23-08-06.139000,[R]: 2 
23-08-06.139000,[R]: 3 
23-08-06.140000,[R]: 4 
23-08-06.140000,[R]: 5 
23-08-06.141000,[R]: 6 
23-08-06.142000,[R]: 7 
23-08-06.142000,[R]: 8 
23-08-06.143000,[R]: 1 
23-08-06.147000,[R]: 50 
23-08-06.147000,[R]: 2 
23-08-06.148000,[R]: 3 
23-08-06.148000,[R]: 4 
23-08-06.149000,[R]: 5 
23-08-06.150000,[R]: 6 
23-08-06.150000,[R]: 7 
23-08-06.152000,[R]: 8 
23-08-06.152000,[R]: 1 
23-08-06.153000,[R]: 50 
23-08-06.153000,[R]: 2 
23-08-06.154000,[R]: 3 
23-08-06.154000,S 8 	RSSI: 55
23-08-06.155000,[R]: 4 
23-08-06.168000,[R]: 5 
23-08-06.169000,[R]: 20 
23-08-06.170000,[R]: 1 
23-08-06.171000,[R]: 50 
23-08-06.174000,[R]: 2 
23-08-06.175000,[R]: 3 
23-08-06.176000,[R]: 4 
23-08-06.176000,S 6 	RSSI: 52
23-08-06.180000,[R]: 5 
23-08-06.194000,S 7 	RSSI: 46
23-08-06.195000,[R]: 6 
23-08-06.196000,S 4 	RSSI: 46
23-08-06.196000,[R]: 7 
23-08-06.197000,S 5 	RSSI: 60
23-08-06.198000,[R]: 8 
23-08-06.199000,S 3 	RSSI: 56
23-08-06.200000,[R]: 1 
23-08-06.200000,[R]: 50 
23-08-06.201000,[R]: 2 
23-08-06.201000,[R]: 3 
23-08-06.202000,[R]: 4 
23-08-06.202000,[R]: 5 
23-08-06.203000,[R]: 6 
23-08-06.206000,S 4 	RSSI: 46
23-08-06.207000,[R]: 7 
23-08-06.207000,[R]: 8 
23-08-06.220000,[R]: 1 
23-08-06.221000,[R]: 50 
23-08-06.221000,[R]: 2 
23-08-06.222000,[R]: 3 
23-08-06.222000,[R]: 20 
23-08-06.223000,[R]: 1 
23-08-06.223000,[R]: 50 
23-08-06.224000,[R]: 2 
23-08-06.225000,[R]: 3 
23-08-06.225000,[R]: 4 
23-08-06.229000,[R]: 5 
23-08-06.230000,S 5 	RSSI: 63
23-08-06.231000,[R]: 6 
23-08-06.232000,[R]: 7 
23-08-06.256000,[R]: 8 
23-08-06.256000,[R]: 1 
23-08-06.257000,[R]: 50 
23-08-06.257000,[R]: 2 
23-08-06.258000,[R]: 3 
23-08-06.258000,[R]: 4 
23-08-06.259000,[R]: 5 
23-08-06.259000,[R]: 6 
23-08-06.260000,[R]: 7 
23-08-06.260000,[R]: 8 
23-08-06.261000,[R]: 1 
23-08-06.262000,[R]: 50 
23-08-06.262000,[R]: 2 
23-08-06.263000,[R]: 3 
23-08-06.264000,[R]: 4 
23-08-06.264000,[R]: 5 
23-08-06.265000,[R]: 6 
23-08-06.265000,[R]: 7 
23-08-06.300000,[R]: 8 
23-08-06.301000,[R]: 1 
23-08-06.301000,[R]: 50 
23-08-06.302000,[R]: 2 
23-08-06.302000,[R]: 3 
23-08-06.303000,[R]: 4 
23-08-06.303000,[R]: 5 
23-08-06.304000,[R]: 20 
23-08-06.304000,[R]: 1 
23-08-06.305000,[R]: 50 
23-08-06.324000,[R]: 2 
23-08-06.324000,[R]: 3 
23-08-06.325000,[R]: 4 
23-08-06.325000,[R]: 5 
23-08-06.326000,[R]: 6 
23-08-06.328000,S 8 	RSSI: 53
23-08-06.332000,[R]: 7 
23-08-06.333000,[R]: 8 
23-08-06.335000,[R]: 1 
23-08-06.335000,[R]: 50 
23-08-06.336000,S 7 	RSSI: 46
23-08-06.336000,[R]: 2 
23-08-06.337000,[R]: 3 
23-08-06.338000,[R]: 4 
23-08-06.339000,S 6 	RSSI: 53
23-08-06.340000,[R]: 5 
23-08-06.341000,S 4 	RSSI: 46
23-08-06.342000,[R]: 6 
23-08-06.343000,S 5 	RSSI: 60
23-08-06.344000,[R]: 7 
23-08-06.347000,[R]: 8 
23-08-06.370000,[R]: 1 
23-08-06.370000,[R]: 50 
23-08-06.371000,[R]: 2 
23-08-06.371000,[R]: 3 
23-08-06.371000,[R]: 20 
23-08-06.372000,[R]: 1 
23-08-06.373000,[R]: 50 
23-08-06.373000,[R]: 2 
23-08-06.374000,[R]: 3 
23-08-06.375000,S 3 	RSSI: 57
23-08-06.376000,[R]: 4 
23-08-06.379000,S 4 	RSSI: 46
23-08-06.380000,[R]: 5 
23-08-06.380000,S 5 	RSSI: 60
23-08-06.381000,[R]: 6 
23-08-06.383000,[R]: 7 
23-08-06.384000,[R]: 8 
23-08-06.387000,[R]: 1 
23-08-06.387000,[R]: 50 
23-08-06.388000,[R]: 2 
23-08-06.389000,[R]: 3 
23-08-06.390000,S 3 	RSSI: 57
