14-30-08.758000,"ÿ""Scanner enabled\r\n""" 
14-30-28.029000,"""COUNT 1 0"
14-30-28.030000,[0] 0 53
14-30-28.031000,[1] 0 0
14-30-28.031000,""""
14-30-28.032000,"""type 4, info: sync"""
14-30-28.032000,"""Sensor: 1. RSSI: 60"""
14-30-28.033000,"""COUNT 1 0"
14-30-28.033000,[0] 0 53
14-30-28.043000,[1] 0 0
14-30-28.044000,""""
14-30-28.044000,"""type 4, info: sync"""
14-30-28.045000,"""Sensor: 2. RSSI: 69"""
14-30-28.046000,"""COUNT 0 1"
14-30-28.046000,[0] 0 0
14-30-28.050000,[1] 0 0
14-30-28.050000,""""
14-30-28.055000,"""type 4, info: sync"""
14-30-28.056000,"""Sensor: 1. RSSI: 60"""
14-30-28.056000,"""COUNT 1 0"
14-30-28.056000,[0] 0 0
14-30-28.057000,[1] 0 0
14-30-28.057000,""""
14-30-28.058000,"""type 4, info: sync"""
14-30-28.058000,"""Sensor: 2. RSSI: 69"""
14-30-28.059000,"""Sensor: 1. RSSI: 60"""
14-30-28.059000,"""COUNT 1 1"
14-30-28.060000,[0] 0 53
14-30-28.060000,[1] 0 0
14-30-28.061000,""""
14-30-28.061000,"""type 4, info: sync"""
14-30-28.062000,"""Sensor: 2. RSSI: 69"""
14-30-28.063000,"""COUNT 0 1"
14-30-28.063000,[0] 0 0
14-30-28.064000,[1] 0 0
14-30-28.068000,""""
14-30-28.069000,"""type 4, info: sync"""
14-30-28.069000,"""COUNT 0 0"
14-30-28.070000,[0] 0 0
14-30-28.071000,[1] 0 0
14-30-28.071000,""""
14-30-28.071000,"""type 4, info: sync"""
14-30-28.072000,"""Sensor: 1. RSSI: 60"""
14-30-28.072000,"""Sensor: 2. RSSI: 69"""
14-30-28.073000,"""COUNT 1 1"
14-30-28.073000,[0] 0 53
14-30-28.074000,[1] 53 0
14-30-28.074000,""""
14-30-28.075000,"""type 4, info: sync"""
14-30-28.075000,"""Sensor: 1. RSSI: 60"""
14-30-28.078000,"""COUNT 1 0"
14-30-28.079000,[0] 0 53
14-30-28.079000,[1] 0 0
14-30-28.080000,""""
14-30-28.080000,"""type 4, info: sync"""
14-30-28.081000,"""Sensor: 2. RSSI: 69"""
14-30-28.081000,"""COUNT 0 1"
14-30-28.082000,[0] 0 0
14-30-28.082000,[1] 0 0
14-30-28.082000,""""
14-30-28.083000,"""type 4, info: sync"""
14-30-28.083000,"""Sensor: 1. RSSI: 60"""
14-30-28.084000,"""Sensor: 2. RSSI: 69"""
14-30-28.086000,"""COUNT 1 1"
14-30-28.091000,[0] 0 0
14-30-28.092000,[1] 0 0
14-30-28.092000,""""
14-30-28.094000,"""type 4, info: sync"""
14-30-28.095000,"""Sensor: 1. RSSI: 60"""
14-30-28.095000,"""COUNT 1 0"
14-30-28.096000,[0] 0 53
14-30-28.096000,[1] 0 0
14-30-28.097000,""""
14-30-28.097000,"""type 4, info: sync"""
14-30-28.097000,"""Sensor: 1. RSSI: 60"""
14-30-28.098000,"""Sensor: 2. RSSI: 69"""
14-30-28.098000,"""COUNT 1 1"
14-30-28.099000,[0] 0 53
14-30-28.099000,[1] 53 0
14-30-28.109000,""""
14-30-28.110000,"""type 4, info: sync"""
14-30-28.113000,"""Sensor: 1. RSSI: 60"""
14-30-28.114000,"""COUNT 1 0"
14-30-28.114000,[0] 0 0
14-30-28.115000,[1] 0 0
14-30-28.115000,""""
14-30-28.115000,"""type 4, info: sync"""
14-30-28.116000,"""Sensor: 2. RSSI: 69"""
14-30-28.116000,"""COUNT 0 1"
14-30-28.117000,[0] 0 0
14-30-28.121000,[1] 0 0
14-30-28.121000,""""
14-30-28.121000,"""type 4, info: sync"""
14-30-28.122000,"""Sensor: 1. RSSI: 60"""
14-30-28.123000,"""Sensor: 2. RSSI: 69"""
14-30-28.123000,"""COUNT 1 1"
14-30-28.124000,[0] 0 0
14-30-28.124000,[1] 54 0
14-30-28.125000,""""
14-30-28.125000,"""type 4, info: sync"""
14-30-28.126000,"""Sensor: 1. RSSI: 60"""
14-30-28.126000,"""COUNT 1 0"
14-30-28.127000,[0] 0 0
14-30-28.134000,[1] 0 0
14-30-28.135000,""""
14-30-28.135000,"""type 4, info: sync"""
14-30-28.136000,"""Sensor: 1. RSSI: 60"""
14-30-28.136000,"""Sensor: 2. RSSI: 69"""
14-30-28.137000,"""COUNT 1 1"
14-30-28.138000,[0] 0 0
14-30-28.138000,[1] 0 0
14-30-28.143000,""""
14-30-28.143000,"""type 4, info: sync"""
14-30-28.143000,"""Sensor: 1. RSSI: 60"""
14-30-28.144000,"""COUNT 1 0"
14-30-28.144000,[0] 0 53
14-30-28.145000,[1] 0 0
14-30-28.145000,""""
14-30-28.146000,"""type 4, info: sync"""
14-30-28.146000,"""Sensor: 2. RSSI: 69"""
14-30-28.147000,"""COUNT 0 1"
14-30-28.147000,[0] 0 0
14-30-28.148000,[1] 0 0
14-30-28.148000,""""
14-30-28.149000,"""type 4, info: sync"""
14-30-28.150000,"""Sensor: 1. RSSI: 60"""
14-30-28.161000,"""Sensor: 2. RSSI: 69"""
14-30-28.162000,"""COUNT 1 1"
14-30-28.162000,[0] 0 0
14-30-28.162000,[1] 0 0
14-30-28.163000,""""
14-30-28.163000,"""type 4, info: sync"""
14-30-28.164000,"""Sensor: 1. RSSI: 60"""
14-30-28.165000,"""COUNT 1 0"
14-30-28.165000,[0] 0 53
14-30-28.166000,[1] 0 0
14-30-28.166000,""""
14-30-28.167000,"""type 4, info: sync"""
14-30-28.167000,"""Sensor: 1. RSSI: 60"""
14-30-28.168000,"""Sensor: 2. RSSI: 69"""
14-30-28.169000,"""COUNT 1 1"
14-30-28.169000,[0] 0 53
14-30-28.174000,[1] 53 0
14-30-28.174000,""""
14-30-28.175000,"""type 4, info: sync"""
14-30-28.175000,"""Sensor: 1. RSSI: 60"""
14-30-28.176000,"""COUNT 1 0"
14-30-28.177000,[0] 0 0
14-30-28.177000,[1] 0 0
14-30-28.177000,""""
14-30-28.178000,"""type 4, info: sync"""
14-30-28.178000,"""Sensor: 2. RSSI: 69"""
14-30-28.180000,"""COUNT 0 1"
14-30-28.190000,[0] 0 0
14-30-28.191000,[1] 0 0
14-30-28.191000,""""
14-30-28.192000,"""type 4, info: sync"""
14-30-28.192000,"""Sensor: 1. RSSI: 60"""
14-30-28.192000,"""Sensor: 2. RSSI: 69"""
14-30-28.193000,"""COUNT 1 1"
14-30-28.194000,[0] 0 0
14-30-28.194000,[1] 53 0
14-30-28.195000,""""
14-30-28.195000,"""type 4, info: sync"""
14-30-28.195000,"""Sensor: 1. RSSI: 60"""
14-30-28.196000,"""COUNT 1 0"
14-30-28.197000,[0] 0 0
14-30-28.197000,[1] 0 0
14-30-28.198000,""""
14-30-28.198000,"""type 4, info: sync"""
14-30-28.203000,"""Sensor: 1. RSSI: 60"""
14-30-28.203000,"""Sensor: 2. RSSI: 69"""
14-30-28.204000,"""COUNT 1 1"
14-30-28.205000,[0] 0 53
14-30-28.205000,[1] 53 0
14-30-28.206000,""""
14-30-28.207000,"""type 4, info: sync"""
14-30-28.207000,"""Sensor: 1. RSSI: 60"""
14-30-28.208000,"""COUNT 1 0"
14-30-28.208000,[0] 0 0
14-30-28.209000,[1] 0 0
14-30-28.209000,""""
14-30-28.213000,"""type 4, info: sync"""
14-30-28.214000,"""Sensor: 2. RSSI: 69"""
14-30-28.214000,"""COUNT 0 1"
14-30-28.215000,[0] 0 0
14-30-28.215000,[1] 0 0
14-30-28.216000,""""
14-30-28.216000,"""type 4, info: sync"""
14-30-28.217000,"""Sensor: 1. RSSI: 60"""
14-30-28.217000,"""Sensor: 2. RSSI: 69"""
14-30-28.218000,"""COUNT 1 1"
14-30-28.218000,[0] 0 0
14-30-28.219000,[1] 53 0
14-30-28.219000,""""
14-30-28.223000,"""type 4, info: sync"""
14-30-28.226000,"""Sensor: 1. RSSI: 60"""
14-30-28.227000,"""COUNT 1 0"
14-30-28.227000,[0] 0 0
14-30-28.228000,[1] 0 0
14-30-28.228000,""""
14-30-28.229000,"""type 4, info: sync"""
14-30-28.229000,"""Sensor: 1. RSSI: 60"""
14-30-28.230000,"""Sensor: 2. RSSI: 69"""
14-30-28.230000,"""COUNT 1 1"
14-30-28.231000,[0] 0 0
14-30-28.231000,[1] 0 0
14-30-28.232000,""""
14-30-28.232000,"""type 4, info: sync"""
14-30-28.235000,"""Sensor: 1. RSSI: 60"""
14-30-28.244000,"""COUNT 1 0"
14-30-28.244000,[0] 0 53
14-30-28.245000,[1] 0 0
14-30-28.245000,""""
14-30-28.246000,"""type 4, info: sync"""
14-30-28.246000,"""Sensor: 2. RSSI: 69"""
14-30-28.246000,"""COUNT 0 1"
14-30-28.247000,[0] 0 53
14-30-28.247000,[1] 0 0
14-30-28.248000,""""
14-30-28.248000,"""type 4, info: sync"""
14-30-28.249000,"""Sensor: 1. RSSI: 60"""
14-30-28.249000,"""Sensor: 2. RSSI: 69"""
14-30-28.253000,"""COUNT 1 1"
14-30-28.255000,[0] 0 0
14-30-28.258000,[1] 0 0
14-30-28.259000,""""
14-30-28.260000,"""type 4, info: sync"""
14-30-28.260000,"""COUNT 0 0"
14-30-28.261000,[0] 0 0
14-30-28.261000,[1] 0 0
14-30-28.262000,""""
14-30-28.262000,"""type 4, info: sync"""
14-30-28.263000,"""Sensor: 1. RSSI: 60"""
14-30-28.268000,"""Sensor: 2. RSSI: 69"""
14-30-28.270000,"""COUNT 1 1"
14-30-28.270000,[0] 0 53
14-30-28.271000,[1] 53 0
14-30-28.272000,""""
14-30-28.273000,"""type 4, info: sync"""
14-30-28.274000,"""Sensor: 1. RSSI: 60"""
14-30-28.276000,"""COUNT 1 0"
14-30-28.276000,[0] 0 0
14-30-28.277000,[1] 0 0
14-30-28.278000,""""
14-30-28.278000,"""type 4, info: sync"""
14-30-28.279000,"""Sensor: 2. RSSI: 69"""
14-30-28.284000,"""COUNT 0 1"
14-30-28.287000,[0] 0 0
14-30-28.287000,[1] 0 0
14-30-28.288000,""""
14-30-28.288000,"""type 4, info: sync"""
14-30-28.289000,"""Sensor: 1. RSSI: 60"""
14-30-28.289000,"""Sensor: 2. RSSI: 69"""
14-30-28.292000,"""COUNT 1 1"
14-30-28.293000,[0] 0 0
14-30-28.294000,[1] 53 0
14-30-28.296000,""""
14-30-28.297000,"""type 4, info: sync"""
14-30-28.297000,"""Sensor: 1. RSSI: 60"""
14-30-28.300000,"""COUNT 1 0"
14-30-28.300000,[0] 0 0
14-30-28.301000,[1] 0 0
14-30-28.301000,""""
14-30-28.302000,"""type 4, info: sync"""
14-30-28.303000,"""Sensor: 1. RSSI: 60"""
14-30-28.308000,"""COUNT 1 0"
14-30-28.309000,[0] 0 0
14-30-28.309000,[1] 0 0
14-30-28.309000,""""
14-30-28.310000,"""type 4, info: sync"""
14-30-28.314000,"""Sensor: 1. RSSI: 60"""
14-30-28.316000,"""COUNT 1 0"
14-30-28.321000,[0] 0 0
14-30-28.322000,[1] 0 0
14-30-28.323000,""""
14-30-28.323000,"""type 4, info: sync"""
14-30-28.324000,"""Sensor: 2. RSSI: 68"""
14-30-28.325000,"""COUNT 0 1"
14-30-28.325000,[0] 0 53
14-30-28.326000,[1] 0 0
14-30-28.330000,""""
14-30-28.331000,"""type 4, info: sync"""
14-30-28.351000,"""Sensor: 1. RSSI: 60"""
14-30-28.397000,"""Sensor: 2. RSSI: 68"""
14-30-28.401000,"""COUNT 1 1"
14-30-28.403000,[0] 0 0
14-30-28.406000,[1] 0 0
14-30-28.406000,""""
14-30-28.407000,"""type 4, info: sync"""
14-30-28.409000,"""Sensor: 1. RSSI: 60"""
14-30-28.410000,"""COUNT 1 0"
14-30-28.410000,[0] 0 53
14-30-28.411000,[1] 0 0
14-30-28.411000,""""
14-30-28.413000,"""type 4, info: sync"""
14-30-28.414000,"""Sensor: 1. RSSI: 60"""
14-30-28.414000,"""Sensor: 2. RSSI: 69"""
14-30-28.416000,"""COUNT 1 1"
14-30-28.417000,[0] 0 53
14-30-28.417000,[1] 53 0
14-30-28.418000,""""
14-30-28.420000,"""type 4, info: sync"""
14-30-28.420000,"""Sensor: 1. RSSI: 60"""
14-30-28.422000,"""COUNT 1 0"
14-30-28.423000,[0] 0 0
14-30-28.423000,[1] 0 0
14-30-28.423000,""""
14-30-28.424000,"""type 4, info: sync"""
14-30-28.424000,"""Sensor: 2. RSSI: 69"""
14-30-28.427000,"""COUNT 0 1"
14-30-28.428000,[0] 0 0
14-30-28.429000,[1] 0 0
14-30-28.432000,""""
14-30-28.432000,"""type 4, info: sync"""
14-30-28.433000,"""Sensor: 1. RSSI: 60"""
14-30-28.433000,"""Sensor: 2. RSSI: 69"""
14-30-28.434000,"""COUNT 1 1"
14-30-28.434000,[0] 0 0
14-30-28.435000,[1] 53 0
14-30-28.438000,""""
14-30-28.439000,"""type 4, info: sync"""
14-30-28.439000,"""Sensor: 1. RSSI: 60"""
14-30-28.439000,"""COUNT 1 0"
14-30-28.443000,[0] 0 0
14-30-28.443000,[1] 0 0
14-30-28.444000,""""
14-30-28.444000,"""type 4, info: sync"""
14-30-28.445000,"""Sensor: 1. RSSI: 60"""
14-30-28.445000,"""Sensor: 2. RSSI: 69"""
14-30-28.446000,"""COUNT 1 1"
14-30-28.446000,[0] 0 0
14-30-28.449000,[1] 0 0
14-30-28.449000,""""
14-30-28.451000,"""type 4, info: sync"""
14-30-28.453000,"""Sensor: 1. RSSI: 61"""
14-30-28.460000,"""COUNT 1 0"
14-30-28.462000,[0] 0 53
14-30-28.462000,[1] 0 0
14-30-28.465000,""""
14-30-28.465000,"""type 4, info: sync"""
14-30-28.466000,"""Sensor: 2. RSSI: 68"""
14-30-28.474000,"""COUNT 0 1"
14-30-28.474000,[0] 0 53
14-30-28.475000,[1] 0 0
14-30-28.476000,""""
14-30-28.476000,"""type 4, info: sync"""
14-30-28.477000,"""Sensor: 1. RSSI: 60"""
14-30-28.477000,"""Sensor: 2. RSSI: 68"""
14-30-28.479000,"""COUNT 1 1"
14-30-28.480000,[0] 0 0
14-30-28.480000,[1] 0 0
14-30-28.481000,""""
14-30-28.481000,"""type 4, info: sync"""
14-30-28.482000,"""Sensor: 1. RSSI: 60"""
14-30-28.482000,"""COUNT 1 0"
14-30-28.483000,[0] 0 53
14-30-28.483000,[1] 0 0
14-30-28.484000,""""
14-30-28.484000,"""type 4, info: sync"""
14-30-28.485000,"""Sensor: 2. RSSI: 69"""
14-30-28.486000,"""COUNT 0 1"
14-30-28.486000,[0] 0 0
14-30-28.487000,[1] 0 0
14-30-28.488000,""""
14-30-28.495000,"""type 4, info: sync"""
14-30-28.496000,"""Sensor: 1. RSSI: 60"""
14-30-28.496000,"""COUNT 1 0"
14-30-28.497000,[0] 0 53
14-30-28.497000,[1] 0 0
14-30-28.497000,""""
14-30-28.498000,"""type 4, info: sync"""
14-30-28.498000,"""Sensor: 2. RSSI: 69"""
14-30-28.499000,"""COUNT 0 1"
14-30-28.500000,[0] 0 0
14-30-28.500000,[1] 0 0
14-30-28.501000,""""
14-30-28.501000,"""type 4, info: sync"""
14-30-28.506000,"""Sensor: 1. RSSI: 60"""
14-30-28.507000,"""Sensor: 2. RSSI: 70"""
14-30-28.507000,"""COUNT 1 1"
14-30-28.508000,[0] 0 0
14-30-28.508000,[1] 0 0
14-30-28.508000,""""
14-30-28.509000,"""type 4, info: sync"""
14-30-28.509000,"""COUNT 0 0"
14-30-28.510000,[0] 0 0
14-30-28.510000,[1] 0 0
14-30-28.511000,""""
14-30-28.511000,"""type 4, info: sync"""
14-30-28.512000,"""Sensor: 1. RSSI: 60"""
14-30-28.513000,"""Sensor: 2. RSSI: 71"""
14-30-28.513000,"""COUNT 1 1"
14-30-28.516000,[0] 0 54
14-30-28.517000,[1] 53 0
14-30-28.517000,""""
14-30-28.518000,"""type 4, info: sync"""
14-30-28.519000,"""Sensor: 1. RSSI: 60"""
14-30-28.520000,"""COUNT 1 0"
14-30-28.520000,[0] 0 0
14-30-28.521000,[1] 0 0
14-30-28.522000,""""
14-30-28.522000,"""type 4, info: sync"""
14-30-28.522000,"""COUNT 0 0"
14-30-28.523000,[0] 0 0
14-30-28.523000,[1] 0 0
14-30-28.528000,""""
14-30-28.529000,"""type 4, info: sync"""
14-30-28.529000,"""Sensor: 1. RSSI: 60"""
14-30-28.530000,"""Sensor: 2. RSSI: 71"""
14-30-28.530000,"""COUNT 1 1"
14-30-28.530000,[0] 0 0
14-30-28.531000,[1] 0 0
14-30-28.531000,""""
14-30-28.534000,"""type 4, info: sync"""
14-30-28.535000,"""Sensor: 1. RSSI: 60"""
14-30-28.543000,"""COUNT 1 0"
14-30-28.544000,[0] 0 53
14-30-28.545000,[1] 0 0
14-30-28.545000,""""
14-30-28.546000,"""type 4, info: sync"""
14-30-28.546000,"""Sensor: 1. RSSI: 60"""
14-30-28.547000,"""Sensor: 2. RSSI: 72"""
14-30-28.547000,"""COUNT 1 1"
14-30-28.548000,[0] 0 53
14-30-28.548000,[1] 53 0
14-30-28.549000,""""
14-30-28.549000,"""type 4, info: sync"""
14-30-28.550000,"""Sensor: 1. RSSI: 60"""
14-30-28.550000,"""COUNT 1 0"
14-30-28.551000,[0] 0 0
14-30-28.557000,[1] 0 0
14-30-28.557000,""""
14-30-28.558000,"""type 4, info: sync"""
14-30-28.558000,"""Sensor: 2. RSSI: 72"""
14-30-28.559000,"""Sensor: 1. RSSI: 60"""
14-30-28.559000,"""COUNT 1 1"
14-30-28.560000,[0] 0 0
14-30-28.560000,[1] 53 0
14-30-28.561000,""""
14-30-28.561000,"""type 4, info: sync"""
14-30-28.562000,"""Sensor: 2. RSSI: 73"""
14-30-28.562000,"""COUNT 0 1"
14-30-28.562000,[0] 0 0
14-30-28.563000,[1] 53 0
14-30-28.563000,""""
14-30-28.564000,"""type 4, info: sync"""
14-30-28.564000,"""Sensor: 1. RSSI: 60"""
14-30-28.572000,"""COUNT 1 0"
14-30-28.573000,[0] 0 0
14-30-28.574000,[1] 0 0
14-30-28.574000,""""
14-30-28.575000,"""type 4, info: sync"""
14-30-28.576000,"""Sensor: 1. RSSI: 60"""
14-30-28.577000,"""COUNT 1 0"
14-30-28.577000,[0] 0 0
14-30-28.577000,[1] 0 0
14-30-28.578000,""""
14-30-28.578000,"""type 4, info: sync"""
14-30-28.579000,"""Sensor: 1. RSSI: 60"""
14-30-28.583000,"""Sensor: 2. RSSI: 73"""
14-30-28.584000,"""COUNT 1 1"
14-30-28.584000,[0] 0 0
14-30-28.585000,[1] 53 0
14-30-28.586000,""""
14-30-28.586000,"""type 4, info: sync"""
14-30-28.587000,"""Sensor: 1. RSSI: 60"""
14-30-28.589000,"""COUNT 1 0"
14-30-28.589000,[0] 0 53
14-30-28.590000,[1] 0 0
14-30-28.590000,""""
14-30-28.594000,"""type 4, info: sync"""
14-30-28.597000,"""Sensor: 2. RSSI: 73"""
14-30-28.598000,"""COUNT 0 1"
14-30-28.598000,[0] 0 53
14-30-28.599000,[1] 0 0
14-30-28.599000,""""
14-30-28.600000,"""type 4, info: sync"""
14-30-28.600000,"""Sensor: 1. RSSI: 60"""
14-30-28.601000,"""Sensor: 2. RSSI: 73"""
14-30-28.604000,"""COUNT 1 1"
14-30-28.605000,[0] 0 0
14-30-28.605000,[1] 0 0
14-30-28.606000,""""
14-30-28.607000,"""type 4, info: sync"""
14-30-28.607000,"""Sensor: 1. RSSI: 60"""
14-30-28.608000,"""COUNT 1 0"
14-30-28.608000,[0] 0 53
14-30-28.609000,[1] 0 0
14-30-28.609000,""""
14-30-28.609000,"""type 4, info: sync"""
14-30-28.610000,"""Sensor: 1. RSSI: 60"""
14-30-28.610000,"""Sensor: 2. RSSI: 74"""
14-30-28.610000,"""COUNT 1 1"
14-30-28.615000,[0] 0 53
14-30-28.616000,[1] 52 0
14-30-28.616000,""""
14-30-28.617000,"""type 4, info: sync"""
14-30-28.617000,"""Sensor: 1. RSSI: 60"""
14-30-28.618000,"""COUNT 1 0"
14-30-28.619000,[0] 0 0
14-30-28.620000,[1] 0 0
14-30-28.621000,""""
14-30-28.621000,"""type 4, info: sync"""
14-30-28.624000,"""COUNT 0 0"
14-30-28.625000,[0] 0 0
14-30-28.625000,[1] 0 0
14-30-28.625000,""""
14-30-28.626000,"""type 4, info: sync"""
14-30-28.626000,"""Sensor: 1. RSSI: 60"""
14-30-28.627000,"""Sensor: 2. RSSI: 76"""
14-30-28.628000,"""COUNT 1 1"
14-30-28.628000,[0] 0 0
14-30-28.629000,[1] 0 0
14-30-28.629000,""""
14-30-28.630000,"""type 4, info: sync"""
14-30-28.631000,"""Sensor: 1. RSSI: 60"""
14-30-28.631000,"""COUNT 1 0"
14-30-28.632000,[0] 0 53
14-30-28.632000,[1] 0 0
14-30-28.633000,""""
14-30-28.642000,"""type 4, info: sync"""
14-30-28.642000,"""Sensor: 1. RSSI: 60"""
14-30-28.643000,"""Sensor: 2. RSSI: 77"""
14-30-28.643000,"""COUNT 1 1"
14-30-28.644000,[0] 0 53
14-30-28.648000,[1] 52 0
14-30-28.648000,""""
14-30-28.648000,"""type 4, info: sync"""
14-30-28.651000,"""Sensor: 1. RSSI: 60"""
14-30-28.652000,"""COUNT 1 0"
14-30-28.653000,[0] 0 0
14-30-28.654000,[1] 0 0
14-30-28.654000,""""
14-30-28.655000,"""type 4, info: sync"""
14-30-28.656000,"""Sensor: 2. RSSI: 77"""
14-30-28.661000,"""COUNT 0 1"
14-30-28.662000,[0] 0 0
14-30-28.662000,[1] 0 0
14-30-28.663000,""""
14-30-28.664000,"""type 4, info: sync"""
14-30-28.664000,"""Sensor: 1. RSSI: 60"""
14-30-28.664000,"""COUNT 1 0"
14-30-28.665000,[0] 0 0
14-30-28.665000,[1] 0 0
14-30-28.666000,""""
14-30-28.666000,"""type 4, info: sync"""
14-30-28.667000,"""Sensor: 1. RSSI: 60"""
14-30-28.669000,"""COUNT 1 0"
14-30-28.672000,[0] 0 53
14-30-28.673000,[1] 0 0
14-30-28.673000,""""
14-30-28.674000,"""type 4, info: sync"""
14-30-28.675000,"""Sensor: 1. RSSI: 60"""
14-30-28.677000,"""COUNT 1 0"
14-30-28.683000,[0] 0 52
14-30-28.683000,[1] 0 0
14-30-28.684000,""""
14-30-28.684000,"""type 4, info: sync"""
14-30-28.687000,"""Sensor: 2. RSSI: 77"""
14-30-28.687000,"""COUNT 0 1"
14-30-28.691000,[0] 0 0
14-30-28.694000,[1] 0 0
14-30-28.695000,""""
14-30-28.696000,"""type 4, info: sync"""
14-30-28.696000,"""Sensor: 1. RSSI: 60"""
14-30-28.697000,"""Sensor: 2. RSSI: 76"""
14-30-28.697000,"""COUNT 1 1"
14-30-28.698000,[0] 0 0
14-30-28.698000,[1] 0 0
14-30-28.699000,""""
14-30-28.699000,"""type 4, info: sync"""
14-30-28.700000,"""Sensor: 1. RSSI: 60"""
14-30-28.701000,"""COUNT 1 0"
14-30-28.702000,[0] 0 52
14-30-28.705000,[1] 0 0
14-30-28.705000,""""
14-30-28.706000,"""type 4, info: sync"""
14-30-28.707000,"""Sensor: 1. RSSI: 60"""
14-30-28.709000,"""COUNT 1 0"
14-30-28.710000,[0] 0 0
14-30-28.715000,[1] 0 0
14-30-28.716000,""""
14-30-28.716000,"""type 4, info: sync"""
14-30-28.717000,"""Sensor: 1. RSSI: 60"""
14-30-28.718000,"""Sensor: 2. RSSI: 75"""
14-30-28.718000,"""COUNT 1 1"
14-30-28.719000,[0] 0 0
14-30-28.720000,[1] 0 0
14-30-28.731000,""""
14-30-28.732000,"""type 4, info: sync"""
14-30-28.733000,"""Sensor: 1. RSSI: 60"""
14-30-28.733000,"""COUNT 1 0"
14-30-28.733000,[0] 0 52
14-30-28.734000,[1] 0 0
14-30-28.735000,""""
14-30-28.736000,"""type 4, info: sync"""
14-30-28.736000,"""COUNT 0 0"
14-30-28.737000,[0] 0 0
14-30-28.737000,[1] 0 0
14-30-28.738000,""""
14-30-28.743000,"""type 4, info: sync"""
14-30-28.744000,"""Sensor: 1. RSSI: 60"""
14-30-28.744000,"""Sensor: 2. RSSI: 74"""
14-30-28.745000,"""COUNT 1 1"
14-30-28.745000,[0] 0 0
14-30-28.746000,[1] 0 0
14-30-28.747000,""""
14-30-28.747000,"""type 4, info: sync"""
14-30-28.748000,"""Sensor: 1. RSSI: 60"""
14-30-28.748000,"""COUNT 1 0"
14-30-28.749000,[0] 0 52
14-30-28.754000,[1] 0 0
14-30-28.756000,""""
14-30-28.756000,"""type 4, info: sync"""
14-30-28.757000,"""Sensor: 1. RSSI: 60"""
14-30-28.758000,"""Sensor: 2. RSSI: 74"""
14-30-28.759000,"""COUNT 1 1"
14-30-28.760000,[0] 0 52
14-30-28.760000,[1] 52 0
14-30-28.763000,""""
14-30-28.764000,"""type 4, info: sync"""
14-30-28.764000,"""Sensor: 1. RSSI: 60"""
14-30-28.765000,"""COUNT 1 0"
14-30-28.765000,[0] 0 0
14-30-28.766000,[1] 0 0
14-30-28.766000,""""
14-30-28.767000,"""type 4, info: sync"""
14-30-28.767000,"""Sensor: 2. RSSI: 73"""
14-30-28.771000,"""COUNT 0 1"
14-30-28.773000,[0] 0 0
14-30-28.777000,[1] 0 0
14-30-28.778000,""""
14-30-28.778000,"""type 4, info: sync"""
14-30-28.780000,"""Sensor: 1. RSSI: 60"""
14-30-28.780000,"""Sensor: 2. RSSI: 74"""
14-30-28.781000,"""COUNT 1 1"
14-30-28.785000,[0] 0 0
14-30-28.786000,[1] 51 0
14-30-28.786000,""""
14-30-28.787000,"""type 4, info: sync"""
14-30-28.789000,"""Sensor: 1. RSSI: 60"""
14-30-28.790000,"""COUNT 1 0"
14-30-28.791000,[0] 0 52
14-30-28.791000,[1] 0 0
14-30-28.792000,""""
14-30-28.792000,"""type 4, info: sync"""
14-30-28.795000,"""Sensor: 1. RSSI: 60"""
14-30-28.796000,"""Sensor: 2. RSSI: 74"""
14-30-28.797000,"""COUNT 1 1"
14-30-28.797000,[0] 0 52
14-30-28.799000,[1] 51 0
14-30-28.799000,""""
14-30-28.800000,"""type 4, info: sync"""
14-30-28.802000,"""Sensor: 1. RSSI: 60"""
14-30-28.803000,"""COUNT 1 0"
14-30-28.804000,[0] 0 0
14-30-28.809000,[1] 0 0
14-30-28.810000,""""
14-30-28.810000,"""type 4, info: sync"""
14-30-28.811000,"""Sensor: 2. RSSI: 74"""
14-30-28.811000,"""Sensor: 1. RSSI: 60"""
14-30-28.812000,"""COUNT 1 1"
14-30-28.812000,[0] 0 0
14-30-28.813000,[1] 51 0
14-30-28.814000,""""
14-30-28.814000,"""type 4, info: sync"""
14-30-28.819000,"""Sensor: 2. RSSI: 75"""
14-30-28.820000,"""COUNT 0 1"
14-30-28.821000,[0] 0 0
14-30-28.822000,[1] 51 0
14-30-28.822000,""""
14-30-28.823000,"""type 4, info: sync"""
