20-47-44.849000,"ÿ""Scanner enabled\r\n""" 
20-48-52.900000,[2] 0 0 0 75 71
20-48-52.901000,[3] 0 0 0 0 44
20-48-52.902000,""""
20-48-52.904000,"""Sensor: 2. RSSI: 63"""
20-48-52.906000,"""Sensor: 3. RSSI: 79"""
20-48-52.910000,"""Sensor: 4. RSSI: 58"""
20-48-52.914000,"""Sensor: 5. RSSI: 54"""
20-48-52.923000,"""COUNT 0 1 1 1 1"
20-48-52.925000,[0] 0 0 0 0 0
20-48-52.925000,[1] 0 0 0 0 0
20-48-52.927000,[2] 0 0 0 75 70
20-48-52.929000,[3] 0 0 0 0 44
20-48-52.930000,""""
20-48-52.930000,"""Sensor: 1. RSSI: 57"""
20-48-52.931000,"""Sensor: 2. RSSI: 62"""
20-48-52.931000,"""Sensor: 3. RSSI: 78"""
20-48-52.932000,"""Sensor: 4. RSSI: 57"""
20-48-52.939000,"""Sensor: 5. RSSI: 54"""
20-48-52.944000,"""Sensor: 1. RSSI: 57"""
20-48-52.950000,"""COUNT 2 1 1 1 1"
20-48-52.951000,[0] 0 0 0 0 0
20-48-52.951000,[1] 0 0 0 0 0
20-48-52.952000,[2] 73 0 0 75 70
20-48-52.953000,[3] 63 0 0 0 44
20-48-52.954000,""""
20-48-52.954000,"""Sensor: 3. RSSI: 78"""
20-48-52.956000,"""Sensor: 4. RSSI: 57"""
20-48-52.960000,"""Sensor: 5. RSSI: 55"""
20-48-52.964000,"""Sensor: 1. RSSI: 58"""
20-48-52.966000,"""Sensor: 2. RSSI: 62"""
20-48-52.968000,"""Sensor: 3. RSSI: 77"""
20-48-52.975000,"""COUNT 1 1 2 1 1"
20-48-52.976000,[0] 0 0 0 0 0
20-48-52.977000,[1] 0 0 0 0 0
20-48-52.977000,[2] 72 0 0 75 70
20-48-52.978000,[3] 0 0 0 0 0
20-48-52.980000,""""
20-48-52.981000,"""Sensor: 1. RSSI: 58"""
20-48-52.982000,"""Sensor: 2. RSSI: 62"""
20-48-52.982000,"""Sensor: 5. RSSI: 55"""
20-48-52.988000,"""Sensor: 3. RSSI: 77"""
20-48-52.993000,"""Sensor: 4. RSSI: 58"""
20-48-52.999000,"""COUNT 1 1 1 1 1"
20-48-53.000000,[0] 0 0 0 0 0
20-48-53.001000,[1] 46 0 0 0 0
20-48-53.001000,[2] 0 0 0 0 71
20-48-53.002000,[3] 0 0 0 0 44
20-48-53.003000,""""
20-48-53.004000,"""Sensor: 1. RSSI: 58"""
20-48-53.005000,"""Sensor: 5. RSSI: 55"""
20-48-53.007000,"""Sensor: 2. RSSI: 62"""
20-48-53.009000,"""Sensor: 3. RSSI: 77"""
20-48-53.013000,"""Sensor: 4. RSSI: 57"""
20-48-53.021000,"""Sensor: 1. RSSI: 58"""
20-48-53.026000,"""COUNT 2 1 1 1 1"
20-48-53.028000,[0] 0 0 0 0 0
20-48-53.029000,[1] 46 0 0 0 0
20-48-53.030000,[2] 0 0 0 75 70
20-48-53.031000,[3] 0 0 0 0 44
20-48-53.032000,""""
20-48-53.033000,"""Sensor: 5. RSSI: 55"""
20-48-53.033000,"""Sensor: 1. RSSI: 58"""
20-48-53.034000,"""Sensor: 2. RSSI: 62"""
20-48-53.035000,"""Sensor: 3. RSSI: 77"""
20-48-53.035000,"""Sensor: 4. RSSI: 57"""
20-48-53.043000,"""Sensor: 5. RSSI: 55"""
20-48-53.045000,"""Sensor: 1. RSSI: 58"""
20-48-53.050000,"""COUNT 2 1 1 1 2"
20-48-53.050000,[0] 0 0 0 0 0
20-48-53.051000,[1] 46 0 0 0 0
20-48-53.052000,[2] 0 0 0 74 71
20-48-53.053000,[3] 0 0 0 0 44
20-48-53.054000,""""
20-48-53.055000,"""Sensor: 2. RSSI: 62"""
20-48-53.057000,"""Sensor: 3. RSSI: 76"""
20-48-53.069000,"""Sensor: 2. RSSI: 62"""
20-48-53.074000,"""COUNT 0 2 1 0 0"
20-48-53.074000,[0] 0 0 0 0 0
20-48-53.081000,[1] 0 0 0 0 0
20-48-53.082000,[2] 0 0 0 75 71
20-48-53.082000,[3] 0 0 0 0 0
20-48-53.085000,""""
20-48-53.086000,"""Sensor: 3. RSSI: 76"""
20-48-53.087000,"""Sensor: 4. RSSI: 58"""
20-48-53.088000,"""Sensor: 2. RSSI: 62"""
20-48-53.099000,"""COUNT 0 1 1 1 0"
20-48-53.099000,[0] 0 0 0 0 0
20-48-53.101000,[1] 0 0 0 0 0
20-48-53.102000,[2] 74 0 0 0 0
20-48-53.103000,[3] 60 0 73 0 0
20-48-53.103000,""""
20-48-53.104000,"""Sensor: 1. RSSI: 58"""
20-48-53.107000,"""Sensor: 3. RSSI: 75"""
20-48-53.109000,"""Sensor: 2. RSSI: 62"""
20-48-53.111000,"""Sensor: 4. RSSI: 58"""
20-48-53.115000,"""Sensor: 5. RSSI: 55"""
20-48-53.124000,"""COUNT 1 1 1 1 1"
20-48-53.125000,[0] 0 0 0 0 0
20-48-53.126000,[1] 0 0 0 0 0
20-48-53.127000,[2] 74 0 0 75 0
20-48-53.128000,[3] 61 0 72 0 0
20-48-53.129000,""""
20-48-53.129000,"""Sensor: 1. RSSI: 58"""
20-48-53.131000,"""Sensor: 2. RSSI: 62"""
20-48-53.132000,"""Sensor: 3. RSSI: 75"""
20-48-53.135000,"""Sensor: 4. RSSI: 57"""
20-48-53.140000,"""Sensor: 5. RSSI: 55"""
20-48-53.150000,"""COUNT 1 1 1 1 1"
20-48-53.151000,[0] 0 0 0 0 0
20-48-53.152000,[1] 0 0 0 0 0
20-48-53.153000,[2] 74 0 0 0 71
20-48-53.154000,[3] 61 0 73 0 44
20-48-53.155000,""""
20-48-53.155000,"""Sensor: 1. RSSI: 58"""
20-48-53.156000,"""Sensor: 2. RSSI: 60"""
20-48-53.157000,"""Sensor: 3. RSSI: 75"""
20-48-53.158000,"""Sensor: 4. RSSI: 58"""
20-48-53.164000,"""Sensor: 5. RSSI: 54"""
20-48-53.169000,"""Sensor: 1. RSSI: 58"""
20-48-53.175000,"""COUNT 2 1 1 1 1"
20-48-53.178000,[0] 0 0 0 0 0
20-48-53.179000,[1] 0 0 0 0 0
20-48-53.179000,[2] 74 0 0 0 72
20-48-53.181000,[3] 63 0 72 0 44
20-48-53.182000,""""
20-48-53.182000,"""Sensor: 3. RSSI: 75"""
20-48-53.182000,"""Sensor: 4. RSSI: 61"""
20-48-53.185000,"""Sensor: 5. RSSI: 54"""
20-48-53.193000,"""Sensor: 3. RSSI: 75"""
20-48-53.198000,"""COUNT 0 0 2 1 1"
20-48-53.199000,[0] 0 0 0 0 0
20-48-53.200000,[1] 0 0 0 0 0
20-48-53.200000,[2] 0 0 0 0 72
20-48-53.201000,[3] 0 0 77 0 44
20-48-53.202000,""""
20-48-53.203000,"""Sensor: 4. RSSI: 61"""
20-48-53.204000,"""Sensor: 1. RSSI: 58"""
20-48-53.205000,"""Sensor: 2. RSSI: 61"""
20-48-53.206000,"""Sensor: 5. RSSI: 54"""
20-48-53.217000,"""Sensor: 4. RSSI: 61"""
20-48-53.224000,"""COUNT 1 1 0 2 1"
20-48-53.225000,[0] 0 0 0 0 0
20-48-53.225000,[1] 46 0 0 0 0
20-48-53.226000,[2] 0 0 0 0 0
20-48-53.227000,[3] 0 0 0 0 44
20-48-53.227000,""""
20-48-53.229000,"""Sensor: 1. RSSI: 58"""
20-48-53.229000,"""Sensor: 5. RSSI: 55"""
20-48-53.231000,"""Sensor: 2. RSSI: 60"""
20-48-53.234000,"""Sensor: 3. RSSI: 75"""
20-48-53.237000,"""Sensor: 4. RSSI: 60"""
20-48-53.245000,"""Sensor: 1. RSSI: 58"""
20-48-53.251000,"""COUNT 2 1 1 1 1"
20-48-53.252000,[0] 0 0 0 0 0
20-48-53.252000,[1] 46 0 0 0 0
20-48-53.253000,[2] 0 0 0 0 72
20-48-53.254000,[3] 0 0 75 0 44
20-48-53.255000,""""
20-48-53.255000,"""Sensor: 5. RSSI: 55"""
20-48-53.256000,"""Sensor: 1. RSSI: 58"""
20-48-53.258000,"""Sensor: 3. RSSI: 75"""
20-48-53.259000,"""Sensor: 4. RSSI: 60"""
20-48-53.266000,"""Sensor: 5. RSSI: 55"""
20-48-53.274000,"""COUNT 1 0 1 1 2"
20-48-53.274000,[0] 0 0 0 0 0
20-48-53.275000,[1] 0 0 0 0 0
20-48-53.277000,[2] 0 0 0 0 72
20-48-53.278000,[3] 0 0 75 0 44
20-48-53.279000,""""
20-48-53.279000,"""Sensor: 2. RSSI: 61"""
20-48-53.291000,"""Sensor: 1. RSSI: 58"""
20-48-53.294000,"""Sensor: 2. RSSI: 60"""
20-48-53.298000,"""COUNT 1 2 0 0 0"
20-48-53.298000,[0] 0 0 0 0 0
20-48-53.301000,[1] 0 0 0 0 0
20-48-53.302000,[2] 0 0 0 0 0
20-48-53.303000,[3] 0 0 0 0 0
20-48-53.303000,""""
20-48-53.303000,"""Sensor: 1. RSSI: 58"""
20-48-53.307000,"""Sensor: 4. RSSI: 58"""
20-48-53.313000,"""Sensor: 2. RSSI: 60"""
20-48-53.322000,"""COUNT 1 1 0 1 0"
20-48-53.323000,[0] 0 0 0 0 0
20-48-53.324000,[1] 0 0 0 0 0
20-48-53.326000,[2] 0 0 0 0 0
20-48-53.326000,[3] 59 0 0 0 0
20-48-53.327000,""""
20-48-53.327000,"""Sensor: 4. RSSI: 57"""
20-48-53.333000,"""Sensor: 2. RSSI: 60"""
20-48-53.342000,"""Sensor: 1. RSSI: 58"""
20-48-53.347000,"""COUNT 1 1 0 1 0"
20-48-53.349000,[0] 0 46 0 0 0
20-48-53.349000,[1] 0 0 0 0 0
20-48-53.350000,[2] 0 0 0 0 0
20-48-53.351000,[3] 0 0 0 0 0
20-48-53.351000,""""
20-48-53.354000,"""Sensor: 2. RSSI: 62"""
20-48-53.356000,"""Sensor: 3. RSSI: 76"""
20-48-53.360000,"""Sensor: 4. RSSI: 56"""
20-48-53.362000,"""Sensor: 1. RSSI: 58"""
20-48-53.364000,"""Sensor: 5. RSSI: 54"""
20-48-53.373000,"""COUNT 1 1 1 1 1"
20-48-53.375000,[0] 0 0 0 0 0
20-48-53.376000,[1] 46 0 0 0 0
20-48-53.377000,[2] 0 0 0 0 0
20-48-53.377000,[3] 0 0 64 0 0
20-48-53.378000,""""
20-48-53.378000,"""Sensor: 2. RSSI: 62"""
20-48-53.379000,"""Sensor: 3. RSSI: 77"""
20-48-53.381000,"""Sensor: 4. RSSI: 55"""
20-48-53.383000,"""Sensor: 1. RSSI: 58"""
20-48-53.389000,"""Sensor: 5. RSSI: 54"""
20-48-53.399000,"""COUNT 1 1 1 1 1"
20-48-53.400000,[0] 0 0 0 0 0
20-48-53.400000,[1] 0 0 0 0 0
20-48-53.401000,[2] 0 0 0 0 71
20-48-53.402000,[3] 0 0 62 0 44
20-48-53.405000,""""
20-48-53.405000,"""Sensor: 3. RSSI: 77"""
20-48-53.406000,"""Sensor: 4. RSSI: 55"""
20-48-53.407000,"""Sensor: 1. RSSI: 58"""
20-48-53.410000,"""Sensor: 5. RSSI: 55"""
20-48-53.417000,"""Sensor: 2. RSSI: 60"""
20-48-53.419000,"""Sensor: 3. RSSI: 77"""
20-48-53.425000,"""COUNT 1 1 2 1 1"
20-48-53.425000,[0] 0 0 0 0 0
20-48-53.426000,[1] 46 0 0 0 0
20-48-53.427000,[2] 0 0 0 0 71
20-48-53.429000,[3] 0 0 62 0 44
20-48-53.429000,""""
20-48-53.430000,"""Sensor: 4. RSSI: 55"""
20-48-53.431000,"""Sensor: 1. RSSI: 57"""
20-48-53.432000,"""Sensor: 2. RSSI: 61"""
20-48-53.433000,"""Sensor: 5. RSSI: 55"""
20-48-53.438000,"""Sensor: 3. RSSI: 77"""
20-48-53.443000,"""Sensor: 4. RSSI: 57"""
20-48-53.450000,"""COUNT 1 1 1 2 1"
20-48-53.451000,[0] 0 0 0 62 0
20-48-53.452000,[1] 46 0 0 0 0
20-48-53.452000,[2] 0 0 0 0 71
20-48-53.455000,[3] 0 0 64 0 44
20-48-53.456000,""""
20-48-53.457000,"""Sensor: 1. RSSI: 58"""
20-48-53.458000,"""Sensor: 5. RSSI: 55"""
20-48-53.459000,"""Sensor: 2. RSSI: 61"""
20-48-53.460000,"""Sensor: 3. RSSI: 78"""
20-48-53.463000,"""Sensor: 4. RSSI: 59"""
20-48-53.475000,"""COUNT 1 1 1 1 1"
20-48-53.476000,[0] 0 0 0 0 0
20-48-53.477000,[1] 0 0 0 0 0
20-48-53.478000,[2] 0 0 0 0 71
20-48-53.479000,[3] 62 0 69 0 44
20-48-53.479000,""""
20-48-53.481000,"""Sensor: 5. RSSI: 55"""
20-48-53.481000,"""Sensor: 2. RSSI: 61"""
20-48-53.484000,"""Sensor: 3. RSSI: 78"""
20-48-53.485000,"""Sensor: 4. RSSI: 60"""
20-48-53.487000,"""Sensor: 1. RSSI: 57"""
20-48-53.492000,"""Sensor: 5. RSSI: 55"""
20-48-53.500000,"""COUNT 1 1 1 1 2"
20-48-53.501000,[0] 0 0 0 0 0
20-48-53.503000,[1] 0 0 0 0 0
20-48-53.503000,[2] 72 0 0 0 71
20-48-53.504000,[3] 64 0 68 0 44
20-48-53.504000,""""
20-48-53.505000,"""Sensor: 2. RSSI: 60"""
20-48-53.506000,"""Sensor: 3. RSSI: 77"""
20-48-53.509000,"""Sensor: 1. RSSI: 57"""
20-48-53.522000,"""Sensor: 2. RSSI: 60"""
20-48-53.553000,"""COUNT 1 2 1 0 0"
20-48-53.554000,[0] 0 0 0 0 0
20-48-53.555000,[1] 0 0 0 0 0
20-48-53.555000,[2] 0 0 0 0 0
20-48-53.556000,[3] 0 0 0 0 0
20-48-53.556000,""""
20-48-53.556000,"""Sensor: 1. RSSI: 57"""
20-48-53.557000,"""Sensor: 4. RSSI: 56"""
20-48-53.557000,"""Sensor: 2. RSSI: 61"""
20-48-53.558000,"""Sensor: 5. RSSI: 55"""
20-48-53.558000,"""COUNT 1 1 0 1 1"
20-48-53.559000,[0] 0 47 0 0 0
20-48-53.559000,[1] 46 0 0 0 0
20-48-53.560000,[2] 0 0 0 0 0
20-48-53.560000,[3] 0 0 0 0 0
20-48-53.563000,""""
20-48-53.564000,"""Sensor: 1. RSSI: 57"""
20-48-53.565000,"""Sensor: 3. RSSI: 77"""
20-48-53.565000,"""Sensor: 2. RSSI: 61"""
20-48-53.566000,"""Sensor: 4. RSSI: 58"""
20-48-53.566000,"""Sensor: 5. RSSI: 55"""
20-48-53.573000,"""COUNT 1 1 1 1 1"
20-48-53.574000,[0] 0 0 0 0 0
20-48-53.575000,[1] 46 0 0 0 0
20-48-53.576000,[2] 0 0 0 0 0
20-48-53.577000,[3] 0 0 81 0 44
20-48-53.578000,""""
20-48-53.578000,"""Sensor: 2. RSSI: 60"""
20-48-53.582000,"""Sensor: 3. RSSI: 76"""
20-48-53.584000,"""Sensor: 4. RSSI: 56"""
20-48-53.589000,"""Sensor: 5. RSSI: 55"""
20-48-53.593000,"""Sensor: 1. RSSI: 58"""
20-48-53.600000,"""COUNT 1 1 1 1 1"
20-48-53.600000,[0] 0 0 0 58 57
20-48-53.602000,[1] 46 0 0 0 0
20-48-53.603000,[2] 0 0 0 0 0
20-48-53.603000,[3] 0 0 73 0 44
20-48-53.604000,""""
20-48-53.604000,"""Sensor: 2. RSSI: 60"""
20-48-53.605000,"""Sensor: 4. RSSI: 55"""
20-48-53.609000,"""Sensor: 5. RSSI: 55"""
20-48-53.613000,"""Sensor: 1. RSSI: 58"""
20-48-53.623000,"""COUNT 1 1 0 1 1"
20-48-53.624000,[0] 0 0 0 0 0
20-48-53.624000,[1] 0 0 0 0 0
20-48-53.625000,[2] 0 0 0 0 0
20-48-53.627000,[3] 59 0 0 0 44
20-48-53.628000,""""
20-48-53.629000,"""Sensor: 4. RSSI: 55"""
20-48-53.630000,"""Sensor: 5. RSSI: 55"""
20-48-53.635000,"""Sensor: 1. RSSI: 58"""
20-48-53.640000,"""Sensor: 2. RSSI: 61"""
20-48-53.649000,"""COUNT 1 1 0 1 1"
20-48-53.649000,[0] 0 0 0 0 0
20-48-53.650000,[1] 0 0 0 0 0
20-48-53.652000,[2] 0 0 0 0 0
20-48-53.652000,[3] 61 0 0 0 44
20-48-53.653000,""""
20-48-53.654000,"""Sensor: 4. RSSI: 56"""
20-48-53.655000,"""Sensor: 5. RSSI: 55"""
20-48-53.656000,"""Sensor: 2. RSSI: 61"""
20-48-53.657000,"""Sensor: 1. RSSI: 58"""
20-48-53.667000,"""Sensor: 4. RSSI: 57"""
20-48-53.673000,"""COUNT 1 1 0 2 1"
20-48-53.674000,[0] 0 0 0 0 0
20-48-53.675000,[1] 0 0 0 0 0
20-48-53.676000,[2] 0 0 0 0 0
20-48-53.677000,[3] 62 0 0 0 45
20-48-53.677000,""""
20-48-53.678000,"""Sensor: 5. RSSI: 55"""
20-48-53.681000,"""Sensor: 1. RSSI: 58"""
20-48-53.681000,"""Sensor: 2. RSSI: 61"""
20-48-53.688000,"""Sensor: 4. RSSI: 59"""
20-48-53.692000,"""Sensor: 5. RSSI: 55"""
20-48-53.699000,"""COUNT 1 1 0 1 2"
20-48-53.700000,[0] 0 0 0 0 0
20-48-53.700000,[1] 0 0 0 0 0
20-48-53.701000,[2] 0 0 0 0 0
20-48-53.701000,[3] 60 0 0 0 46
20-48-53.702000,""""
20-48-53.703000,"""Sensor: 2. RSSI: 60"""
20-48-53.708000,"""Sensor: 4. RSSI: 60"""
20-48-53.712000,"""Sensor: 5. RSSI: 55"""
20-48-53.719000,"""Sensor: 1. RSSI: 58"""
20-48-53.725000,"""COUNT 1 1 0 1 1"
20-48-53.725000,[0] 0 0 0 0 0
20-48-53.726000,[1] 47 0 0 0 0
20-48-53.726000,[2] 0 0 0 0 0
20-48-53.727000,[3] 0 0 0 0 47
20-48-53.729000,""""
20-48-53.730000,"""Sensor: 2. RSSI: 61"""
20-48-53.731000,"""Sensor: 3. RSSI: 79"""
20-48-53.733000,"""Sensor: 5. RSSI: 55"""
20-48-53.737000,"""Sensor: 4. RSSI: 60"""
20-48-53.740000,"""Sensor: 1. RSSI: 58"""
20-48-53.743000,"""Sensor: 2. RSSI: 60"""
20-48-53.749000,"""COUNT 1 2 1 1 1"
20-48-53.750000,[0] 0 0 0 57 0
20-48-53.750000,[1] 0 0 0 0 0
20-48-53.751000,[2] 0 0 0 0 0
20-48-53.752000,[3] 0 0 73 0 51
20-48-53.752000,""""
20-48-53.753000,"""Sensor: 1. RSSI: 58"""
20-48-53.757000,"""Sensor: 3. RSSI: 78"""
20-48-53.761000,"""Sensor: 4. RSSI: 59"""
20-48-53.763000,"""Sensor: 2. RSSI: 59"""
20-48-53.765000,"""Sensor: 5. RSSI: 55"""
20-48-53.774000,"""COUNT 1 1 1 1 1"
20-48-53.774000,[0] 0 0 0 0 0
20-48-53.775000,[1] 0 0 0 0 0
20-48-53.776000,[2] 0 0 0 0 0
20-48-53.777000,[3] 58 0 76 0 0
20-48-53.777000,""""
20-48-53.778000,"""Sensor: 1. RSSI: 58"""
20-48-53.784000,"""Sensor: 2. RSSI: 60"""
20-48-53.785000,"""Sensor: 4. RSSI: 60"""
20-48-53.790000,"""Sensor: 5. RSSI: 55"""
20-48-53.799000,"""COUNT 1 1 0 1 1"
20-48-53.800000,[0] 0 0 0 0 0
20-48-53.800000,[1] 0 0 0 0 0
20-48-53.801000,[2] 0 0 0 0 0
20-48-53.802000,[3] 62 0 0 0 52
20-48-53.802000,""""
20-48-53.803000,"""Sensor: 1. RSSI: 57"""
20-48-53.804000,"""Sensor: 2. RSSI: 60"""
20-48-53.806000,"""Sensor: 3. RSSI: 78"""
20-48-53.810000,"""Sensor: 4. RSSI: 65"""
20-48-53.814000,"""Sensor: 5. RSSI: 55"""
20-48-53.819000,"""Sensor: 1. RSSI: 57"""
20-48-53.825000,"""COUNT 2 1 1 1 1"
20-48-53.826000,[0] 0 0 0 0 0
20-48-53.826000,[1] 0 0 0 0 0
20-48-53.828000,[2] 73 0 0 0 0
20-48-53.829000,[3] 62 0 83 0 54
20-48-53.831000,""""
20-48-53.831000,"""Sensor: 1. RSSI: 57"""
20-48-53.833000,"""Sensor: 2. RSSI: 61"""
20-48-53.833000,"""Sensor: 4. RSSI: 65"""
20-48-53.834000,"""Sensor: 3. RSSI: 79"""
20-48-53.835000,"""Sensor: 5. RSSI: 55"""
20-48-53.850000,"""COUNT 1 1 1 1 1"
20-48-53.851000,[0] 0 0 0 0 0
20-48-53.851000,[1] 0 0 0 0 0
20-48-53.852000,[2] 73 0 0 0 0
20-48-53.853000,[3] 60 0 0 0 56
20-48-53.853000,""""
20-48-53.854000,"""Sensor: 4. RSSI: 65"""
20-48-53.855000,"""Sensor: 3. RSSI: 78"""
20-48-53.856000,"""Sensor: 5. RSSI: 55"""
20-48-53.874000,"""COUNT 0 0 1 1 1"
20-48-53.875000,[0] 0 0 0 0 0
20-48-53.875000,[1] 0 0 0 0 0
20-48-53.876000,[2] 0 0 0 0 0
20-48-53.877000,[3] 0 0 68 0 58
20-48-53.877000,""""
20-48-53.878000,"""Sensor: 4. RSSI: 66"""
20-48-53.879000,"""Sensor: 3. RSSI: 78"""
20-48-53.881000,"""Sensor: 1. RSSI: 57"""
20-48-53.882000,"""Sensor: 5. RSSI: 55"""
20-48-53.884000,"""Sensor: 2. RSSI: 62"""
20-48-53.892000,"""Sensor: 4. RSSI: 66"""
20-48-53.894000,"""Sensor: 3. RSSI: 77"""
20-48-53.899000,"""COUNT 1 1 2 2 1"
20-48-53.900000,[0] 0 0 0 0 0
20-48-53.901000,[1] 46 0 0 0 0
20-48-53.903000,[2] 0 0 0 0 0
20-48-53.904000,[3] 0 0 0 0 61
20-48-53.904000,""""
20-48-53.905000,"""Sensor: 2. RSSI: 60"""
20-48-53.912000,"""Sensor: 4. RSSI: 64"""
20-48-53.914000,"""Sensor: 3. RSSI: 77"""
20-48-53.918000,"""Sensor: 5. RSSI: 55"""
20-48-53.924000,"""COUNT 0 1 1 1 1"
20-48-53.925000,[0] 0 0 0 0 0
20-48-53.925000,[1] 0 0 0 0 0
20-48-53.926000,[2] 0 0 0 0 0
20-48-53.927000,[3] 0 0 72 0 0
20-48-53.928000,""""
20-48-53.928000,"""Sensor: 2. RSSI: 59"""
20-48-53.933000,"""Sensor: 4. RSSI: 67"""
20-48-53.934000,"""Sensor: 3. RSSI: 77"""
20-48-53.938000,"""Sensor: 5. RSSI: 55"""
20-48-53.949000,"""COUNT 0 1 1 1 1"
20-48-53.949000,[0] 0 0 0 0 0
20-48-53.951000,[1] 0 0 0 0 0
20-48-53.952000,[2] 74 0 0 0 0
20-48-53.952000,[3] 0 0 82 0 0
20-48-53.953000,""""
20-48-53.954000,"""Sensor: 2. RSSI: 60"""
20-48-53.954000,"""Sensor: 3. RSSI: 77"""
20-48-53.957000,"""Sensor: 5. RSSI: 55"""
20-48-53.958000,"""Sensor: 1. RSSI: 57"""
20-48-53.961000,"""Sensor: 4. RSSI: 72"""
20-48-53.968000,"""Sensor: 2. RSSI: 62"""
20-48-53.974000,"""COUNT 1 2 1 1 1"
20-48-53.974000,[0] 0 0 0 0 0
20-48-53.975000,[1] 0 0 0 0 0
20-48-53.976000,[2] 74 0 0 0 0
20-48-53.977000,[3] 66 0 71 0 59
20-48-53.977000,""""
20-48-53.979000,"""Sensor: 1. RSSI: 57"""
20-48-53.982000,"""Sensor: 3. RSSI: 77"""
20-48-53.985000,"""Sensor: 4. RSSI: 66"""
20-48-53.987000,"""Sensor: 2. RSSI: 62"""
20-48-53.989000,"""Sensor: 5. RSSI: 55"""
20-48-53.999000,"""COUNT 1 1 1 1 1"
20-48-53.999000,[0] 0 47 0 0 0
20-48-54.000000,[1] 46 0 0 0 0
20-48-54.001000,[2] 74 0 0 0 0
20-48-54.002000,[3] 0 0 69 0 0
20-48-54.003000,""""
20-48-54.005000,"""Sensor: 1. RSSI: 57"""
20-48-54.006000,"""Sensor: 3. RSSI: 77"""
20-48-54.008000,"""Sensor: 2. RSSI: 62"""
20-48-54.010000,"""Sensor: 4. RSSI: 65"""
20-48-54.014000,"""Sensor: 5. RSSI: 55"""
20-48-54.024000,"""COUNT 1 1 1 1 1"
20-48-54.025000,[0] 0 0 0 0 0
20-48-54.026000,[1] 47 0 0 0 0
20-48-54.027000,[2] 0 0 0 0 0
20-48-54.027000,[3] 0 0 71 0 60
20-48-54.028000,""""
20-48-54.029000,"""Sensor: 1. RSSI: 58"""
20-48-54.030000,"""Sensor: 2. RSSI: 62"""
20-48-54.031000,"""Sensor: 4. RSSI: 65"""
20-48-54.032000,"""Sensor: 3. RSSI: 77"""
20-48-54.039000,"""Sensor: 5. RSSI: 55"""
20-48-54.044000,"""Sensor: 1. RSSI: 58"""
20-48-54.050000,"""COUNT 2 1 1 1 1"
20-48-54.050000,[0] 0 0 73 0 0
20-48-54.051000,[1] 0 0 0 0 0
20-48-54.052000,[2] 0 0 0 0 0
20-48-54.054000,[3] 68 0 0 0 61
20-48-54.055000,""""
20-48-54.055000,"""Sensor: 1. RSSI: 58"""
20-48-54.056000,"""Sensor: 2. RSSI: 61"""
20-48-54.057000,"""Sensor: 4. RSSI: 67"""
20-48-54.058000,"""Sensor: 3. RSSI: 76"""
20-48-54.060000,"""Sensor: 5. RSSI: 55"""
20-48-54.069000,"""Sensor: 1. RSSI: 58"""
20-48-54.075000,"""COUNT 2 1 1 1 1"
20-48-54.075000,[0] 0 0 0 0 0
20-48-54.076000,[1] 0 0 0 0 0
20-48-54.076000,[2] 75 0 0 0 0
20-48-54.077000,[3] 0 0 72 0 60
20-48-54.078000,""""
20-48-54.079000,"""Sensor: 4. RSSI: 72"""
20-48-54.080000,"""Sensor: 3. RSSI: 76"""
20-48-54.081000,"""Sensor: 5. RSSI: 55"""
20-48-54.092000,"""Sensor: 4. RSSI: 70"""
20-48-54.098000,"""COUNT 0 0 1 2 1"
20-48-54.099000,[0] 0 0 0 0 0
20-48-54.100000,[1] 0 0 0 0 0
20-48-54.100000,[2] 0 0 0 0 0
20-48-54.102000,[3] 0 0 71 0 59
20-48-54.102000,""""
20-48-54.103000,"""Sensor: 5. RSSI: 55"""
20-48-54.104000,"""Sensor: 2. RSSI: 60"""
20-48-54.112000,"""Sensor: 4. RSSI: 67"""
20-48-54.118000,"""Sensor: 3. RSSI: 77"""
20-48-54.123000,"""COUNT 0 1 1 1 1"
20-48-54.123000,[0] 0 0 0 0 0
20-48-54.124000,[1] 0 0 0 0 0
20-48-54.125000,[2] 0 0 0 0 0
20-48-54.126000,[3] 0 0 0 0 61
20-48-54.126000,""""
20-48-54.127000,"""Sensor: 5. RSSI: 55"""
20-48-54.129000,"""Sensor: 2. RSSI: 60"""
20-48-54.134000,"""Sensor: 4. RSSI: 66"""
20-48-54.135000,"""Sensor: 1. RSSI: 58"""
20-48-54.139000,"""Sensor: 3. RSSI: 77"""
20-48-54.141000,"""Sensor: 5. RSSI: 55"""
20-48-54.150000,"""COUNT 1 1 1 1 2"
20-48-54.151000,[0] 0 0 73 0 0
20-48-54.151000,[1] 0 0 0 0 0
20-48-54.152000,[2] 73 0 0 0 0
20-48-54.153000,[3] 0 0 68 0 66
20-48-54.153000,""""
20-48-54.155000,"""Sensor: 2. RSSI: 60"""
20-48-54.157000,"""Sensor: 4. RSSI: 69"""
20-48-54.158000,"""Sensor: 1. RSSI: 57"""
20-48-54.158000,"""Sensor: 3. RSSI: 77"""
20-48-54.162000,"""Sensor: 5. RSSI: 55"""
20-48-54.176000,"""COUNT 1 1 1 1 1"
20-48-54.177000,[0] 0 47 0 0 0
20-48-54.178000,[1] 46 0 0 0 0
20-48-54.178000,[2] 0 0 0 0 0
20-48-54.179000,[3] 60 0 70 0 69
20-48-54.179000,""""
