23-03-06.055000,"""Scanner enabled\r\n""" 
23-07-31.296000,C 2 1 1 1 0 1 1 1
23-07-31.297000, 0 0 0 0 0 53 49 0
23-07-31.297000, 62 0 0 0 0 44 44 0
23-07-31.298000, 57 44 0 0 0 0 0 0
23-07-31.298000, 0 0 0 0 0 0 0 0
23-07-31.299000, 0 0 0 0 0 0 0 0
23-07-31.301000, 0 0 0 44 0 0 47 0
23-07-31.302000," 0 0 ""2 44"""
23-07-31.303000,"4 45"""
23-07-31.303000,"3 46"""
23-07-31.304000,"7 48"""
23-07-31.308000,"6 51"""
23-07-31.309000,"5 51"""
23-07-31.310000,"1 60"""
23-07-31.310000,"8 53"""
23-07-31.311000,"2 44"""
23-07-31.312000,"4 45"""
23-07-31.312000,C 1 2 1 2 1 1 1 1
23-07-31.313000, 0 0 0 50 0 53 46 0
23-07-31.314000, 62 0 0 44 0 44 44 0
23-07-31.314000, 0 0 0 0 0 0 0 0
23-07-31.315000, 0 0 44 0 44 0 0 0
23-07-31.315000, 0 0 0 0 0 0 0 53
23-07-31.316000, 0 0 0 0 0 0 47 0
23-07-31.320000," 0 ""7 48"""
23-07-31.320000,"6 52"""
23-07-31.323000,"3 46"""
23-07-31.324000,"5 51"""
23-07-31.324000,"1 60"""
23-07-31.325000,"8 53"""
23-07-31.325000,"2 44"""
23-07-31.326000,C 1 1 1 0 1 1 1 1
23-07-31.326000, 0 0 0 50 0 0 47 0
23-07-31.327000, 62 0 0 44 0 0 44 0
23-07-31.327000, 0 0 0 0 44 0 0 51
23-07-31.328000, 0 0 0 0 0 0 0 0
23-07-31.328000, 0 0 0 0 0 0 0 53
23-07-31.328000, 0 0 0 0 0 0 0 0
23-07-31.338000," 0 0 0""1 60"""
23-07-31.339000,"3 46"""
23-07-31.339000,"2 44"""
23-07-31.340000,"5 51"""
23-07-31.340000,"4 45"""
23-07-31.341000,"8 53"""
23-07-31.341000,"6 52"""
23-07-31.341000,"1 60"""
23-07-31.342000,C 2 1 1 1 1 1 0 1
23-07-31.342000, 0 61 57 0 59 0 0 0
23-07-31.343000, 61 0 0 0 44 0 0 0
23-07-31.343000, 0 0 0 0 0 0 0 0
23-07-31.344000, 0 0 0 0 0 0 0 0
23-07-31.344000, 0 0 0 0 0 0 0 52
23-07-31.345000, 53 44 0 44 0 0 47 0
23-07-31.357000," 0 0""2 44"""
23-07-31.357000,"5 51"""
23-07-31.360000,"4 45"""
23-07-31.360000,"6 52"""
23-07-31.361000,"7 48"""
23-07-31.362000,"8 53"""
23-07-31.362000,"2 44"""
23-07-31.369000,"5 51"""
23-07-31.370000,C 0 2 0 1 2 1 1 1
23-07-31.371000, 0 0 0 0 0 0 0 0
23-07-31.371000, 0 0 0 0 44 0 0 47
23-07-31.372000, 0 0 0 0 0 0 0 0
23-07-31.376000, 0 0 0 0 44 0 0 0
23-07-31.377000, 0 44 0 0 0 0 0 51
23-07-31.377000, 0 0 0 44 0 0 0 0
23-07-31.378000," 47 0 0 ""4 45"""
23-07-31.378000,"1 60"""
23-07-31.379000,"2 44"""
23-07-31.379000,"6 52"""
23-07-31.380000,"5 51"""
23-07-31.380000,"7 48"""
23-07-31.381000,"3 46"""
23-07-31.381000,"4 45"""
23-07-31.382000,"1 60"""
23-07-31.382000,C 2 1 1 2 1 1 1 0
23-07-31.383000, 0 0 0 51 0 52 47 0
23-07-31.384000, 62 0 0 44 0 44 44 0
23-07-31.384000, 57 44 0 0 44 0 0 51
23-07-31.390000, 0 0 44 0 44 0 0 0
23-07-31.390000, 58 44 0 0 0 0 0 0
23-07-31.391000," 0 0 0 44 0 0 47 0""2 44"""
23-07-31.391000,"6 52"""
23-07-31.392000,"3 46"""
23-07-31.392000,"7 48"""
23-07-31.395000,"5 51"""
23-07-31.395000,"8 53"""
23-07-31.396000,"4 45"""
23-07-31.396000,"1 60"""
23-07-31.397000,"2 44"""
23-07-31.397000,C 1 2 1 1 1 1 1 1
23-07-31.398000, 0 0 0 50 0 0 47 0
23-07-31.401000, 62 0 0 44 0 44 44 0
23-07-31.402000, 0 0 0 0 0 0 0 51
23-07-31.402000, 0 0 44 0 44 0 0 0
23-07-31.403000, 0 0 0 0 0 0 0 0
23-07-31.403000, 53 44 0 44 0 0 47 0
23-07-31.404000," ""6 52"""
23-07-31.404000,"3 46"""
23-07-31.405000,"5 51"""
23-07-31.405000,"4 45"""
23-07-31.406000,"8 53"""
23-07-31.406000,"1 60"""
23-07-31.407000,"2 44"""
23-07-31.407000,"6 52"""
23-07-31.408000,"3 46"""
23-07-31.408000,C 1 1 2 1 1 2 0 1
23-07-31.419000, 0 0 0 50 0 0 0 0
23-07-31.419000, 62 0 0 44 0 0 0 0
23-07-31.420000, 0 0 0 0 0 0 0 51
23-07-31.421000, 0 0 0 0 0 0 0 0
23-07-31.422000, 0 0 44 0 0 0 0 52
23-07-31.422000, 53 44 0 44 0 0 0 0
23-07-31.422000," 0 0 ""1 60"""
23-07-31.423000,"5 51"""
23-07-31.423000,"2 44"""
23-07-31.424000,"8 53"""
23-07-31.424000,"4 45"""
23-07-31.425000,"6 52"""
23-07-31.426000,"7 48"""
23-07-31.426000,"3 46"""
23-07-31.427000,"1 60"""
23-07-31.427000,C 2 1 1 1 1 1 1 1
23-07-31.427000, 0 0 57 0 59 0 0 0
23-07-31.428000, 62 0 0 44 0 0 44 0
23-07-31.428000, 0 0 0 0 0 0 0 51
23-07-31.429000, 0 0 0 0 0 0 0 0
23-07-31.429000, 0 0 0 0 0 0 0 0
23-07-31.505000, 53 44 0 44 0 0 0 0
23-07-31.513000," 47 0""2 44"""
23-07-31.513000,"4 45"""
23-07-31.514000,"7 48"""
23-07-31.514000,"3 46"""
23-07-31.515000,"6 52"""
23-07-31.515000,"8 53"""
23-07-31.516000,"2 44"""
23-07-31.517000,C 0 2 1 1 0 1 1 1
23-07-31.517000, 0 0 0 0 0 0 0 0
23-07-31.518000, 0 0 44 0 0 0 0 47
23-07-31.521000, 0 0 0 0 0 0 0 0
23-07-31.521000, 0 44 44 0 0 0 0 0
23-07-31.524000, 0 0 0 0 0 0 0 0
23-07-31.525000, 0 0 0 44 0 0 47 0
23-07-31.525000," 47 44 0""4 45"""
23-07-31.526000,"1 60"""
23-07-31.526000,"2 44"""
23-07-31.526000,"3 46"""
23-07-31.527000,"7 48"""
23-07-31.527000,"5 51"""
23-07-31.528000,"8 53"""
23-07-31.528000,"4 45"""
23-07-31.528000,"1 60"""
23-07-31.529000,C 2 1 1 2 1 0 1 1
23-07-31.529000, 0 0 0 0 0 0 0 54
23-07-31.530000, 0 0 0 0 0 0 0 0
23-07-31.530000, 0 0 0 0 0 0 0 0
23-07-31.531000, 49 44 44 0 44 0 0 0
23-07-31.531000, 58 44 44 0 0 0 0 53
23-07-31.532000, 0 0 0 0 0 0 0 0
23-07-31.532000," 0 0 ""7 48"""
23-07-31.538000,"6 51"""
23-07-31.539000,"5 51"""
23-07-31.539000,"8 53"""
23-07-31.542000,"4 45"""
23-07-31.543000,"1 60"""
23-07-31.543000,"2 44"""
23-07-31.544000,"3 46"""
23-07-31.544000,C 1 1 1 1 1 1 1 1
23-07-31.545000, 0 0 0 0 0 53 0 0
23-07-31.545000, 61 0 0 0 0 0 0 48
23-07-31.546000, 58 44 0 0 0 0 0 51
23-07-31.546000, 0 0 44 0 44 0 0 0
23-07-31.551000, 58 44 44 0 0 0 0 53
23-07-31.554000, 0 0 0 0 0 0 0 0
23-07-31.554000," 0""5 51"""
23-07-31.555000,"4 45"""
23-07-31.555000,"8 53"""
23-07-31.556000,"6 51"""
23-07-31.556000,"2 44"""
23-07-31.557000,"7 48"""
23-07-31.557000,"3 46"""
23-07-31.559000,"5 51"""
23-07-31.560000,C 0 1 1 1 2 1 1 1
23-07-31.560000, 0 0 0 0 0 0 0 0
23-07-31.561000, 0 0 0 0 0 44 0 48
23-07-31.561000, 0 44 0 0 0 0 0 51
23-07-31.562000, 0 0 0 0 0 0 0 0
23-07-31.562000, 0 44 44 0 0 0 0 54
23-07-31.563000, 0 0 0 44 0 0 47 0
23-07-31.565000," 0 0 ""1 60"""
23-07-31.566000,"2 44"""
23-07-31.566000,"4 45"""
23-07-31.567000,"8 53"""
23-07-31.567000,"3 46"""
23-07-31.570000,"6 51"""
23-07-31.570000,"7 48"""
23-07-31.571000,"5 51"""
23-07-31.572000,"1 60"""
23-07-31.572000,C 2 1 1 1 1 1 1 1
23-07-31.573000, 0 0 0 51 59 0 0 0
23-07-31.573000, 0 0 0 0 0 0 0 0
23-07-31.574000, 0 44 0 0 0 0 0 51
23-07-31.574000, 0 0 0 0 0 0 0 0
23-07-31.575000, 0 0 44 0 0 0 0 54
23-07-31.575000, 54 0 0 44 0 0 47 0
23-07-31.576000," 47 0""3 46"""
23-07-31.576000,"6 51"""
23-07-31.576000,"7 48"""
23-07-31.577000,"5 51"""
23-07-31.577000,"1 60"""
23-07-31.578000,"4 45"""
23-07-31.578000,C 1 0 1 1 1 1 1 0
23-07-31.579000, 0 0 57 0 60 0 0 0
23-07-31.584000, 0 0 0 0 0 0 0 0
23-07-31.584000, 0 0 0 0 0 0 0 0
23-07-31.584000, 49 0 0 0 44 0 0 0
23-07-31.585000, 0 0 44 0 0 0 0 0
23-07-31.585000, 0 0 0 0 0 0 0 0
23-07-31.586000," 47 44 0 ""1 60"""
23-07-31.586000,"2 44"""
23-07-31.587000,"6 51"""
23-07-31.587000,"3 46"""
23-07-31.588000,"7 48"""
23-07-31.588000,"5 51"""
23-07-31.589000,"8 53"""
23-07-31.589000,"4 45"""
23-07-31.590000,"1 60"""
23-07-31.590000,C 2 1 1 1 1 1 1 1
23-07-31.590000, 0 0 57 0 0 0 0 52
23-07-31.591000, 0 0 0 0 0 0 0 0
23-07-31.591000, 0 0 0 0 0 0 0 0
23-07-31.595000, 49 44 0 0 44 0 0 0
23-07-31.595000, 58 0 44 0 0 0 0 0
23-07-31.595000, 0 0 0 44 0 0 47 0
23-07-31.596000," 0 0 ""6 51"""
23-07-31.596000,"3 46"""
23-07-31.597000,"5 51"""
23-07-31.597000,"4 45"""
23-07-31.598000,"8 53"""
23-07-31.598000,"7 48"""
23-07-31.598000,"1 59"""
23-07-31.600000,"2 44"""
23-07-31.603000,"6 51"""
23-07-31.606000,"3 46"""
23-07-31.606000,C 1 1 2 1 1 2 1 1
23-07-31.607000, 0 0 57 0 0 0 0 51
23-07-31.607000, 61 0 44 0 0 0 0 46
23-07-31.607000, 0 0 0 0 0 44 0 50
23-07-31.608000, 0 0 0 0 0 0 0 0
23-07-31.608000, 58 44 44 0 0 0 0 55
23-07-31.609000, 0 0 0 44 0 0 48 0
23-07-31.609000," ""5 51"""
23-07-31.610000,"4 45"""
23-07-31.610000,"7 48"""
23-07-31.610000,"1 59"""
23-07-31.611000,"2 44"""
23-07-31.611000,"6 51"""
23-07-31.623000,"3 46"""
23-07-31.623000,"5 51"""
23-07-31.624000,C 1 1 1 1 2 1 1 0
23-07-31.624000, 0 0 0 0 0 53 46 0
23-07-31.625000, 61 0 44 0 0 0 0 45
23-07-31.625000, 57 44 0 0 0 44 0 50
23-07-31.626000, 0 0 0 0 0 0 0 0
23-07-31.626000, 0 44 44 0 0 0 0 55
23-07-31.627000, 0 0 0 44 0 0 48 0
23-07-31.627000,"""1 59"""
23-07-31.627000,"2 44"""
23-07-31.628000,"3 46"""
23-07-31.628000,"7 48"""
23-07-31.629000,"6 51"""
23-07-31.629000,"5 51"""
23-07-31.630000,"8 53"""
23-07-31.630000,"1 59"""
23-07-31.636000,C 2 1 1 0 1 1 1 1
23-07-31.651000, 0 0 0 50 0 0 46 0
23-07-31.652000, 0 0 0 0 0 44 44 0
23-07-31.653000, 0 0 0 0 0 0 0 0
23-07-31.653000, 0 0 0 0 44 0 0 0
23-07-31.661000, 0 44 44 0 0 0 0 0
23-07-31.662000, 0 0 0 44 0 0 48 0
23-07-31.662000," 47 0""2 44"""
23-07-31.663000,"4 45"""
23-07-31.663000,"7 48"""
23-07-31.667000,"3 46"""
23-07-31.668000,"6 51"""
23-07-31.668000,"5 51"""
23-07-31.672000,"1 59"""
23-07-31.672000,"8 53"""
23-07-31.673000,"7 48"""
23-07-31.673000,C 1 1 1 1 1 1 2 1
23-07-31.674000, 0 0 0 50 60 0 0 0
23-07-31.674000, 0 0 0 0 0 0 0 0
23-07-31.675000, 0 0 0 0 0 0 0 0
23-07-31.675000, 0 0 0 0 0 0 0 0
23-07-31.676000, 0 0 44 0 0 0 0 60
23-07-31.676000, 0 0 0 0 0 0 0 0
23-07-31.701000," 47 44 0 0""1 59"""
23-07-31.815000,"3 46"""
23-07-31.911000,"6 51"""
23-07-31.934000,"4 45"""
23-07-31.948000,"5 52"""
23-07-31.958000,"8 55"""
23-07-31.959000,"2 44"""
23-07-31.960000,"7 48"""
23-07-31.960000,"1 58"""
23-07-31.961000,C 2 1 1 1 1 1 1 1
23-07-31.962000, 0 0 57 0 0 0 0 51
23-07-31.963000, 62 0 0 0 44 0 0 44
23-07-31.963000, 0 0 0 0 0 0 0 0
23-07-31.964000, 0 0 0 0 0 0 0 0
23-07-31.965000, 58 0 44 0 0 0 0 65
23-07-31.971000, 0 0 0 0 0 0 0 0
23-07-31.972000," 0 0 0""5 52"""
23-07-31.973000,"4 45"""
23-07-31.973000,"8 53"""
23-07-31.974000,"2 44"""
23-07-31.977000,"6 51"""
23-07-31.979000,"7 49"""
23-07-31.981000,"3 46"""
23-07-31.982000,"1 58"""
23-07-31.984000,C 1 1 1 1 1 1 1 1
23-07-31.985000, 0 0 57 0 0 53 46 0
23-07-31.989000, 62 0 44 0 0 0 0 44
23-07-31.991000, 0 0 0 0 0 44 44 0
23-07-31.992000, 0 0 0 0 0 0 0 0
23-07-31.992000, 0 44 44 0 0 0 0 56
23-07-31.993000, 0 0 0 44 0 0 47 0
23-07-31.993000," ""1 58"""
23-07-31.993000,"5 52"""
23-07-31.994000,"2 44"""
23-07-31.994000,"4 45"""
23-07-31.995000,"8 52"""
23-07-31.996000,"3 46"""
23-07-31.996000,"6 51"""
23-07-31.997000,"7 49"""
23-07-31.998000,"1 58"""
23-07-31.998000,"5 52"""
23-07-31.999000,C 2 1 1 1 2 1 1 1
23-07-32.006000, 0 0 0 52 0 0 0 0
23-07-32.007000, 61 0 0 44 0 0 0 0
23-07-32.008000, 57 44 0 0 0 0 0 0
23-07-32.008000, 0 0 0 0 44 0 0 0
23-07-32.009000, 0 0 44 0 0 0 0 53
23-07-32.009000, 0 0 0 44 0 0 48 0
23-07-32.009000," 0 0""2 44"""
23-07-32.010000,"4 45"""
23-07-32.010000,"3 46"""
23-07-32.011000,"6 51"""
23-07-32.011000,"7 49"""
23-07-32.012000,"5 52"""
23-07-32.012000,"8 50"""
23-07-32.013000,"2 44"""
23-07-32.013000,"4 45"""
23-07-32.014000,C 0 2 1 2 1 1 1 1
23-07-32.019000, 0 0 0 0 0 0 0 0
23-07-32.020000, 0 0 0 44 0 0 0 0
23-07-32.020000, 0 0 0 0 0 0 0 0
23-07-32.020000, 0 0 0 0 44 0 0 0
23-07-32.021000, 0 0 44 0 0 0 0 0
23-07-32.022000, 0 0 0 0 0 0 0 0
23-07-32.022000," 46 44 0 45""1 59"""
23-07-32.023000,"3 46"""
23-07-32.023000,"6 48"""
23-07-32.024000,"7 49"""
23-07-32.024000,"5 51"""
23-07-32.025000,"2 44"""
23-07-32.025000,"4 45"""
23-07-32.026000,"8 48"""
23-07-32.026000,"1 59"""
23-07-32.027000,"3 46"""
23-07-32.027000,C 2 1 2 1 1 1 1 1
23-07-32.027000, 0 0 0 0 0 0 0 53
23-07-32.031000, 0 0 0 44 0 0 0 0
23-07-32.031000, 0 44 0 0 0 44 44 0
23-07-32.032000, 49 0 0 0 44 0 0 0
23-07-32.032000, 0 0 44 0 0 0 0 49
23-07-32.033000, 0 44 0 44 0 0 45 0
23-07-32.033000," 0""6 50"""
23-07-32.034000,"7 49"""
23-07-32.034000,"2 44"""
23-07-32.035000,"5 51"""
23-07-32.036000,"8 47"""
23-07-32.036000,"3 46"""
23-07-32.036000,"1 60"""
23-07-32.037000,"6 51"""
23-07-32.037000,C 1 1 1 0 1 2 1 1
23-07-32.038000, 0 62 56 0 0 51 48 0
23-07-32.038000, 0 0 0 44 0 0 0 0
23-07-32.041000, 0 44 0 0 0 44 44 0
23-07-32.042000, 0 0 0 0 0 0 0 0
23-07-32.042000, 58 0 44 0 0 0 0 48
23-07-32.043000, 0 44 0 0 0 0 44 0
23-07-32.044000," ""2 44"""
23-07-32.044000,"5 51"""
23-07-32.045000,"4 45"""
23-07-32.045000,"6 51"""
23-07-32.045000,"7 48"""
23-07-32.046000,"1 60"""
23-07-32.046000,C 1 1 0 1 1 1 1 0
23-07-32.047000, 0 62 0 50 0 0 0 0
23-07-32.048000, 0 0 0 0 0 0 0 0
23-07-32.049000, 0 0 0 0 0 0 0 0
23-07-32.056000, 0 0 0 0 0 0 0 0
23-07-32.057000, 0 0 0 0 0 0 0 0
23-07-32.058000, 53 44 0 44 0 0 0 0
23-07-32.058000," 0 44 0 4""2 44"""
23-07-32.059000,"5 51"""
23-07-32.068000,"4 45"""
23-07-32.068000,"3 46"""
23-07-32.069000,"7 48"""
23-07-32.069000,"6 51"""
23-07-32.070000,"1 60"""
23-07-32.070000,"8 47"""
23-07-32.071000,C 1 1 1 1 1 1 1 1
23-07-32.076000, 0 62 0 0 60 0 0 0
23-07-32.076000, 0 0 0 0 0 0 0 0
23-07-32.077000, 0 0 0 0 0 0 0 0
23-07-32.077000, 50 0 0 0 0 0 0 0
23-07-32.077000, 0 0 0 0 0 0 0 0
23-07-32.078000, 53 44 0 44 0 0 46 0
23-07-32.081000," 47 44 ""4 45"""
23-07-32.081000,"2 44"""
23-07-32.081000,"3 46"""
23-07-32.082000,"7 48"""
23-07-32.082000,"6 51"""
23-07-32.083000,"5 51"""
23-07-32.083000,"1 60"""
23-07-32.090000,"8 47"""
23-07-32.091000,"4 45"""
23-07-32.092000,C 1 1 1 2 1 1 1 1
23-07-32.092000, 0 75 0 0 61 0 0 0
23-07-32.093000, 0 0 44 0 0 44 0 0
23-07-32.093000, 0 0 0 0 0 44 44 0
23-07-32.094000, 50 44 0 0 44 0 0 0
23-07-32.095000, 0 44 44 0 0 0 0 0
23-07-32.095000, 0 0 0 44 0 0 46 0
23-07-32.096000," ""2 44"""
23-07-32.096000,"1 60"""
23-07-32.097000,"3 46"""
23-07-32.097000,"7 49"""
23-07-32.098000,"6 51"""
23-07-32.113000,"4 45"""
23-07-32.113000,"5 51"""
23-07-32.120000,"8 48"""
23-07-32.120000,"2 44"""
23-07-32.121000,"3 46"""
23-07-32.122000,"7 49"""
23-07-32.122000,C 1 2 2 1 1 1 2 1
23-07-32.123000, 0 0 0 0 0 0 0 0
23-07-32.123000, 0 0 44 44 0 44 44 0
23-07-32.131000, 0 44 0 0 0 44 44 0
23-07-32.132000, 0 0 0 0 0 0 0 0
23-07-32.132000, 60 0 0 0 0 0 0 47
23-07-32.134000, 0 44 0 44 0 0 46 0
23-07-32.135000," 0""6 51"""
23-07-32.135000,"2 44"""
23-07-32.135000,"5 51"""
23-07-32.148000,"4 45"""
23-07-32.158000,"7 49"""
23-07-32.182000,"3 46"""
23-07-32.202000,"1 59"""
23-07-32.219000,"6 51"""
23-07-32.247000,C 1 1 1 1 1 2 1 0
23-07-32.264000, 0 62 0 52 0 53 46 0
23-07-32.295000, 0 0 0 0 44 0 0 0
23-07-32.336000, 0 44 0 44 0 44 44 0
23-07-32.338000, 0 0 0 0 0 0 0 0
23-07-32.342000, 0 0 0 0 0 0 0 46
23-07-32.353000, 54 44 0 44 0 0 45 0
23-07-32.364000,"""2 44"""
23-07-32.453000,"1 59"""
23-07-32.457000,"5 51"""
23-07-32.473000,"4 45"""
23-07-32.473000,"8 48"""
23-07-32.474000,"3 46"""
23-07-32.474000,"6 51"""
23-07-32.475000,"7 49"""
23-07-32.478000,"2 44"""
23-07-32.479000,"1 59"""
23-07-32.479000,C 2 2 1 1 1 1 1 1
23-07-32.480000, 0 62 0 0 60 0 0 0
23-07-32.485000, 0 0 0 0 44 0 0 44
23-07-32.488000, 0 0 0 0 0 0 0 0
23-07-32.490000, 49 44 0 0 44 0 0 0
23-07-32.492000, 0 0 0 0 0 0 0 0
23-07-32.493000, 53 0 0 44 0 0 0 0
23-07-32.494000," 47 0""4 45"""
23-07-32.494000,"3 46"""
23-07-32.495000,"6 50"""
23-07-32.495000,"7 49"""
23-07-32.495000,"2 44"""
23-07-32.496000,"8 49"""
23-07-32.496000,C 0 1 1 1 0 1 1 1
23-07-32.497000, 0 0 0 0 0 0 0 0
23-07-32.497000, 0 0 0 0 0 0 0 0
23-07-32.498000, 0 0 0 0 0 0 0 0
23-07-32.498000, 0 0 0 0 0 0 0 0
23-07-32.499000, 0 0 0 0 0 0 0 0
23-07-32.499000, 0 0 0 0 0 0 0 0
23-07-32.500000," 47 0 0 46 0 0""1 58"""
23-07-32.505000,"3 46"""
23-07-32.505000,"2 44"""
23-07-32.506000,"6 49"""
23-07-32.506000,"7 49"""
23-07-32.508000,"4 45"""
23-07-32.509000,"8 53"""
23-07-32.510000,"1 59"""
23-07-32.510000,"3 46"""
23-07-32.518000,C 2 1 2 1 0 1 1 1
23-07-32.518000, 0 64 0 0 0 0 0 58
23-07-32.522000, 0 0 0 0 0 0 0 0
23-07-32.524000, 0 0 0 44 0 44 44 0
23-07-32.525000, 49 44 0 0 44 0 0 0
23-07-32.525000, 0 0 0 0 0 0 0 0
23-07-32.527000, 0 0 0 44 0 0 46 0
23-07-32.528000," 0 0""6 49"""
23-07-32.528000,"7 48"""
23-07-32.529000,"4 45"""
23-07-32.530000,"5 51"""
23-07-32.531000,"8 55"""
23-07-32.537000,"3 46"""
23-07-32.537000,"1 58"""
23-07-32.537000,"6 50"""
23-07-32.538000,C 1 0 1 1 1 2 1 1
23-07-32.539000, 0 0 56 50 0 51 47 0
23-07-32.540000, 0 0 0 0 0 0 0 0
23-07-32.540000, 0 0 0 44 0 44 44 0
23-07-32.541000, 0 0 0 0 0 0 0 0
23-07-32.541000, 58 0 0 0 0 0 0 48
23-07-32.542000, 51 0 0 44 0 0 46 0
23-07-32.542000," 0""3 46"""
23-07-32.543000,"5 51"""
23-07-32.544000,"4 45"""
23-07-32.544000,"8 72"""
23-07-32.547000,"6 49"""
23-07-32.548000,"2 44"""
23-07-32.548000,C 0 1 1 1 1 1 0 1
23-07-32.549000, 0 0 0 0 0 0 0 0
23-07-32.549000, 0 0 44 44 0 44 44 0
23-07-32.549000, 0 0 0 0 0 0 0 0
23-07-32.551000, 0 0 0 0 0 0 0 0
23-07-32.551000, 0 0 0 0 0 0 0 0
23-07-32.552000, 50 0 44 44 0 0 45 0
23-07-32.552000," 0 0 0""4 45"""
23-07-32.558000,"3 46"""
23-07-32.559000,"2 44"""
23-07-32.559000,"6 50"""
23-07-32.560000,"7 48"""
23-07-32.560000,"5 51"""
23-07-32.561000,C 0 1 1 1 1 1 1 0
23-07-32.561000, 0 0 0 0 0 0 0 0
23-07-32.562000, 62 0 0 0 44 0 0 0
23-07-32.562000, 0 0 0 0 0 0 0 0
23-07-32.563000, 49 44 0 0 44 0 0 0
23-07-32.563000, 0 0 0 0 0 0 0 48
23-07-32.566000, 0 44 44 44 0 0 0 0
23-07-32.570000," 46 4""4 45"""
23-07-32.570000,"3 46"""
23-07-32.571000,"2 45"""
23-07-32.571000,"6 50"""
23-07-32.572000,"5 51"""
23-07-32.572000,"5 51"""
23-07-32.573000,"1 58"""
23-07-32.573000,"8 69"""
23-07-32.574000,"4 45"""
23-07-32.575000,C 1 1 1 2 1 1 0 1
23-07-32.575000, 0 0 0 0 60 0 0 0
23-07-32.575000, 0 0 0 0 0 0 0 0
23-07-32.576000, 0 0 0 0 0 0 0 0
23-07-32.577000, 49 44 0 0 44 0 0 0
23-07-32.577000, 0 0 0 0 0 0 0 0
23-07-32.577000, 0 0 0 0 0 0 0 0
23-07-32.578000," 0 0 0 0 0""1 59"""
23-07-32.578000,"2 44"""
23-07-32.579000,"6 51"""
23-07-32.579000,"7 48"""
23-07-32.580000,"4 45"""
23-07-32.581000,"5 51"""
23-07-32.582000,"8 62"""
23-07-32.582000,"3 46"""
23-07-32.616000,"1 58"""
23-07-32.616000,C 2 1 1 1 1 1 1 1
23-07-32.617000, 0 0 0 0 0 0 0 64
23-07-32.618000, 64 0 0 0 0 0 0 44
23-07-32.618000, 0 0 0 44 0 0 44 0
23-07-32.619000, 0 0 0 0 0 0 0 0
23-07-32.619000, 58 44 0 0 0 0 0 49
23-07-32.620000, 0 0 44 44 0 0 47 0
23-07-32.620000," 0 ""2 44"""
23-07-32.621000,"6 51"""
23-07-32.621000,"3 46"""
23-07-32.621000,"5 51"""
23-07-32.622000,"4 45"""
23-07-32.622000,"8 58"""
23-07-32.623000,"7 48"""
23-07-32.623000,"1 58"""
23-07-32.623000,"2 44"""
23-07-32.624000,"6 51"""
23-07-32.624000,C 1 2 1 1 1 2 1 1
23-07-32.625000, 0 0 0 0 0 0 0 74
23-07-32.625000, 64 0 0 0 0 0 0 44
23-07-32.626000, 0 0 0 0 0 0 0 0
23-07-32.626000, 0 0 0 0 0 0 0 0
23-07-32.627000, 58 44 0 0 0 0 0 51
23-07-32.627000, 0 0 44 44 0 0 48 0
23-07-32.628000," 0 0 ""1 58"""
23-07-32.628000,"5 51"""
23-07-32.629000,"4 45"""
23-07-32.629000,"8 58"""
23-07-32.629000,"3 46"""
23-07-32.630000,"6 51"""
23-07-32.630000,"2 44"""
23-07-32.631000,"7 47"""
23-07-32.631000,"1 58"""
23-07-32.632000,"5 51"""
23-07-32.685000,C 2 1 1 1 2 1 1 1
23-07-32.687000, 0 0 0 52 0 0 0 0
23-07-32.688000, 0 0 0 0 0 0 0 44
23-07-32.692000, 0 0 0 0 0 0 44 0
23-07-32.692000, 0 44 0 0 44 0 0 0
23-07-32.693000, 0 44 0 0 0 0 0 51
23-07-32.693000, 0 0 44 44 0 0 0 0
23-07-32.694000," 0 0 ""4 45"""
23-07-32.695000,"3 46"""
23-07-32.695000,"2 44"""
23-07-32.696000,"7 48"""
23-07-32.696000,"6 50"""
23-07-32.697000,"1 58"""
23-07-32.698000,"8 59"""
23-07-32.699000,"4 45"""
23-07-32.700000,"3 46"""
23-07-32.700000,C 1 1 2 2 0 1 1 1
23-07-32.713000, 0 0 0 0 62 0 0 0
23-07-32.716000, 0 0 0 44 0 44 44 0
23-07-32.717000, 57 0 0 44 0 0 44 0
23-07-32.718000, 49 0 0 0 0 0 0 0
23-07-32.718000, 0 0 0 0 0 0 0 0
23-07-32.719000, 53 0 44 0 0 0 48 0
23-07-32.719000," 47""2 44"""
23-07-32.720000,"1 58"""
23-07-32.721000,"7 48"""
23-07-32.723000,"6 50"""
23-07-32.723000,"5 51"""
23-07-32.723000,"4 45"""
23-07-32.724000,"3 46"""
23-07-32.724000,"2 44"""
23-07-32.725000,"1 58"""
23-07-32.725000,C 2 2 1 1 1 1 1 0
23-07-32.729000, 0 0 0 0 0 0 0 64
23-07-32.729000, 0 0 0 44 0 0 0 0
23-07-32.730000, 0 44 0 44 0 0 44 0
23-07-32.735000, 48 0 0 0 44 0 0 0
23-07-32.735000, 0 0 0 0 0 0 0 0
23-07-32.736000, 0 0 0 0 0 0 0 0
23-07-32.736000," 0 44 4""7 48"""
23-07-32.737000,"6 50"""
23-07-32.737000,"4 45"""
23-07-32.738000,"5 51"""
23-07-32.739000,"3 46"""
23-07-32.739000,"8 55"""
23-07-32.739000,"2 44"""
23-07-32.740000,"1 58"""
23-07-32.740000,C 1 1 1 1 1 1 1 1
23-07-32.741000, 0 64 57 0 0 52 48 0
