22-41-23.478000,---------- 
22-45-16.670000,[R]: 50 
22-45-16.670000,[R]: 2 
22-45-16.671000,S 6 	RSSI: 54
22-45-16.673000,[R]: 3 
22-45-16.674000,[R]: 20 
22-45-16.675000,[R]: 1 
22-45-16.677000,[R]: 50 
22-45-16.677000,[R]: 2 
22-45-16.678000,[R]: 3 
22-45-16.679000,S 3 	RSSI: 66
22-45-16.679000,[R]: 4 
22-45-16.680000,[R]: 5 
22-45-16.680000,[R]: 6 
22-45-16.681000,[R]: 7 
22-45-16.681000,[R]: 8 
22-45-16.682000,[R]: 1 
22-45-16.682000,[R]: 50 
22-45-16.683000,[R]: 2 
22-45-16.683000,[R]: 3 
22-45-16.684000,S 3 	RSSI: 66
22-45-16.684000,[R]: 4 
22-45-16.687000,[R]: 5 
22-45-16.687000,S 7 	RSSI: 66
22-45-16.693000,[R]: 6 
22-45-16.693000,[R]: 7 
22-45-16.694000,[R]: 8 
22-45-16.694000,[R]: 1 
22-45-16.695000,[R]: 50 
22-45-16.695000,[R]: 2 
22-45-16.697000,[R]: 3 
22-45-16.698000,[R]: 4 
22-45-16.699000,[R]: 5 
22-45-16.699000,[R]: 6 
22-45-16.700000,[R]: 7 
22-45-16.700000,[R]: 8 
22-45-16.701000,[R]: 1 
22-45-16.702000,[R]: 50 
22-45-16.702000,[R]: 2 
22-45-16.702000,S 7 	RSSI: 66
22-45-16.703000,[R]: 3 
22-45-16.703000,[R]: 4 
22-45-16.704000,[R]: 5 
22-45-16.713000,[R]: 6 
22-45-16.713000,[R]: 7 
22-45-16.713000,[R]: 8 
22-45-16.714000,[R]: 1 
22-45-16.714000,[R]: 50 
22-45-16.715000,[R]: 2 
22-45-16.715000,[R]: 3 
22-45-16.716000,[R]: 4 
22-45-16.716000,S 7 	RSSI: 66
22-45-16.731000,[R]: 5 
22-45-16.731000,[R]: 6 
22-45-16.732000,[R]: 7 
22-45-16.732000,[R]: 8 
22-45-16.733000,S 5 	RSSI: 62
22-45-16.733000,[R]: 1 
22-45-16.734000,[R]: 50 
22-45-16.734000,[R]: 2 
22-45-16.746000,[R]: 3 
22-45-16.746000,[R]: 4 
22-45-16.747000,[R]: 5 
22-45-16.747000,[R]: 6 
22-45-16.748000,[R]: 7 
22-45-16.748000,[R]: 8 
22-45-16.749000,S 5 	RSSI: 62
22-45-16.749000,[R]: 1 
22-45-16.750000,[R]: 50 
22-45-16.750000,[R]: 2 
22-45-16.751000,[R]: 3 
22-45-16.751000,[R]: 4 
22-45-16.752000,[R]: 5 
22-45-16.752000,S 5 	RSSI: 62
22-45-16.753000,[R]: 6 
22-45-16.753000,S 6 	RSSI: 54
22-45-16.778000,[R]: 7 
22-45-16.778000,[R]: 8 
22-45-16.779000,S 8 	RSSI: 57
22-45-16.779000,[R]: 1 
22-45-16.780000,[R]: 50 
22-45-16.780000,[R]: 2 
22-45-16.781000,[R]: 20 
22-45-16.781000,[R]: 1 
22-45-16.782000,[R]: 50 
22-45-16.782000,[R]: 2 
22-45-16.784000,S 2 	RSSI: 56
22-45-16.785000,[R]: 3 
22-45-16.786000,[R]: 4 
22-45-16.786000,S 6 	RSSI: 54
22-45-16.787000,[R]: 5 
22-45-16.788000,[R]: 6 
22-45-16.789000,S 8 	RSSI: 57
22-45-16.790000,[R]: 7 
22-45-16.795000,[R]: 8 
22-45-16.796000,[R]: 1 
22-45-16.796000,[R]: 50 
22-45-16.797000,[R]: 2 
22-45-16.797000,[R]: 3 
22-45-16.802000,[R]: 4 
22-45-16.802000,S 6 	RSSI: 54
22-45-16.804000,[R]: 5 
22-45-16.805000,[R]: 6 
22-45-16.806000,S 8 	RSSI: 58
22-45-16.806000,[R]: 7 
22-45-16.807000,[R]: 8 
22-45-16.807000,S 3 	RSSI: 66
22-45-16.808000,[R]: 1 
22-45-16.809000,[R]: 50 
22-45-16.809000,[R]: 2 
22-45-16.810000,[R]: 3 
22-45-16.810000,[R]: 20 
22-45-16.811000,[R]: 1 
22-45-16.811000,[R]: 50 
22-45-16.812000,[R]: 2 
22-45-16.813000,[R]: 3 
22-45-16.815000,S 3 	RSSI: 67
22-45-16.816000,[R]: 4 
22-45-16.816000,[R]: 5 
22-45-16.817000,[R]: 6 
22-45-16.817000,[R]: 7 
22-45-16.818000,S 7 	RSSI: 65
22-45-16.818000,[R]: 8 
22-45-16.819000,[R]: 1 
22-45-16.820000,[R]: 50 
22-45-16.827000,[R]: 2 
22-45-16.827000,[R]: 3 
22-45-16.828000,[R]: 4 
22-45-16.828000,[R]: 5 
22-45-16.829000,[R]: 6 
22-45-16.829000,[R]: 7 
22-45-16.830000,S 7 	RSSI: 65
22-45-16.830000,[R]: 8 
22-45-16.831000,[R]: 1 
22-45-16.831000,[R]: 50 
22-45-16.832000,[R]: 2 
22-45-16.833000,[R]: 3 
22-45-16.833000,[R]: 4 
22-45-16.838000,[R]: 5 
22-45-16.839000,[R]: 6 
22-45-16.840000,[R]: 7 
22-45-16.841000,S 7 	RSSI: 65
22-45-16.841000,[R]: 8 
22-45-16.842000,[R]: 1 
22-45-16.842000,[R]: 50 
22-45-16.843000,[R]: 2 
22-45-16.843000,[R]: 3 
22-45-16.844000,[R]: 4 
22-45-16.844000,[R]: 5 
22-45-16.847000,[R]: 20 
22-45-16.847000,[R]: 1 
22-45-16.848000,[R]: 50 
22-45-16.848000,[R]: 2 
22-45-16.849000,[R]: 3 
22-45-16.849000,[R]: 4 
22-45-16.853000,[R]: 5 
22-45-16.853000,S 5 	RSSI: 62
22-45-16.854000,[R]: 6 
22-45-16.857000,[R]: 7 
22-45-16.857000,[R]: 8 
22-45-16.858000,[R]: 1 
22-45-16.858000,[R]: 50 
22-45-16.859000,[R]: 2 
22-45-16.859000,[R]: 3 
22-45-16.860000,[R]: 4 
22-45-16.860000,[R]: 5 
22-45-16.861000,S 5 	RSSI: 62
22-45-16.861000,[R]: 6 
22-45-16.868000,[R]: 7 
22-45-16.869000,[R]: 8 
22-45-16.869000,[R]: 1 
22-45-16.870000,[R]: 50 
22-45-16.871000,[R]: 2 
22-45-16.871000,[R]: 3 
22-45-16.872000,[R]: 4 
22-45-16.872000,S 6 	RSSI: 54
22-45-16.873000,[R]: 5 
22-45-16.874000,[R]: 6 
22-45-16.874000,[R]: 7 
22-45-16.877000,[R]: 8 
22-45-16.877000,[R]: 1 
22-45-16.878000,[R]: 50 
22-45-16.878000,[R]: 2 
22-45-16.879000,[R]: 3 
22-45-16.879000,S 8 	RSSI: 57
22-45-16.880000,[R]: 4 
22-45-16.880000,S 6 	RSSI: 54
22-45-16.881000,[R]: 5 
22-45-16.881000,[R]: 20 
22-45-16.882000,[R]: 1 
22-45-16.882000,[R]: 50 
22-45-16.883000,[R]: 2 
22-45-16.884000,S 2 	RSSI: 56
22-45-16.891000,[R]: 3 
22-45-16.892000,[R]: 4 
22-45-16.892000,[R]: 5 
22-45-16.893000,[R]: 6 
22-45-16.893000,S 6 	RSSI: 54
22-45-16.894000,[R]: 7 
22-45-16.894000,[R]: 8 
22-45-16.899000,S 8 	RSSI: 57
22-45-16.900000,[R]: 1 
22-45-16.900000,[R]: 50 
22-45-16.901000,[R]: 2 
22-45-16.901000,[R]: 3 
22-45-16.902000,[R]: 4 
22-45-16.902000,[R]: 5 
22-45-16.903000,[R]: 6 
22-45-16.903000,[R]: 7 
22-45-16.905000,[R]: 8 
22-45-16.909000,[R]: 1 
22-45-16.910000,[R]: 50 
22-45-16.910000,S 3 	RSSI: 67
22-45-16.911000,[R]: 2 
22-45-16.911000,[R]: 3 
22-45-16.912000,S 7 	RSSI: 65
22-45-16.912000,[R]: 4 
22-45-16.913000,[R]: 5 
22-45-16.913000,[R]: 6 
22-45-16.914000,S 3 	RSSI: 67
22-45-16.914000,[R]: 7 
22-45-16.915000,[R]: 8 
22-45-16.915000,[R]: 1 
22-45-16.916000,[R]: 50 
22-45-16.916000,[R]: 2 
22-45-16.919000,S 7 	RSSI: 65
22-45-16.920000,[R]: 3 
22-45-16.920000,[R]: 4 
22-45-16.921000,[R]: 5 
22-45-16.925000,[R]: 20 
22-45-16.925000,[R]: 1 
22-45-16.926000,[R]: 50 
22-45-16.926000,[R]: 2 
22-45-16.926000,[R]: 3 
22-45-16.927000,[R]: 4 
22-45-16.927000,[R]: 5 
22-45-16.930000,[R]: 6 
22-45-16.930000,[R]: 7 
22-45-16.931000,S 7 	RSSI: 65
22-45-16.931000,[R]: 8 
22-45-16.932000,[R]: 1 
22-45-16.932000,[R]: 50 
22-45-16.933000,[R]: 2 
22-45-16.933000,[R]: 3 
22-45-16.934000,S 3 	RSSI: 67
22-45-16.934000,[R]: 4 
22-45-16.935000,[R]: 5 
22-45-16.935000,[R]: 6 
22-45-16.936000,[R]: 7 
22-45-16.936000,S 7 	RSSI: 65
22-45-16.937000,S 5 	RSSI: 61
22-45-16.937000,[R]: 8 
22-45-16.941000,S 6 	RSSI: 54
22-45-16.941000,[R]: 1 
22-45-16.942000,[R]: 50 
22-45-16.942000,[R]: 2 
22-45-16.943000,[R]: 3 
22-45-16.960000,[R]: 20 
22-45-16.961000,[R]: 1 
22-45-16.961000,[R]: 50 
22-45-16.962000,[R]: 2 
22-45-16.962000,[R]: 3 
22-45-16.963000,[R]: 4 
22-45-16.963000,[R]: 5 
22-45-16.964000,[R]: 6 
22-45-16.965000,[R]: 7 
22-45-16.965000,[R]: 8 
22-45-16.966000,S 8 	RSSI: 57
22-45-16.966000,[R]: 1 
22-45-16.967000,[R]: 50 
22-45-16.967000,[R]: 2 
22-45-16.970000,[R]: 3 
22-45-16.970000,[R]: 4 
22-45-16.971000,[R]: 5 
22-45-16.971000,[R]: 6 
22-45-16.972000,S 6 	RSSI: 54
22-45-16.973000,[R]: 7 
22-45-16.973000,[R]: 8 
22-45-16.974000,S 8 	RSSI: 57
22-45-16.974000,[R]: 1 
22-45-16.975000,[R]: 50 
22-45-16.975000,[R]: 2 
22-45-16.976000,[R]: 3 
22-45-16.976000,[R]: 4 
22-45-16.983000,[R]: 5 
22-45-16.984000,[R]: 6 
22-45-16.984000,[R]: 7 
22-45-16.986000,[R]: 8 
22-45-16.986000,[R]: 1 
22-45-16.987000,[R]: 50 
22-45-16.995000,[R]: 2 
22-45-16.995000,[R]: 3 
22-45-16.996000,[R]: 4 
22-45-16.996000,[R]: 5 
22-45-16.997000,[R]: 20 
22-45-16.997000,[R]: 1 
22-45-16.999000,[R]: 50 
22-45-17.000000,[R]: 2 
22-45-17.000000,[R]: 3 
22-45-17.001000,[R]: 4 
22-45-17.001000,[R]: 5 
22-45-17.002000,S 7 	RSSI: 65
22-45-17.003000,[R]: 6 
22-45-17.003000,[R]: 7 
22-45-17.004000,[R]: 8 
22-45-17.004000,[R]: 1 
22-45-17.005000,[R]: 50 
22-45-17.005000,S 3 	RSSI: 67
22-45-17.006000,[R]: 2 
22-45-17.006000,[R]: 3 
22-45-17.012000,[R]: 4 
22-45-17.013000,[R]: 5 
22-45-17.013000,S 7 	RSSI: 65
22-45-17.014000,[R]: 6 
22-45-17.014000,[R]: 7 
22-45-17.015000,[R]: 8 
22-45-17.016000,[R]: 1 
22-45-17.016000,[R]: 50 
22-45-17.017000,S 5 	RSSI: 62
22-45-17.017000,[R]: 2 
22-45-17.018000,[R]: 3 
22-45-17.024000,[R]: 4 
22-45-17.025000,[R]: 5 
22-45-17.025000,[R]: 6 
22-45-17.026000,[R]: 7 
22-45-17.026000,S 6 	RSSI: 54
22-45-17.027000,[R]: 8 
22-45-17.027000,[R]: 1 
22-45-17.028000,[R]: 50 
22-45-17.028000,S 8 	RSSI: 57
22-45-17.030000,[R]: 2 
22-45-17.031000,[R]: 3 
22-45-17.032000,S 2 	RSSI: 56
22-45-17.032000,[R]: 4 
22-45-17.033000,[R]: 5 
22-45-17.033000,[R]: 6 
22-45-17.034000,[R]: 7 
22-45-17.034000,S 6 	RSSI: 54
22-45-17.035000,[R]: 8 
22-45-17.035000,[R]: 1 
22-45-17.036000,[R]: 50 
22-45-17.036000,[R]: 2 
22-45-17.037000,[R]: 3 
22-45-17.038000,S 2 	RSSI: 56
22-45-17.041000,[R]: 4 
22-45-17.042000,[R]: 5 
22-45-17.043000,[R]: 6 
22-45-17.043000,[R]: 7 
22-45-17.044000,S 6 	RSSI: 54
22-45-17.044000,[R]: 8 
22-45-17.045000,[R]: 1 
22-45-17.045000,[R]: 50 
22-45-17.046000,[R]: 2 
22-45-17.046000,[R]: 3 
22-45-17.047000,S 2 	RSSI: 56
22-45-17.048000,[R]: 4 
22-45-17.048000,[R]: 5 
22-45-17.049000,[R]: 6 
22-45-17.049000,[R]: 7 
22-45-17.052000,S 6 	RSSI: 54
22-45-17.054000,[R]: 8 
22-45-17.055000,[R]: 20 
22-45-17.056000,[R]: 1 
22-45-17.057000,[R]: 50 
22-45-17.057000,[R]: 2 
22-45-17.058000,[R]: 3 
22-45-17.058000,[R]: 4 
22-45-17.059000,[R]: 5 
22-45-17.059000,S 7 	RSSI: 66
22-45-17.060000,[R]: 6 
22-45-17.060000,[R]: 7 
22-45-17.063000,S 3 	RSSI: 66
22-45-17.063000,[R]: 8 
22-45-17.067000,S 5 	RSSI: 62
22-45-17.068000,[R]: 1 
22-45-17.068000,[R]: 50 
22-45-17.069000,[R]: 2 
22-45-17.069000,[R]: 3 
22-45-17.070000,[R]: 4 
22-45-17.070000,[R]: 5 
22-45-17.075000,[R]: 6 
22-45-17.076000,S 5 	RSSI: 61
22-45-17.076000,[R]: 7 
22-45-17.077000,S 6 	RSSI: 54
22-45-17.077000,[R]: 8 
22-45-17.078000,[R]: 1 
22-45-17.078000,[R]: 50 
22-45-17.079000,S 8 	RSSI: 57
22-45-17.079000,[R]: 2 
22-45-17.080000,S 2 	RSSI: 56
22-45-17.080000,[R]: 3 
22-45-17.081000,[R]: 20 
22-45-17.081000,[R]: 1 
22-45-17.082000,[R]: 50 
22-45-17.083000,[R]: 2 
22-45-17.085000,S 2 	RSSI: 56
22-45-17.091000,[R]: 3 
22-45-17.092000,[R]: 4 
22-45-17.092000,S 6 	RSSI: 54
22-45-17.094000,[R]: 5 
22-45-17.095000,[R]: 6 
22-45-17.095000,S 8 	RSSI: 57
22-45-17.099000,[R]: 7 
22-45-17.100000,[R]: 8 
22-45-17.100000,[R]: 1 
22-45-17.101000,[R]: 50 
22-45-17.101000,[R]: 2 
22-45-17.102000,[R]: 3 
22-45-17.102000,[R]: 4 
22-45-17.104000,S 6 	RSSI: 54
22-45-17.105000,[R]: 5 
22-45-17.106000,[R]: 6 
22-45-17.106000,S 8 	RSSI: 57
22-45-17.107000,[R]: 7 
22-45-17.107000,[R]: 8 
22-45-17.108000,[R]: 1 
22-45-17.108000,[R]: 50 
22-45-17.109000,[R]: 2 
22-45-17.110000,[R]: 3 
22-45-17.110000,[R]: 4 
22-45-17.111000,S 6 	RSSI: 54
22-45-17.112000,[R]: 5 
22-45-17.123000,[R]: 6 
22-45-17.124000,[R]: 7 
22-45-17.125000,[R]: 8 
22-45-17.125000,[R]: 1 
22-45-17.126000,[R]: 50 
22-45-17.126000,[R]: 2 
22-45-17.127000,[R]: 3 
22-45-17.127000,[R]: 4 
22-45-17.128000,[R]: 5 
22-45-17.128000,[R]: 20 
22-45-17.129000,[R]: 1 
22-45-17.129000,[R]: 50 
22-45-17.130000,[R]: 2 
22-45-17.135000,[R]: 3 
22-45-17.136000,[R]: 4 
22-45-17.136000,[R]: 5 
22-45-17.137000,S 7 	RSSI: 66
22-45-17.138000,[R]: 6 
22-45-17.138000,[R]: 7 
22-45-17.139000,[R]: 8 
22-45-17.139000,[R]: 1 
22-45-17.140000,[R]: 50 
22-45-17.140000,[R]: 2 
22-45-17.145000,[R]: 3 
22-45-17.146000,[R]: 4 
22-45-17.147000,[R]: 5 
22-45-17.147000,S 7 	RSSI: 66
22-45-17.148000,[R]: 6 
22-45-17.148000,[R]: 7 
22-45-17.149000,[R]: 8 
22-45-17.149000,[R]: 1 
22-45-17.150000,[R]: 50 
22-45-17.150000,[R]: 2 
22-45-17.151000,[R]: 3 
22-45-17.151000,[R]: 4 
22-45-17.154000,[R]: 5 
22-45-17.154000,[R]: 6 
22-45-17.155000,S 3 	RSSI: 66
22-45-17.156000,[R]: 7 
22-45-17.156000,[R]: 8 
22-45-17.157000,S 5 	RSSI: 62
22-45-17.157000,[R]: 1 
22-45-17.158000,[R]: 50 
22-45-17.158000,[R]: 2 
22-45-17.159000,[R]: 3 
22-45-17.159000,[R]: 4 
22-45-17.160000,[R]: 5 
22-45-17.160000,[R]: 6 
22-45-17.161000,S 3 	RSSI: 66
22-45-17.161000,[R]: 7 
22-45-17.177000,S 8 	RSSI: 57
22-45-17.177000,[R]: 8 
22-45-17.178000,[R]: 1 
22-45-17.178000,[R]: 50 
22-45-17.179000,[R]: 2 
22-45-17.179000,[R]: 3 
22-45-17.180000,[R]: 4 
22-45-17.180000,[R]: 5 
22-45-17.181000,S 6 	RSSI: 54
22-45-17.181000,[R]: 6 
22-45-17.183000,[R]: 7 
22-45-17.184000,[R]: 8 
22-45-17.184000,[R]: 1 
22-45-17.185000,[R]: 50 
22-45-17.185000,[R]: 2 
22-45-17.186000,[R]: 3 
22-45-17.186000,[R]: 4 
22-45-17.187000,S 6 	RSSI: 54
22-45-17.189000,[R]: 5 
22-45-17.190000,[R]: 6 
22-45-17.191000,S 8 	RSSI: 57
22-45-17.191000,[R]: 7 
22-45-17.193000,[R]: 8 
22-45-17.194000,[R]: 20 
22-45-17.195000,[R]: 1 
22-45-17.195000,[R]: 50 
22-45-17.196000,[R]: 2 
22-45-17.200000,[R]: 3 
22-45-17.201000,[R]: 4 
22-45-17.201000,[R]: 5 
22-45-17.203000,[R]: 6 
22-45-17.204000,S 6 	RSSI: 54
22-45-17.211000,[R]: 7 
22-45-17.211000,[R]: 8 
22-45-17.213000,[R]: 1 
22-45-17.213000,[R]: 50 
22-45-17.214000,[R]: 2 
22-45-17.214000,[R]: 3 
22-45-17.214000,[R]: 4 
22-45-17.215000,[R]: 5 
22-45-17.215000,[R]: 6 
22-45-17.216000,[R]: 7 
22-45-17.216000,[R]: 8 
22-45-17.217000,[R]: 1 
22-45-17.217000,[R]: 50 
22-45-17.227000,[R]: 2 
22-45-17.227000,[R]: 3 
22-45-17.228000,S 7 	RSSI: 66
22-45-17.228000,[R]: 4 
22-45-17.229000,[R]: 5 
22-45-17.229000,[R]: 6 
22-45-17.230000,[R]: 7 
22-45-17.244000,[R]: 8 
22-45-17.244000,[R]: 1 
22-45-17.245000,[R]: 50 
22-45-17.245000,[R]: 2 
22-45-17.246000,S 7 	RSSI: 67
22-45-17.246000,[R]: 3 
22-45-17.247000,[R]: 4 
22-45-17.248000,[R]: 5 
22-45-17.248000,[R]: 20 
22-45-17.249000,[R]: 1 
22-45-17.249000,[R]: 50 
22-45-17.250000,[R]: 2 
22-45-17.250000,[R]: 3 
22-45-17.251000,[R]: 4 
22-45-17.251000,[R]: 5 
22-45-17.256000,[R]: 6 
22-45-17.266000,[R]: 7 
22-45-17.266000,[R]: 8 
22-45-17.267000,[R]: 1 
22-45-17.267000,[R]: 50 
22-45-17.268000,[R]: 2 
22-45-17.268000,[R]: 3 
22-45-17.270000,[R]: 4 
22-45-17.270000,[R]: 5 
22-45-17.271000,[R]: 6 
22-45-17.274000,[R]: 7 
22-45-17.280000,S 7 	RSSI: 66
22-45-17.280000,S 5 	RSSI: 62
22-45-17.281000,[R]: 8 
22-45-17.281000,[R]: 1 
22-45-17.282000,[R]: 50 
22-45-17.284000,[R]: 2 
22-45-17.284000,[R]: 3 
22-45-17.285000,[R]: 20 
22-45-17.285000,[R]: 1 
22-45-17.286000,[R]: 50 
22-45-17.290000,[R]: 2 
22-45-17.291000,[R]: 3 
22-45-17.291000,S 3 	RSSI: 67
22-45-17.292000,[R]: 4 
22-45-17.292000,[R]: 5 
22-45-17.294000,[R]: 6 
22-45-17.295000,S 6 	RSSI: 54
22-45-17.296000,[R]: 7 
22-45-17.296000,[R]: 8 
22-45-17.297000,S 8 	RSSI: 58
22-45-17.297000,[R]: 1 
22-45-17.302000,[R]: 50 
22-45-17.302000,[R]: 2 
22-45-17.304000,[R]: 3 
22-45-17.305000,[R]: 4 
22-45-17.306000,[R]: 5 
22-45-17.306000,[R]: 6 
22-45-17.307000,[R]: 7 
22-45-17.307000,[R]: 8 
22-45-17.308000,S 8 	RSSI: 57
22-45-17.308000,[R]: 1 
22-45-17.309000,[R]: 50 
22-45-17.310000,[R]: 2 
22-45-17.310000,[R]: 3 
22-45-17.311000,[R]: 4 
22-45-17.311000,[R]: 5 
22-45-17.312000,[R]: 6 
22-45-17.312000,S 6 	RSSI: 54
22-45-17.315000,[R]: 7 
22-45-17.315000,[R]: 8 
22-45-17.316000,S 8 	RSSI: 57
22-45-17.316000,[R]: 1 
22-45-17.317000,[R]: 50 
22-45-17.318000,[R]: 2 
22-45-17.318000,[R]: 3 
22-45-17.319000,[R]: 4 
22-45-17.319000,[R]: 5 
22-45-17.323000,[R]: 20 
22-45-17.323000,[R]: 1 
22-45-17.326000,[R]: 50 
22-45-17.326000,[R]: 2 
22-45-17.327000,[R]: 3 
22-45-17.327000,[R]: 4 
22-45-17.328000,[R]: 5 
22-45-17.328000,S 7 	RSSI: 65
22-45-17.329000,[R]: 6 
22-45-17.329000,[R]: 7 
22-45-17.330000,[R]: 8 
22-45-17.331000,[R]: 1 
22-45-17.335000,[R]: 50 
22-45-17.336000,[R]: 2 
22-45-17.336000,[R]: 3 
22-45-17.337000,[R]: 4 
22-45-17.338000,[R]: 5 
22-45-17.338000,S 7 	RSSI: 65
22-45-17.339000,[R]: 6 
22-45-17.340000,[R]: 7 
22-45-17.340000,[R]: 8 
22-45-17.341000,[R]: 1 
22-45-17.341000,[R]: 50 
22-45-17.342000,[R]: 2 
22-45-17.342000,[R]: 3 
22-45-17.343000,[R]: 4 
22-45-17.343000,[R]: 5 
22-45-17.346000,S 7 	RSSI: 65
22-45-17.347000,[R]: 6 
22-45-17.347000,[R]: 7 
22-45-17.348000,[R]: 8 
22-45-17.349000,[R]: 1 
22-45-17.349000,[R]: 50 
22-45-17.350000,[R]: 2 
22-45-17.350000,[R]: 3 
22-45-17.351000,[R]: 4 
22-45-17.351000,[R]: 5 
22-45-17.360000,S 7 	RSSI: 64
22-45-17.360000,[R]: 20 
22-45-17.366000,[R]: 1 
22-45-17.367000,[R]: 50 
22-45-17.367000,[R]: 2 
22-45-17.368000,[R]: 3 
22-45-17.369000,S 5 	RSSI: 62
22-45-17.369000,[R]: 4 
22-45-17.370000,[R]: 5 
22-45-17.370000,[R]: 6 
22-45-17.371000,[R]: 7 
22-45-17.371000,[R]: 8 
22-45-17.372000,S 6 	RSSI: 54
22-45-17.372000,[R]: 1 
22-45-17.373000,[R]: 50 
22-45-17.374000,[R]: 2 
22-45-17.374000,S 8 	RSSI: 57
22-45-17.398000,[R]: 3 
22-45-17.399000,[R]: 4 
22-45-17.399000,[R]: 5 
22-45-17.400000,[R]: 6 
22-45-17.400000,[R]: 7 
22-45-17.402000,[R]: 8 
22-45-17.403000,S 6 	RSSI: 54
22-45-17.403000,[R]: 1 
22-45-17.404000,[R]: 50 
22-45-17.418000,[R]: 2 
22-45-17.419000,S 8 	RSSI: 57
22-45-17.419000,[R]: 3 
22-45-17.420000,[R]: 20 
22-45-17.420000,[R]: 1 
22-45-17.422000,[R]: 50 
22-45-17.423000,[R]: 2 
22-45-17.423000,[R]: 3 
22-45-17.424000,[R]: 4 
22-45-17.424000,[R]: 5 
22-45-17.425000,S 7 	RSSI: 65
22-45-17.428000,[R]: 6 
22-45-17.429000,[R]: 7 
22-45-17.429000,[R]: 8 
22-45-17.430000,S 2 	RSSI: 56
22-45-17.430000,[R]: 1 
22-45-17.433000,[R]: 50 
22-45-17.433000,[R]: 2 
22-45-17.434000,[R]: 3 
22-45-17.434000,[R]: 4 
22-45-17.435000,[R]: 5 
22-45-17.435000,S 7 	RSSI: 65
22-45-17.436000,[R]: 6 
22-45-17.437000,[R]: 7 
22-45-17.437000,[R]: 8 
22-45-17.443000,S 2 	RSSI: 56
22-45-17.443000,[R]: 1 
22-45-17.444000,[R]: 50 
22-45-17.445000,[R]: 2 
22-45-17.446000,[R]: 3 
22-45-17.453000,[R]: 4 
22-45-17.454000,[R]: 5 
22-45-17.455000,[R]: 6 
22-45-17.455000,[R]: 7 
22-45-17.456000,[R]: 8 
22-45-17.457000,S 2 	RSSI: 56
22-45-17.466000,[R]: 1 
22-45-17.469000,[R]: 50 
22-45-17.470000,[R]: 2 
22-45-17.471000,S 7 	RSSI: 64
22-45-17.471000,[R]: 3 
22-45-17.472000,[R]: 4 
22-45-17.472000,[R]: 5 
22-45-17.473000,[R]: 20 
22-45-17.473000,[R]: 1 
22-45-17.474000,[R]: 50 
22-45-17.475000,[R]: 2 
22-45-17.476000,[R]: 3 
22-45-17.476000,[R]: 4 
22-45-17.477000,[R]: 5 
22-45-17.477000,[R]: 6 
22-45-17.481000,[R]: 7 
22-45-17.481000,[R]: 8 
22-45-17.482000,[R]: 1 
22-45-17.482000,[R]: 50 
22-45-17.483000,[R]: 2 
22-45-17.483000,[R]: 3 
22-45-17.484000,[R]: 4 
22-45-17.484000,[R]: 5 
22-45-17.490000,[R]: 6 
22-45-17.491000,[R]: 7 
22-45-17.491000,[R]: 8 
22-45-17.492000,[R]: 1 
22-45-17.492000,[R]: 50 
22-45-17.493000,[R]: 2 
22-45-17.493000,[R]: 3 
22-45-17.494000,[R]: 4 
22-45-17.495000,[R]: 5 
22-45-17.495000,S 2 	RSSI: 56
22-45-17.496000,[R]: 6 
22-45-17.496000,S 3 	RSSI: 67
22-45-17.497000,[R]: 7 
22-45-17.497000,[R]: 8 
22-45-17.537000,[R]: 1 
22-45-17.537000,[R]: 50 
22-45-17.538000,S 6 	RSSI: 54
22-45-17.539000,[R]: 2 
22-45-17.539000,[R]: 3 
22-45-17.540000,S 8 	RSSI: 56
22-45-17.540000,[R]: 4 
22-45-17.541000,[R]: 5 
22-45-17.541000,[R]: 6 
22-45-17.542000,[R]: 7 
22-45-17.543000,[R]: 8 
22-45-17.543000,[R]: 1 
22-45-17.544000,[R]: 50 
22-45-17.544000,[R]: 2 
22-45-17.547000,[R]: 3 
22-45-17.547000,S 8 	RSSI: 56
22-45-17.548000,[R]: 4 
22-45-17.553000,[R]: 5 
22-45-17.553000,S 2 	RSSI: 56
22-45-17.554000,[R]: 6 
22-45-17.555000,S 3 	RSSI: 67
22-45-17.555000,[R]: 7 
22-45-17.557000,[R]: 8 
22-45-17.558000,[R]: 1 
22-45-17.558000,[R]: 50 
22-45-17.559000,[R]: 2 
22-45-17.560000,[R]: 3 
22-45-17.560000,S 8 	RSSI: 55
22-45-17.561000,[R]: 4 
22-45-17.561000,[R]: 5 
22-45-17.562000,S 2 	RSSI: 56
22-45-17.562000,[R]: 6 
22-45-17.563000,S 3 	RSSI: 67
22-45-17.563000,[R]: 7 
22-45-17.564000,[R]: 8 
22-45-17.564000,[R]: 1 
22-45-17.565000,[R]: 50 
22-45-17.565000,[R]: 2 
22-45-17.568000,[R]: 3 
22-45-17.569000,[R]: 4 
22-45-17.569000,[R]: 5 
22-45-17.573000,[R]: 6 
22-45-17.575000,[R]: 7 
22-45-17.576000,[R]: 8 
22-45-17.576000,[R]: 1 
22-45-17.578000,[R]: 50 
22-45-17.578000,[R]: 2 
22-45-17.579000,[R]: 20 
22-45-17.580000,[R]: 1 
22-45-17.580000,[R]: 50 
22-45-17.584000,[R]: 2 
22-45-17.584000,[R]: 3 
22-45-17.585000,S 7 	RSSI: 65
22-45-17.585000,[R]: 4 
22-45-17.586000,[R]: 5 
22-45-17.586000,[R]: 6 
22-45-17.589000,[R]: 7 
