20-01-43.630000,"ÿ""Scanner enabled\r\n""" 
20-02-21.698000,"""type 4, info: sync"""
20-02-21.698000,"""Sensor: 1. RSSI: 65"""
20-02-21.699000,"""Sensor: 2. RSSI: 57"""
20-02-21.699000,"""COUNT 1 1"
20-02-21.700000,[0] 0 0
20-02-21.700000,[1] 48 0
20-02-21.701000,""""
20-02-21.701000,"""type 4, info: sync"""
20-02-21.704000,"""Sensor: 1. RSSI: 65"""
20-02-21.706000,"""Sensor: 2. RSSI: 57"""
20-02-21.706000,"""COUNT 1 1"
20-02-21.707000,[0] 0 0
20-02-21.707000,[1] 48 0
20-02-21.708000,""""
20-02-21.709000,"""type 4, info: sync"""
20-02-21.709000,"""Sensor: 2. RSSI: 57"""
20-02-21.715000,"""COUNT 0 1"
20-02-21.715000,[0] 0 0
20-02-21.716000,[1] 48 0
20-02-21.717000,""""
20-02-21.717000,"""type 4, info: sync"""
20-02-21.718000,"""Sensor: 2. RSSI: 57"""
20-02-21.721000,"""Sensor: 1. RSSI: 64"""
20-02-21.724000,"""COUNT 1 1"
20-02-21.727000,[0] 0 0
20-02-21.727000,[1] 0 0
20-02-21.728000,""""
20-02-21.729000,"""type 4, info: sync"""
20-02-21.729000,"""Sensor: 1. RSSI: 64"""
20-02-21.733000,"""Sensor: 2. RSSI: 57"""
20-02-21.735000,"""COUNT 1 1"
20-02-21.737000,[0] 0 0
20-02-21.737000,[1] 48 0
20-02-21.738000,""""
20-02-21.739000,"""type 4, info: sync"""
20-02-21.739000,"""Sensor: 1. RSSI: 64"""
20-02-21.741000,"""Sensor: 2. RSSI: 57"""
20-02-21.745000,"""COUNT 1 1"
20-02-21.751000,[0] 0 0
20-02-21.751000,[1] 48 0
20-02-21.752000,""""
20-02-21.752000,"""type 4, info: sync"""
20-02-21.753000,"""Sensor: 1. RSSI: 65"""
20-02-21.753000,"""Sensor: 2. RSSI: 57"""
20-02-21.755000,"""COUNT 1 1"
20-02-21.756000,[0] 0 0
20-02-21.757000,[1] 48 0
20-02-21.758000,""""
20-02-21.758000,"""type 4, info: sync"""
20-02-21.762000,"""Sensor: 2. RSSI: 57"""
20-02-21.763000,"""Sensor: 1. RSSI: 65"""
20-02-21.765000,"""COUNT 1 1"
20-02-21.766000,[0] 0 0
20-02-21.766000,[1] 48 0
20-02-21.768000,""""
20-02-21.768000,"""type 4, info: sync"""
20-02-21.771000,"""Sensor: 2. RSSI: 57"""
20-02-21.772000,"""Sensor: 1. RSSI: 65"""
20-02-21.775000,"""COUNT 1 1"
20-02-21.775000,[0] 0 0
20-02-21.776000,[1] 0 0
20-02-21.776000,""""
20-02-21.777000,"""type 4, info: sync"""
20-02-21.779000,"""Sensor: 1. RSSI: 65"""
20-02-21.783000,"""Sensor: 2. RSSI: 57"""
20-02-21.787000,"""COUNT 1 1"
20-02-21.788000,[0] 0 0
20-02-21.789000,[1] 49 0
20-02-21.792000,""""
20-02-21.793000,"""type 4, info: sync"""
20-02-21.793000,"""Sensor: 1. RSSI: 65"""
20-02-21.794000,"""Sensor: 2. RSSI: 57"""
20-02-21.795000,"""COUNT 1 1"
20-02-21.800000,[0] 0 0
20-02-21.800000,[1] 48 0
20-02-21.800000,""""
20-02-21.801000,"""type 4, info: sync"""
20-02-21.801000,"""Sensor: 1. RSSI: 64"""
20-02-21.801000,"""Sensor: 2. RSSI: 58"""
20-02-21.804000,"""COUNT 1 1"
20-02-21.805000,[0] 0 0
20-02-21.805000,[1] 48 0
20-02-21.807000,""""
20-02-21.808000,"""type 4, info: sync"""
20-02-21.809000,"""Sensor: 2. RSSI: 57"""
20-02-21.814000,"""COUNT 0 1"
20-02-21.815000,[0] 0 0
20-02-21.819000,[1] 48 0
20-02-21.820000,""""
20-02-21.820000,"""type 4, info: sync"""
20-02-21.821000,"""Sensor: 2. RSSI: 57"""
20-02-21.821000,"""Sensor: 1. RSSI: 65"""
20-02-21.824000,"""COUNT 1 1"
20-02-21.825000,[0] 0 0
20-02-21.830000,[1] 0 0
20-02-21.831000,""""
20-02-21.831000,"""type 4, info: sync"""
20-02-21.832000,"""Sensor: 1. RSSI: 65"""
20-02-21.832000,"""Sensor: 2. RSSI: 57"""
20-02-21.834000,"""COUNT 1 1"
20-02-21.835000,[0] 0 0
20-02-21.836000,[1] 48 0
20-02-21.836000,""""
20-02-21.837000,"""type 4, info: sync"""
20-02-21.838000,"""Sensor: 1. RSSI: 65"""
20-02-21.840000,"""Sensor: 2. RSSI: 57"""
20-02-21.849000,"""COUNT 1 1"
20-02-21.851000,[0] 0 0
20-02-21.852000,[1] 48 0
20-02-21.852000,""""
20-02-21.853000,"""type 4, info: sync"""
20-02-21.853000,"""Sensor: 1. RSSI: 65"""
20-02-21.854000,"""Sensor: 2. RSSI: 57"""
20-02-21.855000,"""COUNT 1 1"
20-02-21.855000,[0] 0 0
20-02-21.855000,[1] 48 0
20-02-21.856000,""""
20-02-21.857000,"""type 4, info: sync"""
20-02-21.860000,"""Sensor: 2. RSSI: 57"""
20-02-21.862000,"""Sensor: 1. RSSI: 65"""
20-02-21.865000,"""COUNT 1 1"
20-02-21.865000,[0] 0 0
20-02-21.866000,[1] 48 0
20-02-21.866000,""""
20-02-21.867000,"""type 4, info: sync"""
20-02-21.868000,"""Sensor: 2. RSSI: 57"""
20-02-21.870000,"""Sensor: 1. RSSI: 65"""
20-02-21.874000,"""COUNT 1 1"
20-02-21.875000,[0] 0 0
20-02-21.876000,[1] 0 0
20-02-21.877000,""""
20-02-21.877000,"""type 4, info: sync"""
20-02-21.878000,"""Sensor: 1. RSSI: 65"""
20-02-21.882000,"""Sensor: 2. RSSI: 57"""
20-02-21.884000,"""COUNT 1 1"
20-02-21.885000,[0] 0 0
20-02-21.886000,[1] 48 0
20-02-21.886000,""""
20-02-21.887000,"""type 4, info: sync"""
20-02-21.888000,"""Sensor: 1. RSSI: 65"""
20-02-21.890000,"""Sensor: 2. RSSI: 57"""
20-02-21.894000,"""COUNT 1 1"
20-02-21.897000,[0] 0 0
20-02-21.898000,[1] 48 0
20-02-21.900000,""""
20-02-21.901000,"""type 4, info: sync"""
20-02-21.901000,"""Sensor: 1. RSSI: 65"""
20-02-21.902000,"""Sensor: 2. RSSI: 57"""
20-02-21.904000,"""COUNT 1 1"
20-02-21.905000,[0] 0 0
20-02-21.905000,[1] 48 0
20-02-21.906000,""""
20-02-21.907000,"""type 4, info: sync"""
20-02-21.908000,"""Sensor: 2. RSSI: 57"""
20-02-21.912000,"""Sensor: 1. RSSI: 65"""
20-02-21.915000,"""COUNT 1 1"
20-02-21.915000,[0] 0 0
20-02-21.916000,[1] 48 0
20-02-21.919000,""""
20-02-21.919000,"""type 4, info: sync"""
20-02-21.920000,"""Sensor: 2. RSSI: 57"""
20-02-21.921000,"""Sensor: 1. RSSI: 65"""
20-02-21.927000,"""COUNT 1 1"
20-02-21.927000,[0] 0 0
20-02-21.928000,[1] 0 0
20-02-21.928000,""""
20-02-21.929000,"""type 4, info: sync"""
20-02-21.929000,"""Sensor: 1. RSSI: 65"""
20-02-21.932000,"""Sensor: 2. RSSI: 57"""
20-02-21.934000,"""COUNT 1 1"
20-02-21.941000,[0] 0 0
20-02-21.942000,[1] 48 0
20-02-21.942000,""""
20-02-21.943000,"""type 4, info: sync"""
20-02-21.943000,"""Sensor: 1. RSSI: 65"""
20-02-21.944000,"""Sensor: 2. RSSI: 57"""
20-02-21.944000,"""COUNT 1 1"
20-02-21.945000,[0] 0 0
20-02-21.945000,[1] 48 0
20-02-21.948000,""""
20-02-21.951000,"""type 4, info: sync"""
20-02-21.951000,"""Sensor: 1. RSSI: 65"""
20-02-21.952000,"""Sensor: 2. RSSI: 57"""
20-02-21.954000,"""COUNT 1 1"
20-02-21.955000,[0] 0 0
20-02-21.956000,[1] 48 0
20-02-21.956000,""""
20-02-21.957000,"""type 4, info: sync"""
20-02-21.962000,"""Sensor: 2. RSSI: 57"""
20-02-21.963000,"""Sensor: 1. RSSI: 65"""
20-02-21.965000,"""COUNT 1 1"
20-02-21.966000,[0] 0 0
20-02-21.966000,[1] 48 0
20-02-21.966000,""""
20-02-21.968000,"""type 4, info: sync"""
20-02-21.981000,"""Sensor: 2. RSSI: 57"""
20-02-21.981000,"""Sensor: 1. RSSI: 65"""
20-02-21.982000,"""COUNT 1 1"
20-02-21.982000,[0] 0 0
20-02-21.983000,[1] 0 0
20-02-21.983000,""""
20-02-21.987000,"""type 4, info: sync"""
20-02-21.987000,"""Sensor: 1. RSSI: 65"""
20-02-21.988000,"""Sensor: 2. RSSI: 57"""
20-02-21.988000,"""COUNT 1 1"
20-02-21.989000,[0] 0 0
20-02-21.989000,[1] 48 0
20-02-21.992000,""""
20-02-21.993000,"""type 4, info: sync"""
20-02-21.993000,"""Sensor: 1. RSSI: 65"""
20-02-21.994000,"""Sensor: 2. RSSI: 57"""
20-02-21.995000,"""COUNT 1 1"
20-02-21.996000,[0] 0 0
20-02-21.996000,[1] 48 0
20-02-21.997000,""""
20-02-21.998000,"""type 4, info: sync"""
20-02-21.999000,"""Sensor: 1. RSSI: 65"""
20-02-22.000000,"""Sensor: 2. RSSI: 57"""
20-02-22.005000,"""COUNT 1 1"
20-02-22.006000,[0] 0 0
20-02-22.007000,[1] 48 0
20-02-22.009000,""""
20-02-22.010000,"""type 4, info: sync"""
20-02-22.010000,"""Sensor: 2. RSSI: 57"""
20-02-22.013000,"""Sensor: 1. RSSI: 65"""
20-02-22.015000,"""COUNT 1 1"
20-02-22.016000,[0] 0 0
20-02-22.016000,[1] 48 0
20-02-22.017000,""""
20-02-22.018000,"""type 4, info: sync"""
20-02-22.019000,"""Sensor: 2. RSSI: 57"""
20-02-22.021000,"""Sensor: 1. RSSI: 65"""
20-02-22.025000,"""COUNT 1 1"
20-02-22.026000,[0] 0 0
20-02-22.026000,[1] 0 0
20-02-22.027000,""""
20-02-22.027000,"""type 4, info: sync"""
20-02-22.034000,"""Sensor: 2. RSSI: 57"""
20-02-22.038000,"""COUNT 0 1"
20-02-22.039000,[0] 0 0
20-02-22.039000,[1] 0 0
20-02-22.039000,""""
20-02-22.040000,"""type 4, info: sync"""
20-02-22.040000,"""Sensor: 1. RSSI: 65"""
20-02-22.041000,"""Sensor: 2. RSSI: 57"""
20-02-22.045000,"""COUNT 1 1"
20-02-22.046000,[0] 0 0
20-02-22.046000,[1] 48 0
20-02-22.049000,""""
20-02-22.050000,"""type 4, info: sync"""
20-02-22.050000,"""Sensor: 2. RSSI: 57"""
20-02-22.054000,"""COUNT 0 1"
20-02-22.055000,[0] 0 0
20-02-22.056000,[1] 0 0
20-02-22.056000,""""
20-02-22.057000,"""type 4, info: sync"""
20-02-22.058000,"""Sensor: 2. RSSI: 57"""
20-02-22.060000,"""Sensor: 1. RSSI: 65"""
20-02-22.065000,"""COUNT 1 1"
20-02-22.066000,[0] 0 0
20-02-22.066000,[1] 48 0
20-02-22.067000,""""
20-02-22.068000,"""type 4, info: sync"""
20-02-22.072000,"""Sensor: 2. RSSI: 57"""
20-02-22.073000,"""Sensor: 1. RSSI: 65"""
20-02-22.075000,"""COUNT 1 1"
20-02-22.075000,[0] 0 0
20-02-22.076000,[1] 0 0
20-02-22.076000,""""
20-02-22.077000,"""type 4, info: sync"""
20-02-22.082000,"""Sensor: 2. RSSI: 57"""
20-02-22.084000,"""Sensor: 1. RSSI: 65"""
20-02-22.085000,"""COUNT 1 1"
20-02-22.086000,[0] 0 0
20-02-22.086000,[1] 48 0
20-02-22.087000,""""
20-02-22.088000,"""type 4, info: sync"""
20-02-22.090000,"""Sensor: 2. RSSI: 57"""
20-02-22.093000,"""Sensor: 1. RSSI: 65"""
20-02-22.095000,"""COUNT 1 1"
20-02-22.095000,[0] 0 0
20-02-22.096000,[1] 48 0
20-02-22.096000,""""
20-02-22.097000,"""type 4, info: sync"""
20-02-22.099000,"""Sensor: 1. RSSI: 65"""
20-02-22.103000,"""Sensor: 2. RSSI: 57"""
20-02-22.105000,"""COUNT 1 1"
20-02-22.105000,[0] 0 0
20-02-22.106000,[1] 48 0
20-02-22.107000,""""
20-02-22.107000,"""type 4, info: sync"""
20-02-22.109000,"""Sensor: 1. RSSI: 65"""
20-02-22.111000,"""Sensor: 2. RSSI: 57"""
20-02-22.115000,"""COUNT 1 1"
20-02-22.115000,[0] 0 0
20-02-22.116000,[1] 48 0
20-02-22.116000,""""
20-02-22.117000,"""type 4, info: sync"""
20-02-22.119000,"""Sensor: 1. RSSI: 65"""
20-02-22.120000,"""Sensor: 2. RSSI: 57"""
20-02-22.125000,"""COUNT 1 1"
20-02-22.125000,[0] 0 0
20-02-22.126000,[1] 48 0
20-02-22.127000,""""
20-02-22.127000,"""type 4, info: sync"""
20-02-22.128000,"""Sensor: 2. RSSI: 57"""
20-02-22.133000,"""Sensor: 1. RSSI: 65"""
20-02-22.136000,"""COUNT 1 1"
20-02-22.136000,[0] 0 0
20-02-22.137000,[1] 48 0
20-02-22.138000,""""
20-02-22.138000,"""type 4, info: sync"""
20-02-22.139000,"""Sensor: 2. RSSI: 57"""
20-02-22.140000,"""Sensor: 1. RSSI: 65"""
20-02-22.145000,"""COUNT 1 1"
20-02-22.146000,[0] 0 0
20-02-22.147000,[1] 0 0
20-02-22.147000,""""
20-02-22.148000,"""type 4, info: sync"""
20-02-22.150000,"""Sensor: 1. RSSI: 65"""
20-02-22.153000,"""Sensor: 2. RSSI: 57"""
20-02-22.156000,"""COUNT 1 1"
20-02-22.157000,[0] 0 0
20-02-22.157000,[1] 48 0
20-02-22.158000,""""
20-02-22.158000,"""type 4, info: sync"""
20-02-22.159000,"""Sensor: 1. RSSI: 65"""
20-02-22.161000,"""Sensor: 2. RSSI: 57"""
20-02-22.165000,"""COUNT 1 1"
20-02-22.168000,[0] 0 0
20-02-22.169000,[1] 48 0
20-02-22.169000,""""
20-02-22.169000,"""type 4, info: sync"""
20-02-22.170000,"""Sensor: 1. RSSI: 65"""
20-02-22.170000,"""Sensor: 2. RSSI: 57"""
20-02-22.175000,"""COUNT 1 1"
20-02-22.178000,[0] 0 0
20-02-22.179000,[1] 48 0
20-02-22.179000,""""
20-02-22.180000,"""type 4, info: sync"""
20-02-22.180000,"""Sensor: 2. RSSI: 57"""
20-02-22.180000,"""Sensor: 1. RSSI: 65"""
20-02-22.184000,"""COUNT 1 1"
20-02-22.185000,[0] 0 0
20-02-22.185000,[1] 48 0
20-02-22.188000,""""
20-02-22.188000,"""type 4, info: sync"""
20-02-22.189000,"""Sensor: 2. RSSI: 57"""
20-02-22.190000,"""Sensor: 1. RSSI: 65"""
20-02-22.193000,"""Sensor: 2. RSSI: 57"""
20-02-22.195000,"""COUNT 1 2"
20-02-22.201000,[0] 0 0
20-02-22.202000,[1] 48 0
20-02-22.202000,""""
20-02-22.202000,"""type 4, info: sync"""
20-02-22.203000,"""Sensor: 2. RSSI: 57"""
20-02-22.203000,"""Sensor: 1. RSSI: 65"""
20-02-22.204000,"""COUNT 1 1"
20-02-22.205000,[0] 0 0
20-02-22.205000,[1] 48 0
20-02-22.206000,""""
20-02-22.207000,"""type 4, info: sync"""
20-02-22.209000,"""Sensor: 2. RSSI: 57"""
20-02-22.213000,"""Sensor: 1. RSSI: 65"""
20-02-22.214000,"""COUNT 1 1"
20-02-22.215000,[0] 0 0
20-02-22.215000,[1] 48 0
20-02-22.216000,""""
20-02-22.216000,"""type 4, info: sync"""
20-02-22.218000,"""Sensor: 1. RSSI: 65"""
20-02-22.222000,"""Sensor: 2. RSSI: 57"""
20-02-22.224000,"""COUNT 1 1"
20-02-22.225000,[0] 0 0
20-02-22.226000,[1] 48 0
20-02-22.226000,""""
20-02-22.227000,"""type 4, info: sync"""
20-02-22.228000,"""Sensor: 1. RSSI: 65"""
20-02-22.230000,"""Sensor: 2. RSSI: 57"""
20-02-22.235000,"""COUNT 1 1"
20-02-22.237000,[0] 0 0
20-02-22.237000,[1] 48 0
20-02-22.238000,""""
20-02-22.239000,"""type 4, info: sync"""
20-02-22.239000,"""Sensor: 1. RSSI: 65"""
20-02-22.239000,"""Sensor: 2. RSSI: 57"""
20-02-22.244000,"""COUNT 1 1"
20-02-22.245000,[0] 0 0
20-02-22.245000,[1] 48 0
20-02-22.246000,""""
20-02-22.247000,"""type 4, info: sync"""
20-02-22.248000,"""Sensor: 2. RSSI: 57"""
20-02-22.249000,"""Sensor: 1. RSSI: 65"""
20-02-22.254000,"""COUNT 1 1"
20-02-22.258000,[0] 0 0
20-02-22.259000,[1] 48 0
20-02-22.260000,""""
20-02-22.260000,"""type 4, info: sync"""
20-02-22.261000,"""Sensor: 2. RSSI: 57"""
20-02-22.263000,"""Sensor: 1. RSSI: 65"""
20-02-22.263000,"""Sensor: 2. RSSI: 57"""
20-02-22.265000,"""COUNT 1 2"
20-02-22.268000,[0] 0 0
20-02-22.269000,[1] 48 0
20-02-22.269000,""""
20-02-22.270000,"""type 4, info: sync"""
20-02-22.272000,"""Sensor: 1. RSSI: 65"""
20-02-22.274000,"""COUNT 1 0"
20-02-22.275000,[0] 0 0
20-02-22.276000,[1] 0 0
20-02-22.276000,""""
20-02-22.276000,"""type 4, info: sync"""
20-02-22.279000,"""Sensor: 2. RSSI: 57"""
20-02-22.284000,"""COUNT 0 1"
20-02-22.285000,[0] 0 0
20-02-22.285000,[1] 48 0
20-02-22.286000,""""
20-02-22.286000,"""type 4, info: sync"""
20-02-22.288000,"""Sensor: 1. RSSI: 65"""
20-02-22.292000,"""Sensor: 2. RSSI: 57"""
20-02-22.295000,"""COUNT 1 1"
20-02-22.295000,[0] 0 0
20-02-22.297000,[1] 48 0
20-02-22.299000,""""
20-02-22.299000,"""type 4, info: sync"""
20-02-22.300000,"""Sensor: 1. RSSI: 65"""
20-02-22.300000,"""Sensor: 2. RSSI: 57"""
20-02-22.305000,"""COUNT 1 1"
20-02-22.305000,[0] 0 0
20-02-22.306000,[1] 48 0
20-02-22.306000,""""
20-02-22.307000,"""type 4, info: sync"""
20-02-22.308000,"""Sensor: 1. RSSI: 65"""
20-02-22.309000,"""Sensor: 2. RSSI: 57"""
20-02-22.315000,"""COUNT 1 1"
20-02-22.316000,[0] 0 0
20-02-22.316000,[1] 48 0
20-02-22.316000,""""
20-02-22.317000,"""type 4, info: sync"""
20-02-22.320000,"""Sensor: 2. RSSI: 57"""
20-02-22.322000,"""Sensor: 1. RSSI: 65"""
20-02-22.325000,"""COUNT 1 1"
20-02-22.325000,[0] 0 0
20-02-22.326000,[1] 48 0
20-02-22.326000,""""
20-02-22.327000,"""type 4, info: sync"""
20-02-22.328000,"""Sensor: 2. RSSI: 56"""
20-02-22.330000,"""Sensor: 1. RSSI: 65"""
20-02-22.334000,"""COUNT 1 1"
20-02-22.336000,[0] 0 0
20-02-22.337000,[1] 0 0
20-02-22.337000,""""
20-02-22.338000,"""type 4, info: sync"""
20-02-22.338000,"""Sensor: 1. RSSI: 65"""
20-02-22.342000,"""Sensor: 2. RSSI: 56"""
20-02-22.345000,"""COUNT 1 1"
20-02-22.350000,[0] 0 0
20-02-22.353000,[1] 48 0
20-02-22.354000,""""
20-02-22.354000,"""type 4, info: sync"""
20-02-22.355000,"""Sensor: 1. RSSI: 65"""
20-02-22.355000,"""Sensor: 2. RSSI: 56"""
20-02-22.356000,"""COUNT 1 1"
20-02-22.356000,[0] 0 0
20-02-22.357000,[1] 48 0
20-02-22.357000,""""
20-02-22.357000,"""type 4, info: sync"""
20-02-22.358000,"""Sensor: 1. RSSI: 65"""
20-02-22.364000,"""Sensor: 2. RSSI: 56"""
20-02-22.365000,"""COUNT 1 1"
20-02-22.366000,[0] 0 0
20-02-22.366000,[1] 48 0
20-02-22.367000,""""
20-02-22.367000,"""type 4, info: sync"""
20-02-22.368000,"""Sensor: 2. RSSI: 56"""
20-02-22.373000,"""Sensor: 1. RSSI: 65"""
20-02-22.375000,"""COUNT 1 1"
20-02-22.375000,[0] 0 0
20-02-22.376000,[1] 48 0
20-02-22.377000,""""
20-02-22.377000,"""type 4, info: sync"""
20-02-22.379000,"""Sensor: 2. RSSI: 56"""
20-02-22.380000,"""Sensor: 1. RSSI: 65"""
20-02-22.385000,"""COUNT 1 1"
20-02-22.385000,[0] 0 0
20-02-22.386000,[1] 0 0
20-02-22.386000,""""
20-02-22.387000,"""type 4, info: sync"""
20-02-22.388000,"""Sensor: 1. RSSI: 65"""
20-02-22.393000,"""Sensor: 2. RSSI: 56"""
20-02-22.396000,"""COUNT 1 1"
20-02-22.397000,[0] 0 0
20-02-22.398000,[1] 48 0
20-02-22.398000,""""
20-02-22.399000,"""type 4, info: sync"""
20-02-22.399000,"""Sensor: 1. RSSI: 65"""
20-02-22.401000,"""Sensor: 2. RSSI: 56"""
20-02-22.405000,"""COUNT 1 1"
20-02-22.406000,[0] 0 0
20-02-22.407000,[1] 48 0
20-02-22.407000,""""
20-02-22.408000,"""type 4, info: sync"""
20-02-22.409000,"""Sensor: 1. RSSI: 65"""
20-02-22.410000,"""Sensor: 2. RSSI: 56"""
20-02-22.415000,"""COUNT 1 1"
20-02-22.417000,[0] 0 0
20-02-22.418000,[1] 48 0
20-02-22.418000,""""
20-02-22.418000,"""type 4, info: sync"""
20-02-22.419000,"""Sensor: 2. RSSI: 56"""
20-02-22.423000,"""Sensor: 1. RSSI: 65"""
20-02-22.425000,"""COUNT 1 1"
20-02-22.427000,[0] 0 0
20-02-22.427000,[1] 48 0
20-02-22.428000,""""
20-02-22.428000,"""type 4, info: sync"""
20-02-22.429000,"""Sensor: 2. RSSI: 56"""
20-02-22.434000,"""COUNT 0 1"
20-02-22.436000,[0] 0 0
20-02-22.437000,[1] 0 0
20-02-22.437000,""""
20-02-22.438000,"""type 4, info: sync"""
20-02-22.439000,"""Sensor: 1. RSSI: 65"""
20-02-22.443000,"""Sensor: 2. RSSI: 56"""
20-02-22.445000,"""COUNT 1 1"
20-02-22.447000,[0] 0 0
20-02-22.448000,[1] 48 0
20-02-22.448000,""""
20-02-22.448000,"""type 4, info: sync"""
20-02-22.449000,"""Sensor: 1. RSSI: 65"""
20-02-22.451000,"""Sensor: 2. RSSI: 56"""
20-02-22.455000,"""COUNT 1 1"
20-02-22.457000,[0] 0 0
20-02-22.459000,[1] 48 0
20-02-22.460000,""""
20-02-22.460000,"""type 4, info: sync"""
20-02-22.461000,"""Sensor: 1. RSSI: 65"""
20-02-22.461000,"""Sensor: 2. RSSI: 56"""
20-02-22.465000,"""COUNT 1 1"
20-02-22.467000,[0] 0 0
20-02-22.468000,[1] 48 0
20-02-22.468000,""""
20-02-22.469000,"""type 4, info: sync"""
20-02-22.469000,"""Sensor: 2. RSSI: 56"""
20-02-22.473000,"""Sensor: 1. RSSI: 65"""
20-02-22.475000,"""COUNT 1 1"
20-02-22.478000,[0] 0 0
20-02-22.479000,[1] 48 0
20-02-22.479000,""""
20-02-22.479000,"""type 4, info: sync"""
20-02-22.480000,"""Sensor: 2. RSSI: 56"""
20-02-22.480000,"""Sensor: 1. RSSI: 65"""
20-02-22.485000,"""COUNT 1 1"
20-02-22.487000,[0] 0 0
20-02-22.489000,[1] 0 0
20-02-22.489000,""""
20-02-22.489000,"""type 4, info: sync"""
20-02-22.490000,"""Sensor: 1. RSSI: 65"""
20-02-22.493000,"""Sensor: 2. RSSI: 56"""
20-02-22.495000,"""COUNT 1 1"
20-02-22.496000,[0] 0 0
20-02-22.496000,[1] 48 0
20-02-22.504000,""""
20-02-22.505000,"""type 4, info: sync"""
20-02-22.505000,"""Sensor: 2. RSSI: 56"""
20-02-22.506000,"""COUNT 0 1"
20-02-22.509000,[0] 0 0
20-02-22.510000,[1] 48 0
20-02-22.510000,""""
20-02-22.511000,"""type 4, info: sync"""
20-02-22.511000,"""Sensor: 1. RSSI: 65"""
20-02-22.512000,"""Sensor: 2. RSSI: 56"""
20-02-22.515000,"""COUNT 1 1"
20-02-22.516000,[0] 0 0
20-02-22.516000,[1] 48 0
20-02-22.519000,""""
20-02-22.519000,"""type 4, info: sync"""
20-02-22.520000,"""Sensor: 2. RSSI: 56"""
20-02-22.523000,"""Sensor: 1. RSSI: 65"""
20-02-22.525000,"""COUNT 1 1"
20-02-22.533000,[0] 0 0
20-02-22.533000,[1] 48 0
20-02-22.534000,""""
20-02-22.534000,"""type 4, info: sync"""
20-02-22.535000,"""Sensor: 2. RSSI: 56"""
20-02-22.535000,"""Sensor: 1. RSSI: 65"""
20-02-22.535000,"""COUNT 1 1"
20-02-22.536000,[0] 0 0
20-02-22.536000,[1] 0 0
20-02-22.537000,""""
20-02-22.537000,"""type 4, info: sync"""
20-02-22.539000,"""Sensor: 1. RSSI: 65"""
20-02-22.545000,"""Sensor: 2. RSSI: 56"""
20-02-22.545000,"""COUNT 1 1"
20-02-22.546000,[0] 0 0
20-02-22.547000,[1] 48 0
20-02-22.548000,""""
20-02-22.549000,"""type 4, info: sync"""
20-02-22.549000,"""Sensor: 1. RSSI: 65"""
20-02-22.550000,"""Sensor: 2. RSSI: 56"""
20-02-22.554000,"""COUNT 1 1"
20-02-22.555000,[0] 0 0
20-02-22.555000,[1] 48 0
20-02-22.556000,""""
20-02-22.557000,"""type 4, info: sync"""
20-02-22.558000,"""Sensor: 1. RSSI: 65"""
20-02-22.559000,"""Sensor: 2. RSSI: 56"""
20-02-22.564000,"""COUNT 1 1"
20-02-22.565000,[0] 0 0
20-02-22.565000,[1] 48 0
20-02-22.566000,""""
20-02-22.566000,"""type 4, info: sync"""
20-02-22.568000,"""Sensor: 2. RSSI: 56"""
20-02-22.572000,"""Sensor: 1. RSSI: 65"""
20-02-22.574000,"""COUNT 1 1"
20-02-22.575000,[0] 0 0
20-02-22.576000,[1] 49 0
20-02-22.576000,""""
20-02-22.577000,"""type 4, info: sync"""
20-02-22.578000,"""Sensor: 2. RSSI: 56"""
20-02-22.585000,"""COUNT 0 1"
20-02-22.589000,[0] 0 0
20-02-22.590000,[1] 0 0
20-02-22.590000,""""
20-02-22.591000,"""type 4, info: sync"""
20-02-22.591000,"""Sensor: 1. RSSI: 65"""
20-02-22.592000,"""Sensor: 2. RSSI: 56"""
20-02-22.596000,"""COUNT 1 1"
20-02-22.596000,[0] 0 0
20-02-22.597000,[1] 48 0
20-02-22.597000,""""
20-02-22.600000,"""type 4, info: sync"""
20-02-22.600000,"""Sensor: 1. RSSI: 65"""
20-02-22.601000,"""Sensor: 2. RSSI: 56"""
20-02-22.604000,"""COUNT 1 1"
20-02-22.605000,[0] 0 0
20-02-22.606000,[1] 49 0
20-02-22.606000,""""
20-02-22.606000,"""type 4, info: sync"""
20-02-22.608000,"""Sensor: 1. RSSI: 65"""
20-02-22.612000,"""Sensor: 2. RSSI: 56"""
20-02-22.614000,"""COUNT 1 1"
20-02-22.615000,[0] 0 0
20-02-22.616000,[1] 48 0
20-02-22.616000,""""
20-02-22.616000,"""type 4, info: sync"""
20-02-22.621000,"""Sensor: 2. RSSI: 56"""
20-02-22.623000,"""Sensor: 1. RSSI: 65"""
20-02-22.624000,"""COUNT 1 1"
20-02-22.625000,[0] 0 0
20-02-22.626000,[1] 0 0
20-02-22.626000,""""
20-02-22.626000,"""type 4, info: sync"""
20-02-22.630000,"""Sensor: 1. RSSI: 65"""
20-02-22.634000,"""COUNT 1 0"
20-02-22.634000,[0] 0 0
